protein, rna
XP_019265087.1, XM_019409542.1
XP_019236582.1, XM_019381037.1
XP_019225551.1, XM_019370006.1
XP_019247947.1, XM_019392402.1
XP_019253301.1, XM_019397756.1
XP_019225538.1, XM_019369993.1
XP_019266742.1, XM_019411197.1
XP_019228892.1, XM_019373347.1
XP_019225581.1, XM_019370036.1
XP_019225582.1, XM_019370037.1
XP_019266456.1, XM_019410911.1
XP_019250080.1, XM_019394535.1
XP_019251776.1, XM_019396231.1
XP_019266695.1, XM_019411150.1
XP_019229018.1, XM_019373473.1
XP_019232087.1, XM_019376542.1
XP_019252307.1, XM_019396762.1
XP_019249198.1, XM_019393653.1
XP_019260699.1, XM_019405154.1
XP_019228656.1, XM_019373111.1
XP_019228215.1, XM_019372670.1
XP_019241559.1, XM_019386014.1
XP_019243182.1, XM_019387637.1
XP_019254780.1, XM_019399235.1
XP_019249893.1, XM_019394348.1
XP_019240796.1, XM_019385251.1
XP_019224899.1, XM_019369354.1
XP_019240243.1, XM_019384698.1
XP_019240244.1, XM_019384699.1
XP_019231933.1, XM_019376388.1
XP_019267692.1, XM_019412147.1
XP_019225176.1, XM_019369631.1
XP_019248906.1, XM_019393361.1
XP_019225277.1, XM_019369732.1
XP_019225284.1, XM_019369739.1
XP_019232020.1, XM_019376475.1
XP_019232021.1, XM_019376476.1
XP_019232022.1, XM_019376477.1
XP_019260826.1, XM_019405281.1
XP_019263678.1, XM_019408133.1
XP_019263679.1, XM_019408134.1
XP_019241290.1, XM_019385745.1
XP_019250639.1, XM_019395094.1
XP_019250640.1, XM_019395095.1
XP_019232608.1, XM_019377063.1
XP_019246775.1, XM_019391230.1
XP_019238534.1, XM_019382989.1
XP_019239486.1, XM_019383941.1
XP_019239487.1, XM_019383942.1
XP_019241688.1, XM_019386143.1
XP_019245916.1, XM_019390371.1
XP_019245917.1, XM_019390372.1
XP_019245918.1, XM_019390373.1
XP_019245919.1, XM_019390374.1
XP_019245920.1, XM_019390375.1
XP_019238878.1, XM_019383333.1
XP_019261527.1, XM_019405982.1
XP_019254604.1, XM_019399059.1
XP_019233336.1, XM_019377791.1
XP_019247930.1, XM_019392385.1
XP_019247931.1, XM_019392386.1
XP_019253239.1, XM_019397694.1
XP_019253240.1, XM_019397695.1
XP_019239032.1, XM_019383487.1
XP_019232887.1, XM_019377342.1
XP_019252055.1, XM_019396510.1
XP_019266882.1, XM_019411337.1
XP_019249578.1, XM_019394033.1
XP_019249932.1, XM_019394387.1
XP_019230894.1, XM_019375349.1
XP_019235004.1, XM_019379459.1
XP_019266588.1, XM_019411043.1
XP_019266589.1, XM_019411044.1
XP_019243274.1, XM_019387729.1
XP_019250748.1, XM_019395203.1
XP_019261230.1, XM_019405685.1
XP_019229282.1, XM_019373737.1
XP_019229285.1, XM_019373740.1
XP_019229293.1, XM_019373748.1
XP_019231316.1, XM_019375771.1
XP_019264415.1, XM_019408870.1
XP_019225040.1, XM_019369495.1
XP_019242279.1, XM_019386734.1
XP_019234570.1, XM_019379025.1
XP_019234571.1, XM_019379026.1
XP_019234573.1, XM_019379028.1
XP_019242466.1, XM_019386921.1
XP_019224685.1, XM_019369140.1
XP_019243737.1, XM_019388192.1
XP_019257194.1, XM_019401649.1
XP_019266568.1, XM_019411023.1
XP_019228481.1, XM_019372936.1
XP_019258115.1, XM_019402570.1
XP_019248500.1, XM_019392955.1
XP_019242421.1, XM_019386876.1
XP_019247643.1, XM_019392098.1
XP_019251911.1, XM_019396366.1
XP_019246060.1, XM_019390515.1
XP_019232789.1, XM_019377244.1
XP_019265659.1, XM_019410114.1
XP_019266702.1, XM_019411157.1
XP_019229233.1, XM_019373688.1
XP_019245410.1, XM_019389865.1
XP_019260842.1, XM_019405297.1
XP_019264610.1, XM_019409065.1
XP_019259135.1, XM_019403590.1
XP_019252467.1, XM_019396922.1
XP_019236816.1, XM_019381271.1
XP_019249196.1, XM_019393651.1
XP_019254156.1, XM_019398611.1
XP_019265442.1, XM_019409897.1
XP_019250451.1, XM_019394906.1
XP_019245498.1, XM_019389953.1
XP_019232616.1, XM_019377071.1
XP_019232618.1, XM_019377073.1
XP_019254284.1, XM_019398739.1
XP_019242668.1, XM_019387123.1
XP_019252512.1, XM_019396967.1
XP_019244945.1, XM_019389400.1
XP_019263605.1, XM_019408060.1
XP_019243985.1, XM_019388440.1
XP_019255653.1, XM_019400108.1
XP_019255728.1, XM_019400183.1
XP_019260675.1, XM_019405130.1
XP_019229775.1, XM_019374230.1
XP_019229776.1, XM_019374231.1
XP_019249482.1, XM_019393937.1
XP_019227382.1, XM_019371837.1
XP_019227383.1, XM_019371838.1
XP_019225925.1, XM_019370380.1
XP_019257179.1, XM_019401634.1
XP_019240239.1, XM_019384694.1
XP_019234263.1, XM_019378718.1
XP_019239541.1, XM_019383996.1
XP_019244935.1, XM_019389390.1
XP_019244936.1, XM_019389391.1
XP_019233613.1, XM_019378068.1
XP_019266250.1, XM_019410705.1
XP_019247015.1, XM_019391470.1
XP_019247022.1, XM_019391477.1
XP_019245123.1, XM_019389578.1
XP_019245124.1, XM_019389579.1
XP_019263224.1, XM_019407679.1
XP_019263248.1, XM_019407703.1
XP_019250322.1, XM_019394777.1
XP_019227543.1, XM_019371998.1
XP_019254167.1, XM_019398622.1
XP_019225510.1, XM_019369965.1
XP_019225511.1, XM_019369966.1
XP_019261091.1, XM_019405546.1
XP_019262089.1, XM_019406544.1
XP_019238322.1, XM_019382777.1
XP_019263123.1, XM_019407578.1
XP_019242976.1, XM_019387431.1
XP_019235764.1, XM_019380219.1
XP_019238678.1, XM_019383133.1
XP_019256955.1, XM_019401410.1
XP_019257400.1, XM_019401855.1
XP_019262171.1, XM_019406626.1
XP_019262172.1, XM_019406627.1
XP_019226538.1, XM_019370993.1
XP_019237322.1, XM_019381777.1
XP_019231359.1, XM_019375814.1
XP_019232726.1, XM_019377181.1
XP_019226514.1, XM_019370969.1
XP_019242307.1, XM_019386762.1
XP_019247535.1, XM_019391990.1
XP_019249690.1, XM_019394145.1
XP_019256749.1, XM_019401204.1
XP_019250564.1, XM_019395019.1
XP_019260937.1, XM_019405392.1
XP_019262684.1, XM_019407139.1
XP_019255942.1, XM_019400397.1
XP_019224276.1, XM_019368731.1
XP_019262942.1, XM_019407397.1
XP_019250444.1, XM_019394899.1
XP_019250445.1, XM_019394900.1
XP_019227417.1, XM_019371872.1
XP_019227418.1, XM_019371873.1
XP_019264660.1, XM_019409115.1
XP_019266968.1, XM_019411423.1
XP_019230904.1, XM_019375359.1
XP_019228508.1, XM_019372963.1
XP_019239224.1, XM_019383679.1
XP_019252039.1, XM_019396494.1
XP_019265639.1, XM_019410094.1
XP_019223397.1, XM_019367852.1
XP_019238890.1, XM_019383345.1
XP_019249291.1, XM_019393746.1
XP_019243470.1, XM_019387925.1
XP_019259755.1, XM_019404210.1
XP_019224029.1, XM_019368484.1
XP_019227572.1, XM_019372027.1
XP_019267611.1, XM_019412066.1
XP_019243735.1, XM_019388190.1
XP_019267039.1, XM_019411494.1
XP_019267040.1, XM_019411495.1
XP_019254218.1, XM_019398673.1
XP_019245638.1, XM_019390093.1
XP_019239197.1, XM_019383652.1
XP_019265798.1, XM_019410253.1
XP_019258833.1, XM_019403288.1
XP_019256897.1, XM_019401352.1
XP_019228716.1, XM_019373171.1
XP_019233034.1, XM_019377489.1
XP_019267772.1, XM_019412227.1
XP_019250247.1, XM_019394702.1
XP_019239432.1, XM_019383887.1
XP_019247078.1, XM_019391533.1
XP_019230713.1, XM_019375168.1
XP_019234359.1, XM_019378814.1
XP_019234360.1, XM_019378815.1
XP_019248882.1, XM_019393337.1
XP_019232120.1, XM_019376575.1
XP_019266414.1, XM_019410869.1
XP_019229840.1, XM_019374295.1
XP_019238764.1, XM_019383219.1
XP_019238765.1, XM_019383220.1
XP_019264022.1, XM_019408477.1
XP_019236356.1, XM_019380811.1
XP_019257425.1, XM_019401880.1
XP_019234492.1, XM_019378947.1
XP_019236199.1, XM_019380654.1
XP_019223425.1, XM_019367880.1
XP_019223432.1, XM_019367887.1
XP_019232117.1, XM_019376572.1
XP_019230528.1, XM_019374983.1
XP_019255711.1, XM_019400166.1
XP_019256105.1, XM_019400560.1
XP_019257382.1, XM_019401837.1
XP_019257383.1, XM_019401838.1
XP_019244080.1, XM_019388535.1
XP_019248051.1, XM_019392506.1
XP_019237738.1, XM_019382193.1
XP_019239786.1, XM_019384241.1
XP_019247804.1, XM_019392259.1
XP_019232088.1, XM_019376543.1
XP_019232713.1, XM_019377168.1
XP_019251367.1, XM_019395822.1
XP_019266629.1, XM_019411084.1
XP_019249209.1, XM_019393664.1
XP_019247596.1, XM_019392051.1
XP_019266848.1, XM_019411303.1
XP_019266849.1, XM_019411304.1
XP_019254799.1, XM_019399254.1
XP_019224676.1, XM_019369131.1
XP_019225784.1, XM_019370239.1
XP_019240081.1, XM_019384536.1
XP_019227965.1, XM_019372420.1
XP_019255925.1, XM_019400380.1
XP_019262290.1, XM_019406745.1
XP_019245108.1, XM_019389563.1
XP_019227597.1, XM_019372052.1
XP_019242333.1, XM_019386788.1
XP_019255922.1, XM_019400377.1
XP_019224934.1, XM_019369389.1
XP_019224939.1, XM_019369394.1
XP_019224945.1, XM_019369400.1
XP_019238843.1, XM_019383298.1
XP_019235926.1, XM_019380381.1
XP_019256717.1, XM_019401172.1
XP_019243962.1, XM_019388417.1
XP_019243963.1, XM_019388418.1
XP_019230818.1, XM_019375273.1
XP_019249026.1, XM_019393481.1
XP_019252360.1, XM_019396815.1
XP_019253342.1, XM_019397797.1
XP_019263564.1, XM_019408019.1
XP_019237093.1, XM_019381548.1
XP_019237094.1, XM_019381549.1
XP_019226828.1, XM_019371283.1
XP_019244759.1, XM_019389214.1
XP_019266336.1, XM_019410791.1
XP_019256915.1, XM_019401370.1
XP_019260688.1, XM_019405143.1
XP_019260689.1, XM_019405144.1
XP_019223554.1, XM_019368009.1
XP_019223555.1, XM_019368010.1
XP_019232724.1, XM_019377179.1
XP_019242946.1, XM_019387401.1
XP_019238591.1, XM_019383046.1
XP_019238592.1, XM_019383047.1
XP_019249049.1, XM_019393504.1
XP_019249053.1, XM_019393508.1
XP_019240719.1, XM_019385174.1
XP_019257003.1, XM_019401458.1
XP_019239891.1, XM_019384346.1
XP_019250671.1, XM_019395126.1
XP_019251304.1, XM_019395759.1
XP_019251307.1, XM_019395762.1
XP_019233992.1, XM_019378447.1
XP_019256817.1, XM_019401272.1
XP_019261525.1, XM_019405980.1
XP_019258192.1, XM_019402647.1
XP_019245865.1, XM_019390320.1
XP_019245902.1, XM_019390357.1
XP_019251224.1, XM_019395679.1
XP_019251230.1, XM_019395685.1
XP_019256714.1, XM_019401169.1
XP_019256715.1, XM_019401170.1
XP_019264565.1, XM_019409020.1
XP_019267776.1, XM_019412231.1
XP_019253479.1, XM_019397934.1
XP_019253480.1, XM_019397935.1
XP_019262615.1, XM_019407070.1
XP_019255861.1, XM_019400316.1
XP_019235254.1, XM_019379709.1
XP_019238896.1, XM_019383351.1
XP_019233446.1, XM_019377901.1
XP_019233447.1, XM_019377902.1
XP_019233452.1, XM_019377907.1
XP_019233454.1, XM_019377909.1
XP_019258285.1, XM_019402740.1
XP_019258286.1, XM_019402741.1
XP_019263298.1, XM_019407753.1
XP_019224016.1, XM_019368471.1
XP_019236665.1, XM_019381120.1
XP_019239129.1, XM_019383584.1
XP_019239130.1, XM_019383585.1
XP_019265747.1, XM_019410202.1
XP_019265748.1, XM_019410203.1
XP_019242929.1, XM_019387384.1
XP_019230176.1, XM_019374631.1
XP_019261753.1, XM_019406208.1
XP_019261754.1, XM_019406209.1
XP_019263653.1, XM_019408108.1
XP_019265596.1, XM_019410051.1
XP_019265597.1, XM_019410052.1
XP_019243185.1, XM_019387640.1
XP_019245712.1, XM_019390167.1
XP_019251162.1, XM_019395617.1
XP_019251781.1, XM_019396236.1
XP_019255747.1, XM_019400202.1
XP_019223839.1, XM_019368294.1
XP_019225293.1, XM_019369748.1
XP_019225301.1, XM_019369756.1
XP_019262064.1, XM_019406519.1
XP_019234672.1, XM_019379127.1
XP_019256097.1, XM_019400552.1
XP_019267003.1, XM_019411458.1
XP_019229845.1, XM_019374300.1
XP_019252104.1, XM_019396559.1
XP_019235018.1, XM_019379473.1
XP_019240167.1, XM_019384622.1
XP_019229913.1, XM_019374368.1
XP_019230133.1, XM_019374588.1
XP_019259477.1, XM_019403932.1
XP_019223824.1, XM_019368279.1
XP_019252015.1, XM_019396470.1
XP_019258955.1, XM_019403410.1
XP_019265205.1, XM_019409660.1
XP_019244994.1, XM_019389449.1
XP_019258529.1, XM_019402984.1
XP_019225484.1, XM_019369939.1
XP_019254852.1, XM_019399307.1
XP_019238601.1, XM_019383056.1
XP_019223403.1, XM_019367858.1
XP_019244372.1, XM_019388827.1
XP_019244375.1, XM_019388830.1
XP_019247878.1, XM_019392333.1
XP_019247966.1, XM_019392421.1
XP_019262303.1, XM_019406758.1
XP_019251951.1, XM_019396406.1
XP_019238815.1, XM_019383270.1
XP_019260857.1, XM_019405312.1
XP_019260858.1, XM_019405313.1
XP_019236896.1, XM_019381351.1
XP_019230860.1, XM_019375315.1
XP_019229765.1, XM_019374220.1
XP_019227204.1, XM_019371659.1
XP_019227205.1, XM_019371660.1
XP_019266792.1, XM_019411247.1
XP_019230027.1, XM_019374482.1
XP_019230028.1, XM_019374483.1
XP_019244776.1, XM_019389231.1
XP_019234460.1, XM_019378915.1
XP_019234461.1, XM_019378916.1
XP_019245268.1, XM_019389723.1
XP_019237585.1, XM_019382040.1
XP_019247020.1, XM_019391475.1
XP_019249685.1, XM_019394140.1
XP_019251591.1, XM_019396046.1
XP_019258804.1, XM_019403259.1
XP_019235450.1, XM_019379905.1
XP_019245143.1, XM_019389598.1
XP_019250610.1, XM_019395065.1
XP_019255319.1, XM_019399774.1
XP_019235894.1, XM_019380349.1
XP_019239627.1, XM_019384082.1
XP_019236102.1, XM_019380557.1
XP_019236103.1, XM_019380558.1
XP_019236104.1, XM_019380559.1
XP_019259620.1, XM_019404075.1
XP_019226090.1, XM_019370545.1
XP_019238566.1, XM_019383021.1
XP_019261565.1, XM_019406020.1
XP_019264121.1, XM_019408576.1
XP_019239439.1, XM_019383894.1
XP_019228836.1, XM_019373291.1
XP_019263079.1, XM_019407534.1
XP_019263080.1, XM_019407535.1
XP_019263081.1, XM_019407536.1
XP_019258516.1, XM_019402971.1
XP_019259845.1, XM_019404300.1
XP_019232870.1, XM_019377325.1
XP_019235850.1, XM_019380305.1
XP_019255732.1, XM_019400187.1
XP_019243554.1, XM_019388009.1
XP_019230010.1, XM_019374465.1
XP_019251463.1, XM_019395918.1
XP_019252037.1, XM_019396492.1
XP_019232079.1, XM_019376534.1
XP_019238648.1, XM_019383103.1
XP_019240424.1, XM_019384879.1
XP_019252066.1, XM_019396521.1
XP_019243149.1, XM_019387604.1
XP_019228549.1, XM_019373004.1
XP_019255439.1, XM_019399894.1
XP_019251744.1, XM_019396199.1
XP_019257223.1, XM_019401678.1
XP_019257224.1, XM_019401679.1
XP_019230165.1, XM_019374620.1
XP_019230166.1, XM_019374621.1
XP_019247497.1, XM_019391952.1
XP_019246220.1, XM_019390675.1
XP_019258653.1, XM_019403108.1
XP_019258654.1, XM_019403109.1
XP_019264052.1, XM_019408507.1
XP_019264053.1, XM_019408508.1
XP_019241219.1, XM_019385674.1
XP_019232241.1, XM_019376696.1
XP_019238152.1, XM_019382607.1
XP_019265197.1, XM_019409652.1
XP_019225530.1, XM_019369985.1
XP_019266293.1, XM_019410748.1
XP_019232617.1, XM_019377072.1
XP_019249910.1, XM_019394365.1
XP_019262327.1, XM_019406782.1
XP_019257512.1, XM_019401967.1
XP_019260393.1, XM_019404848.1
XP_019263976.1, XM_019408431.1
XP_019263765.1, XM_019408220.1
XP_019239499.1, XM_019383954.1
XP_019251880.1, XM_019396335.1
XP_019267013.1, XM_019411468.1
XP_019243481.1, XM_019387936.1
XP_019251735.1, XM_019396190.1
XP_019247118.1, XM_019391573.1
XP_019243460.1, XM_019387915.1
XP_019250183.1, XM_019394638.1
XP_019251259.1, XM_019395714.1
XP_019251263.1, XM_019395718.1
XP_019251268.1, XM_019395723.1
XP_019264231.1, XM_019408686.1
XP_019245033.1, XM_019389488.1
XP_019245034.1, XM_019389489.1
XP_019245079.1, XM_019389534.1
XP_019239226.1, XM_019383681.1
XP_019239227.1, XM_019383682.1
XP_019262860.1, XM_019407315.1
XP_019249916.1, XM_019394371.1
XP_019263187.1, XM_019407642.1
XP_019263188.1, XM_019407643.1
XP_019245811.1, XM_019390266.1
XP_019253453.1, XM_019397908.1
XP_019253454.1, XM_019397909.1
XP_019240509.1, XM_019384964.1
XP_019240510.1, XM_019384965.1
XP_019240511.1, XM_019384966.1
XP_019264188.1, XM_019408643.1
XP_019238319.1, XM_019382774.1
XP_019247077.1, XM_019391532.1
XP_019237397.1, XM_019381852.1
XP_019228389.1, XM_019372844.1
XP_019241480.1, XM_019385935.1
XP_019228419.1, XM_019372874.1
XP_019228420.1, XM_019372875.1
XP_019228421.1, XM_019372876.1
XP_019254442.1, XM_019398897.1
XP_019262999.1, XM_019407454.1
XP_019230415.1, XM_019374870.1
XP_019253476.1, XM_019397931.1
XP_019261337.1, XM_019405792.1
XP_019229302.1, XM_019373757.1
XP_019253517.1, XM_019397972.1
XP_019225840.1, XM_019370295.1
XP_019225841.1, XM_019370296.1
XP_019252470.1, XM_019396925.1
XP_019261740.1, XM_019406195.1
XP_019253494.1, XM_019397949.1
XP_019253495.1, XM_019397950.1
XP_019253292.1, XM_019397747.1
XP_019243664.1, XM_019388119.1
XP_019236569.1, XM_019381024.1
XP_019236570.1, XM_019381025.1
XP_019236572.1, XM_019381027.1
XP_019253025.1, XM_019397480.1
XP_019234004.1, XM_019378459.1
XP_019261349.1, XM_019405804.1
XP_019252274.1, XM_019396729.1
XP_019236960.1, XM_019381415.1
XP_019236961.1, XM_019381416.1
XP_019254346.1, XM_019398801.1
XP_019241162.1, XM_019385617.1
XP_019265818.1, XM_019410273.1
XP_019233887.1, XM_019378342.1
XP_019257254.1, XM_019401709.1
XP_019262619.1, XM_019407074.1
XP_019259174.1, XM_019403629.1
XP_019232137.1, XM_019376592.1
XP_019232138.1, XM_019376593.1
XP_019252226.1, XM_019396681.1
XP_019252227.1, XM_019396682.1
XP_019257424.1, XM_019401879.1
XP_019252070.1, XM_019396525.1
XP_019261742.1, XM_019406197.1
XP_019229147.1, XM_019373602.1
XP_019223629.1, XM_019368084.1
XP_019225513.1, XM_019369968.1
XP_019264408.1, XM_019408863.1
XP_019238717.1, XM_019383172.1
XP_019238718.1, XM_019383173.1
XP_019225835.1, XM_019370290.1
XP_019260733.1, XM_019405188.1
XP_019228945.1, XM_019373400.1
XP_019231450.1, XM_019375905.1
XP_019231451.1, XM_019375906.1
XP_019263360.1, XM_019407815.1
XP_019266884.1, XM_019411339.1
XP_019260198.1, XM_019404653.1
XP_019260199.1, XM_019404654.1
XP_019227683.1, XM_019372138.1
XP_019247548.1, XM_019392003.1
XP_019267001.1, XM_019411456.1
XP_019229085.1, XM_019373540.1
XP_019237527.1, XM_019381982.1
XP_019253298.1, XM_019397753.1
XP_019247669.1, XM_019392124.1
XP_019251775.1, XM_019396230.1
XP_019253439.1, XM_019397894.1
XP_019256857.1, XM_019401312.1
XP_019256858.1, XM_019401313.1
XP_019259301.1, XM_019403756.1
XP_019223996.1, XM_019368451.1
XP_019227148.1, XM_019371603.1
XP_019243012.1, XM_019387467.1
XP_019243013.1, XM_019387468.1
XP_019244079.1, XM_019388534.1
XP_019253255.1, XM_019397710.1
XP_019253256.1, XM_019397711.1
XP_019240245.1, XM_019384700.1
XP_019241607.1, XM_019386062.1
XP_019224229.1, XM_019368684.1
XP_019260348.1, XM_019404803.1
XP_019236041.1, XM_019380496.1
XP_019243944.1, XM_019388399.1
XP_019262795.1, XM_019407250.1
XP_019253202.1, XM_019397657.1
XP_019253203.1, XM_019397658.1
XP_019253204.1, XM_019397659.1
XP_019265641.1, XM_019410096.1
XP_019265642.1, XM_019410097.1
XP_019258652.1, XM_019403107.1
XP_019247421.1, XM_019391876.1
XP_019247422.1, XM_019391877.1
XP_019247423.1, XM_019391878.1
XP_019224171.1, XM_019368626.1
XP_019224172.1, XM_019368627.1
XP_019267377.1, XM_019411832.1
XP_019227627.1, XM_019372082.1
XP_019241330.1, XM_019385785.1
XP_019250403.1, XM_019394858.1
XP_019253742.1, XM_019398197.1
XP_019253558.1, XM_019398013.1
XP_019253559.1, XM_019398014.1
XP_019236796.1, XM_019381251.1
XP_019253189.1, XM_019397644.1
XP_019262606.1, XM_019407061.1
XP_019264853.1, XM_019409308.1
XP_019244919.1, XM_019389374.1
XP_019244920.1, XM_019389375.1
XP_019244922.1, XM_019389377.1
XP_019244923.1, XM_019389378.1
XP_019244924.1, XM_019389379.1
XP_019223578.1, XM_019368033.1
XP_019266044.1, XM_019410499.1
XP_019242161.1, XM_019386616.1
XP_019265660.1, XM_019410115.1
XP_019262890.1, XM_019407345.1
XP_019242075.1, XM_019386530.1
XP_019238432.1, XM_019382887.1
XP_019238433.1, XM_019382888.1
XP_019243186.1, XM_019387641.1
XP_019247916.1, XM_019392371.1
XP_019247917.1, XM_019392372.1
XP_019247918.1, XM_019392373.1
XP_019240785.1, XM_019385240.1
XP_019261084.1, XM_019405539.1
XP_019239195.1, XM_019383650.1
XP_019233136.1, XM_019377591.1
XP_019267566.1, XM_019412021.1
XP_019235645.1, XM_019380100.1
XP_019252962.1, XM_019397417.1
XP_019231487.1, XM_019375942.1
XP_019241229.1, XM_019385684.1
XP_019250754.1, XM_019395209.1
XP_019226923.1, XM_019371378.1
XP_019266160.1, XM_019410615.1
XP_019227186.1, XM_019371641.1
XP_019227187.1, XM_019371642.1
XP_019227188.1, XM_019371643.1
XP_019246196.1, XM_019390651.1
XP_019245099.1, XM_019389554.1
XP_019245100.1, XM_019389555.1
XP_019251451.1, XM_019395906.1
XP_019229574.1, XM_019374029.1
XP_019241504.1, XM_019385959.1
XP_019250805.1, XM_019395260.1
XP_019250806.1, XM_019395261.1
XP_019250807.1, XM_019395262.1
XP_019250808.1, XM_019395263.1
XP_019231680.1, XM_019376135.1
XP_019246110.1, XM_019390565.1
XP_019239600.1, XM_019384055.1
XP_019237972.1, XM_019382427.1
XP_019244175.1, XM_019388630.1
XP_019256086.1, XM_019400541.1
XP_019249680.1, XM_019394135.1
XP_019260629.1, XM_019405084.1
XP_019232370.1, XM_019376825.1
XP_019260511.1, XM_019404966.1
XP_019260512.1, XM_019404967.1
XP_019249506.1, XM_019393961.1
XP_019264576.1, XM_019409031.1
XP_019249037.1, XM_019393492.1
XP_019259867.1, XM_019404322.1
XP_019259875.1, XM_019404330.1
XP_019240623.1, XM_019385078.1
XP_019246000.1, XM_019390455.1
XP_019224351.1, XM_019368806.1
XP_019224352.1, XM_019368807.1
XP_019261657.1, XM_019406112.1
XP_019225976.1, XM_019370431.1
XP_019227217.1, XM_019371672.1
XP_019253744.1, XM_019398199.1
XP_019243057.1, XM_019387512.1
XP_019258675.1, XM_019403130.1
XP_019258676.1, XM_019403131.1
XP_019223538.1, XM_019367993.1
XP_019231262.1, XM_019375717.1
XP_019251773.1, XM_019396228.1
XP_019238376.1, XM_019382831.1
XP_019245140.1, XM_019389595.1
XP_019240582.1, XM_019385037.1
XP_019237918.1, XM_019382373.1
XP_019259428.1, XM_019403883.1
XP_019243912.1, XM_019388367.1
XP_019257163.1, XM_019401618.1
XP_019257164.1, XM_019401619.1
XP_019257165.1, XM_019401620.1
XP_019229893.1, XM_019374348.1
XP_019239867.1, XM_019384322.1
XP_019227899.1, XM_019372354.1
XP_019262595.1, XM_019407050.1
XP_019253428.1, XM_019397883.1
XP_019245451.1, XM_019389906.1
XP_019235820.1, XM_019380275.1
XP_019240596.1, XM_019385051.1
XP_019232283.1, XM_019376738.1
XP_019232284.1, XM_019376739.1
XP_019232285.1, XM_019376740.1
XP_019250045.1, XM_019394500.1
XP_019226618.1, XM_019371073.1
XP_019226619.1, XM_019371074.1
XP_019251692.1, XM_019396147.1
XP_019252005.1, XM_019396460.1
XP_019265475.1, XM_019409930.1
XP_019231687.1, XM_019376142.1
XP_019264277.1, XM_019408732.1
XP_019264279.1, XM_019408734.1
XP_019226484.1, XM_019370939.1
XP_019226485.1, XM_019370940.1
XP_019237932.1, XM_019382387.1
XP_019232042.1, XM_019376497.1
XP_019263624.1, XM_019408079.1
XP_019263625.1, XM_019408080.1
XP_019224549.1, XM_019369004.1
XP_019258421.1, XM_019402876.1
XP_019258422.1, XM_019402877.1
XP_019258711.1, XM_019403166.1
XP_019253672.1, XM_019398127.1
XP_019253673.1, XM_019398128.1
XP_019256943.1, XM_019401398.1
XP_019257178.1, XM_019401633.1
XP_019255587.1, XM_019400042.1
XP_019260465.1, XM_019404920.1
XP_019243434.1, XM_019387889.1
XP_019232081.1, XM_019376536.1
XP_019255894.1, XM_019400349.1
XP_019235601.1, XM_019380056.1
XP_019225993.1, XM_019370448.1
XP_019236348.1, XM_019380803.1
XP_019245383.1, XM_019389838.1
XP_019224682.1, XM_019369137.1
XP_019224683.1, XM_019369138.1
XP_019238191.1, XM_019382646.1
XP_019225624.1, XM_019370079.1
XP_019225625.1, XM_019370080.1
XP_019228009.1, XM_019372464.1
XP_019264199.1, XM_019408654.1
XP_019248776.1, XM_019393231.1
XP_019254197.1, XM_019398652.1
XP_019259752.1, XM_019404207.1
XP_019223837.1, XM_019368292.1
XP_019252298.1, XM_019396753.1
XP_019266892.1, XM_019411347.1
XP_019266900.1, XM_019411355.1
XP_019262740.1, XM_019407195.1
XP_019266353.1, XM_019410808.1
XP_019251774.1, XM_019396229.1
XP_019266108.1, XM_019410563.1
XP_019255392.1, XM_019399847.1
XP_019239841.1, XM_019384296.1
XP_019246094.1, XM_019390549.1
XP_019252682.1, XM_019397137.1
XP_019252496.1, XM_019396951.1
XP_019234192.1, XM_019378647.1
XP_019234193.1, XM_019378648.1
XP_019241707.1, XM_019386162.1
XP_019228530.1, XM_019372985.1
XP_019245821.1, XM_019390276.1
XP_019229613.1, XM_019374068.1
XP_019239321.1, XM_019383776.1
XP_019231192.1, XM_019375647.1
XP_019240808.1, XM_019385263.1
XP_019248876.1, XM_019393331.1
XP_019253518.1, XM_019397973.1
XP_019250536.1, XM_019394991.1
XP_019250537.1, XM_019394992.1
XP_019250538.1, XM_019394993.1
XP_019225483.1, XM_019369938.1
XP_019238937.1, XM_019383392.1
XP_019241446.1, XM_019385901.1
XP_019238103.1, XM_019382558.1
XP_019229642.1, XM_019374097.1
XP_019258989.1, XM_019403444.1
XP_019267103.1, XM_019411558.1
XP_019245524.1, XM_019389979.1
XP_019254417.1, XM_019398872.1
XP_019226611.1, XM_019371066.1
XP_019226620.1, XM_019371075.1
XP_019229598.1, XM_019374053.1
XP_019242181.1, XM_019386636.1
XP_019266796.1, XM_019411251.1
XP_019229503.1, XM_019373958.1
XP_019233647.1, XM_019378102.1
XP_019237329.1, XM_019381784.1
XP_019259709.1, XM_019404164.1
XP_019229046.1, XM_019373501.1
XP_019237478.1, XM_019381933.1
XP_019261799.1, XM_019406254.1
XP_019239532.1, XM_019383987.1
XP_019226691.1, XM_019371146.1
XP_019247764.1, XM_019392219.1
XP_019252624.1, XM_019397079.1
XP_019231441.1, XM_019375896.1
XP_019231442.1, XM_019375897.1
XP_019265687.1, XM_019410142.1
XP_019265688.1, XM_019410143.1
XP_019266669.1, XM_019411124.1
XP_019252221.1, XM_019396676.1
XP_019255266.1, XM_019399721.1
XP_019253164.1, XM_019397619.1
XP_019250383.1, XM_019394838.1
XP_019224074.1, XM_019368529.1
XP_019224075.1, XM_019368530.1
XP_019246592.1, XM_019391047.1
