protein, rna
XP_016562749.1, XM_016707263.1
XP_016578639.1, XM_016723153.1
XP_016564016.1, XM_016708530.1
XP_016564017.1, XM_016708531.1
XP_016566304.1, XM_016710818.1
XP_016544810.1, XM_016689324.1
XP_016581415.1, XM_016725929.1
XP_016580620.1, XM_016725134.1
XP_016569242.1, XM_016713756.1
XP_016558552.1, XM_016703066.1
XP_016558553.1, XM_016703067.1
XP_016558554.1, XM_016703068.1
XP_016558555.1, XM_016703069.1
XP_016558556.1, XM_016703070.1
XP_016549851.1, XM_016694365.1
XP_016568512.1, XM_016713026.1
XP_016560024.1, XM_016704538.1
XP_016582279.1, XM_016726793.1
XP_016557980.1, XM_016702494.1
XP_016540486.1, XM_016685000.1
XP_016572795.1, XM_016717309.1
XP_016538947.1, XM_016683461.1
XP_016571834.1, XM_016716348.1
XP_016577519.1, XM_016722033.1
XP_016562708.1, XM_016707222.1
XP_016548691.1, XM_016693205.1
XP_016575443.1, XM_016719957.1
XP_016575444.1, XM_016719958.1
XP_016559922.1, XM_016704436.1
XP_016550178.1, XM_016694692.1
XP_016550179.1, XM_016694693.1
XP_016568371.1, XM_016712885.1
XP_016562579.1, XM_016707093.1
XP_016547595.1, XM_016692109.1
XP_016542034.1, XM_016686548.1
XP_016565954.1, XM_016710468.1
XP_016567926.1, XM_016712440.1
XP_016567927.1, XM_016712441.1
XP_016548333.1, XM_016692847.1
XP_016548334.1, XM_016692848.1
XP_016560310.1, XM_016704824.1
XP_016538397.1, XM_016682911.1
XP_016538407.1, XM_016682921.1
XP_016541604.1, XM_016686118.1
XP_016566848.1, XM_016711362.1
XP_016580984.1, XM_016725498.1
XP_016580985.1, XM_016725499.1
XP_016543031.1, XM_016687545.1
XP_016543032.1, XM_016687546.1
XP_016543033.1, XM_016687547.1
XP_016569737.1, XM_016714251.1
XP_016569738.1, XM_016714252.1
XP_016575032.1, XM_016719546.1
XP_016575033.1, XM_016719547.1
XP_016548741.1, XM_016693255.1
XP_016563280.1, XM_016707794.1
XP_016566714.1, XM_016711228.1
XP_016539369.1, XM_016683883.1
XP_016541667.1, XM_016686181.1
XP_016545526.1, XM_016690040.1
XP_016581115.1, XM_016725629.1
XP_016572309.1, XM_016716823.1
XP_016542980.1, XM_016687494.1
XP_016544859.1, XM_016689373.1
XP_016559138.1, XM_016703652.1
XP_016540591.1, XM_016685105.1
XP_016540592.1, XM_016685106.1
XP_016564169.1, XM_016708683.1
XP_016578116.1, XM_016722630.1
XP_016578119.1, XM_016722633.1
XP_016573717.1, XM_016718231.1
XP_016563317.1, XM_016707831.1
XP_016563318.1, XM_016707832.1
XP_016575970.1, XM_016720484.1
XP_016575972.1, XM_016720486.1
XP_016551834.1, XM_016696348.1
XP_016562089.1, XM_016706603.1
XP_016551146.1, XM_016695660.1
XP_016551147.1, XM_016695661.1
XP_016575698.1, XM_016720212.1
XP_016537936.1, XM_016682450.1
XP_016539955.1, XM_016684469.1
XP_016540297.1, XM_016684811.1
XP_016561104.1, XM_016705618.1
XP_016561105.1, XM_016705619.1
XP_016538237.1, XM_016682751.1
XP_016551602.1, XM_016696116.1
XP_016563680.1, XM_016708194.1
XP_016563681.1, XM_016708195.1
XP_016546198.1, XM_016690712.1
XP_016546782.1, XM_016691296.1
XP_016546783.1, XM_016691297.1
XP_016564879.1, XM_016709393.1
XP_016564880.1, XM_016709394.1
XP_016564881.1, XM_016709395.1
XP_016564882.1, XM_016709396.1
XP_016564883.1, XM_016709397.1
XP_016560981.1, XM_016705495.1
XP_016571479.1, XM_016715993.1
XP_016575501.1, XM_016720015.1
XP_016567815.1, XM_016712329.1
XP_016548858.1, XM_016693372.1
XP_016573692.1, XM_016718206.1
XP_016565335.1, XM_016709849.1
XP_016580579.1, XM_016725093.1
XP_016581342.1, XM_016725856.1
XP_016569524.1, XM_016714038.1
XP_016539267.1, XM_016683781.1
XP_016539268.1, XM_016683782.1
XP_016539269.1, XM_016683783.1
XP_016539270.1, XM_016683784.1
XP_016554671.1, XM_016699185.1
XP_016554672.1, XM_016699186.1
XP_016578524.1, XM_016723038.1
XP_016578525.1, XM_016723039.1
XP_016581064.1, XM_016725578.1
XP_016574922.1, XM_016719436.1
XP_016582433.1, XM_016726947.1
XP_016575373.1, XM_016719887.1
XP_016575374.1, XM_016719888.1
XP_016557546.1, XM_016702060.1
XP_016580724.1, XM_016725238.1
XP_016545016.1, XM_016689530.1
XP_016545023.1, XM_016689537.1
XP_016545031.1, XM_016689545.1
XP_016542824.1, XM_016687338.1
XP_016541654.1, XM_016686168.1
XP_016541662.1, XM_016686176.1
XP_016541670.1, XM_016686184.1
XP_016541680.1, XM_016686194.1
XP_016541685.1, XM_016686199.1
XP_016541693.1, XM_016686207.1
XP_016541701.1, XM_016686215.1
XP_016575249.1, XM_016719763.1
XP_016561636.1, XM_016706150.1
XP_016555308.1, XM_016699822.1
XP_016555309.1, XM_016699823.1
XP_016557374.1, XM_016701888.1
XP_016557378.1, XM_016701892.1
XP_016575293.1, XM_016719807.1
XP_016575294.1, XM_016719808.1
XP_016575807.1, XM_016720321.1
XP_016575808.1, XM_016720322.1
XP_016547344.1, XM_016691858.1
XP_016539906.1, XM_016684420.1
XP_016577868.1, XM_016722382.1
XP_016577869.1, XM_016722383.1
XP_016538782.1, XM_016683296.1
XP_016540236.1, XM_016684750.1
XP_016555569.1, XM_016700083.1
XP_016555570.1, XM_016700084.1
XP_016563139.1, XM_016707653.1
XP_016543720.1, XM_016688234.1
XP_016546125.1, XM_016690639.1
XP_016544043.1, XM_016688557.1
XP_016544044.1, XM_016688558.1
XP_016564138.1, XM_016708652.1
XP_016564139.1, XM_016708653.1
XP_016575540.1, XM_016720054.1
XP_016575541.1, XM_016720055.1
XP_016575542.1, XM_016720056.1
XP_016575543.1, XM_016720057.1
XP_016581803.1, XM_016726317.1
XP_016559173.1, XM_016703687.1
XP_016541102.1, XM_016685616.1
XP_016560721.1, XM_016705235.1
XP_016560722.1, XM_016705236.1
XP_016549765.1, XM_016694279.1
XP_016566377.1, XM_016710891.1
XP_016549445.1, XM_016693959.1
XP_016549450.1, XM_016693964.1
XP_016581219.1, XM_016725733.1
XP_016581228.1, XM_016725742.1
XP_016564720.1, XM_016709234.1
XP_016552921.1, XM_016697435.1
XP_016540019.1, XM_016684533.1
XP_016539793.1, XM_016684307.1
XP_016539794.1, XM_016684308.1
XP_016566606.1, XM_016711120.1
XP_016566612.1, XM_016711126.1
XP_016541771.1, XM_016686285.1
XP_016541772.1, XM_016686286.1
XP_016541773.1, XM_016686287.1
XP_016552846.1, XM_016697360.1
XP_016552848.1, XM_016697362.1
XP_016561883.1, XM_016706397.1
XP_016579539.1, XM_016724053.1
XP_016564773.1, XM_016709287.1
XP_016560324.1, XM_016704838.1
XP_016570254.1, XM_016714768.1
XP_016570256.1, XM_016714770.1
XP_016560078.1, XM_016704592.1
XP_016568863.1, XM_016713377.1
XP_016568864.1, XM_016713378.1
XP_016568957.1, XM_016713471.1
XP_016581065.1, XM_016725579.1
XP_016581066.1, XM_016725580.1
XP_016567550.1, XM_016712064.1
XP_016539687.1, XM_016684201.1
XP_016539694.1, XM_016684208.1
XP_016553755.1, XM_016698269.1
XP_016569770.1, XM_016714284.1
XP_016577782.1, XM_016722296.1
XP_016569746.1, XM_016714260.1
XP_016574880.1, XM_016719394.1
XP_016547370.1, XM_016691884.1
XP_016547371.1, XM_016691885.1
XP_016547372.1, XM_016691886.1
XP_016547373.1, XM_016691887.1
XP_016580655.1, XM_016725169.1
XP_016554924.1, XM_016699438.1
XP_016549722.1, XM_016694236.1
XP_016549723.1, XM_016694237.1
XP_016549724.1, XM_016694238.1
XP_016549725.1, XM_016694239.1
XP_016549726.1, XM_016694240.1
XP_016549727.1, XM_016694241.1
XP_016541699.1, XM_016686213.1
XP_016541700.1, XM_016686214.1
XP_016562776.1, XM_016707290.1
XP_016562777.1, XM_016707291.1
XP_016566170.1, XM_016710684.1
XP_016566171.1, XM_016710685.1
XP_016559203.1, XM_016703717.1
XP_016551851.1, XM_016696365.1
XP_016547479.1, XM_016691993.1
XP_016572851.1, XM_016717365.1
XP_016572852.1, XM_016717366.1
XP_016562716.1, XM_016707230.1
XP_016577030.1, XM_016721544.1
XP_016562580.1, XM_016707094.1
XP_016575039.1, XM_016719553.1
XP_016541631.1, XM_016686145.1
XP_016546797.1, XM_016691311.1
XP_016555723.1, XM_016700237.1
XP_016548117.1, XM_016692631.1
XP_016552619.1, XM_016697133.1
XP_016552620.1, XM_016697134.1
XP_016552621.1, XM_016697135.1
XP_016572941.1, XM_016717455.1
XP_016572942.1, XM_016717456.1
XP_016572943.1, XM_016717457.1
XP_016564643.1, XM_016709157.1
XP_016568663.1, XM_016713177.1
XP_016557190.1, XM_016701704.1
XP_016567566.1, XM_016712080.1
XP_016581293.1, XM_016725807.1
XP_016549199.1, XM_016693713.1
XP_016562698.1, XM_016707212.1
XP_016551868.1, XM_016696382.1
XP_016551869.1, XM_016696383.1
XP_016573838.1, XM_016718352.1
XP_016555516.1, XM_016700030.1
XP_016555219.1, XM_016699733.1
XP_016576796.1, XM_016721310.1
XP_016562558.1, XM_016707072.1
XP_016547997.1, XM_016692511.1
XP_016554206.1, XM_016698720.1
XP_016554207.1, XM_016698721.1
XP_016557455.1, XM_016701969.1
XP_016579428.1, XM_016723942.1
XP_016579429.1, XM_016723943.1
XP_016580665.1, XM_016725179.1
XP_016580666.1, XM_016725180.1
XP_016537607.1, XM_016682121.1
XP_016573257.1, XM_016717771.1
XP_016539318.1, XM_016683832.1
XP_016551316.1, XM_016695830.1
XP_016552679.1, XM_016697193.1
XP_016548642.1, XM_016693156.1
XP_016557527.1, XM_016702041.1
XP_016557528.1, XM_016702042.1
XP_016579723.1, XM_016724237.1
XP_016579724.1, XM_016724238.1
XP_016572139.1, XM_016716653.1
XP_016575862.1, XM_016720376.1
XP_016546608.1, XM_016691122.1
XP_016548162.1, XM_016692676.1
XP_016557141.1, XM_016701655.1
XP_016557142.1, XM_016701656.1
XP_016540317.1, XM_016684831.1
XP_016540325.1, XM_016684839.1
XP_016547740.1, XM_016692254.1
XP_016544920.1, XM_016689434.1
XP_016582086.1, XM_016726600.1
XP_016568447.1, XM_016712961.1
XP_016563590.1, XM_016708104.1
XP_016577600.1, XM_016722114.1
XP_016552315.1, XM_016696829.1
XP_016568216.1, XM_016712730.1
XP_016551499.1, XM_016696013.1
XP_016566773.1, XM_016711287.1
XP_016579629.1, XM_016724143.1
XP_016537588.1, XM_016682102.1
XP_016577049.1, XM_016721563.1
XP_016577050.1, XM_016721564.1
XP_016561078.1, XM_016705592.1
XP_016570240.1, XM_016714754.1
XP_016570241.1, XM_016714755.1
XP_016570242.1, XM_016714756.1
XP_016558935.1, XM_016703449.1
XP_016561169.1, XM_016705683.1
XP_016549858.1, XM_016694372.1
XP_016558833.1, XM_016703347.1
XP_016560871.1, XM_016705385.1
XP_016561874.1, XM_016706388.1
XP_016571692.1, XM_016716206.1
XP_016565746.1, XM_016710260.1
XP_016558584.1, XM_016703098.1
XP_016558585.1, XM_016703099.1
XP_016558586.1, XM_016703100.1
XP_016557173.1, XM_016701687.1
XP_016557174.1, XM_016701688.1
XP_016560593.1, XM_016705107.1
XP_016569827.1, XM_016714341.1
XP_016569834.1, XM_016714348.1
XP_016569837.1, XM_016714351.1
XP_016560266.1, XM_016704780.1
XP_016560267.1, XM_016704781.1
XP_016551707.1, XM_016696221.1
XP_016541814.1, XM_016686328.1
XP_016541815.1, XM_016686329.1
XP_016541816.1, XM_016686330.1
XP_016541817.1, XM_016686331.1
XP_016538497.1, XM_016683011.1
XP_016551199.1, XM_016695713.1
XP_016551200.1, XM_016695714.1
XP_016581594.1, XM_016726108.1
XP_016581595.1, XM_016726109.1
XP_016539593.1, XM_016684107.1
XP_016580604.1, XM_016725118.1
XP_016541218.1, XM_016685732.1
XP_016541219.1, XM_016685733.1
XP_016541220.1, XM_016685734.1
XP_016541221.1, XM_016685735.1
XP_016553110.1, XM_016697624.1
XP_016553111.1, XM_016697625.1
XP_016553112.1, XM_016697626.1
XP_016553113.1, XM_016697627.1
XP_016553114.1, XM_016697628.1
XP_016561713.1, XM_016706227.1
XP_016570689.1, XM_016715203.1
XP_016543608.1, XM_016688122.1
XP_016548371.1, XM_016692885.1
XP_016548372.1, XM_016692886.1
XP_016577714.1, XM_016722228.1
XP_016574780.1, XM_016719294.1
XP_016578017.1, XM_016722531.1
XP_016578269.1, XM_016722783.1
XP_016578277.1, XM_016722791.1
XP_016581817.1, XM_016726331.1
XP_016554017.1, XM_016698531.1
XP_016541486.1, XM_016686000.1
XP_016556194.1, XM_016700708.1
XP_016540296.1, XM_016684810.1
XP_016577962.1, XM_016722476.1
XP_016577963.1, XM_016722477.1
XP_016549604.1, XM_016694118.1
XP_016549605.1, XM_016694119.1
XP_016553807.1, XM_016698321.1
XP_016553808.1, XM_016698322.1
XP_016553809.1, XM_016698323.1
XP_016553811.1, XM_016698325.1
XP_016544038.1, XM_016688552.1
XP_016552565.1, XM_016697079.1
XP_016552566.1, XM_016697080.1
XP_016567542.1, XM_016712056.1
XP_016572924.1, XM_016717438.1
XP_016572928.1, XM_016717442.1
XP_016577611.1, XM_016722125.1
XP_016561610.1, XM_016706124.1
XP_016566562.1, XM_016711076.1
XP_016575925.1, XM_016720439.1
XP_016575926.1, XM_016720440.1
XP_016575927.1, XM_016720441.1
XP_016581500.1, XM_016726014.1
XP_016560106.1, XM_016704620.1
XP_016537767.1, XM_016682281.1
XP_016537768.1, XM_016682282.1
XP_016537769.1, XM_016682283.1
XP_016537770.1, XM_016682284.1
XP_016537771.1, XM_016682285.1
XP_016537772.1, XM_016682286.1
XP_016558680.1, XM_016703194.1
XP_016558681.1, XM_016703195.1
XP_016558682.1, XM_016703196.1
XP_016558683.1, XM_016703197.1
XP_016558684.1, XM_016703198.1
XP_016539188.1, XM_016683702.1
XP_016538048.1, XM_016682562.1
XP_016573119.1, XM_016717633.1
XP_016573120.1, XM_016717634.1
XP_016565943.1, XM_016710457.1
XP_016565944.1, XM_016710458.1
XP_016579351.1, XM_016723865.1
XP_016579355.1, XM_016723869.1
XP_016579357.1, XM_016723871.1
XP_016579360.1, XM_016723874.1
XP_016550477.1, XM_016694991.1
XP_016569516.1, XM_016714030.1
XP_016569517.1, XM_016714031.1
XP_016551797.1, XM_016696311.1
XP_016568224.1, XM_016712738.1
XP_016575188.1, XM_016719702.1
XP_016538967.1, XM_016683481.1
XP_016539459.1, XM_016683973.1
XP_016572721.1, XM_016717235.1
XP_016557987.1, XM_016702501.1
XP_016557988.1, XM_016702502.1
XP_016564855.1, XM_016709369.1
XP_016564864.1, XM_016709378.1
XP_016573924.1, XM_016718438.1
XP_016560129.1, XM_016704643.1
XP_016563121.1, XM_016707635.1
XP_016563122.1, XM_016707636.1
XP_016537361.1, XM_016681875.1
XP_016537362.1, XM_016681876.1
XP_016537363.1, XM_016681877.1
XP_016549826.1, XM_016694340.1
XP_016564457.1, XM_016708971.1
XP_016567555.1, XM_016712069.1
XP_016576011.1, XM_016720525.1
XP_016576012.1, XM_016720526.1
XP_016576013.1, XM_016720527.1
XP_016577526.1, XM_016722040.1
XP_016578163.1, XM_016722677.1
XP_016565818.1, XM_016710332.1
XP_016581781.1, XM_016726295.1
XP_016560377.1, XM_016704891.1
XP_016560378.1, XM_016704892.1
XP_016566116.1, XM_016710630.1
XP_016544757.1, XM_016689271.1
XP_016579188.1, XM_016723702.1
XP_016544884.1, XM_016689398.1
XP_016567908.1, XM_016712422.1
XP_016557913.1, XM_016702427.1
XP_016539306.1, XM_016683820.1
XP_016541302.1, XM_016685816.1
XP_016557702.1, XM_016702216.1
XP_016563275.1, XM_016707789.1
XP_016573921.1, XM_016718435.1
XP_016573922.1, XM_016718436.1
XP_016573923.1, XM_016718437.1
XP_016542906.1, XM_016687420.1
XP_016576818.1, XM_016721332.1
XP_016576819.1, XM_016721333.1
XP_016543957.1, XM_016688471.1
XP_016542692.1, XM_016687206.1
XP_016542693.1, XM_016687207.1
XP_016543084.1, XM_016687598.1
XP_016543085.1, XM_016687599.1
XP_016567631.1, XM_016712145.1
XP_016571671.1, XM_016716185.1
XP_016538108.1, XM_016682622.1
XP_016543005.1, XM_016687519.1
XP_016562222.1, XM_016706736.1
XP_016562223.1, XM_016706737.1
XP_016572842.1, XM_016717356.1
XP_016572843.1, XM_016717357.1
XP_016572844.1, XM_016717358.1
XP_016565604.1, XM_016710118.1
XP_016565605.1, XM_016710119.1
XP_016578859.1, XM_016723373.1
XP_016572202.1, XM_016716716.1
XP_016572203.1, XM_016716717.1
XP_016572322.1, XM_016716836.1
XP_016551623.1, XM_016696137.1
XP_016545776.1, XM_016690290.1
XP_016545784.1, XM_016690298.1
XP_016547391.1, XM_016691905.1
XP_016572546.1, XM_016717060.1
XP_016572554.1, XM_016717068.1
XP_016572559.1, XM_016717073.1
XP_016542485.1, XM_016686999.1
XP_016543315.1, XM_016687829.1
XP_016565262.1, XM_016709776.1
XP_016565263.1, XM_016709777.1
XP_016565264.1, XM_016709778.1
XP_016565265.1, XM_016709779.1
XP_016569913.1, XM_016714427.1
XP_016539920.1, XM_016684434.1
XP_016539923.1, XM_016684437.1
XP_016551864.1, XM_016696378.1
XP_016540084.1, XM_016684598.1
XP_016565636.1, XM_016710150.1
XP_016565637.1, XM_016710151.1
XP_016563827.1, XM_016708341.1
XP_016537364.1, XM_016681878.1
XP_016552369.1, XM_016696883.1
XP_016542543.1, XM_016687057.1
XP_016560276.1, XM_016704790.1
XP_016560277.1, XM_016704791.1
XP_016560278.1, XM_016704792.1
XP_016538817.1, XM_016683331.1
XP_016567739.1, XM_016712253.1
XP_016560507.1, XM_016705021.1
XP_016561833.1, XM_016706347.1
XP_016565202.1, XM_016709716.1
XP_016565203.1, XM_016709717.1
XP_016565204.1, XM_016709718.1
XP_016552128.1, XM_016696642.1
XP_016552129.1, XM_016696643.1
XP_016552130.1, XM_016696644.1
XP_016552131.1, XM_016696645.1
XP_016565596.1, XM_016710110.1
XP_016565597.1, XM_016710111.1
XP_016552458.1, XM_016696972.1
XP_016552459.1, XM_016696973.1
XP_016571399.1, XM_016715913.1
XP_016550198.1, XM_016694712.1
XP_016563804.1, XM_016708318.1
XP_016563812.1, XM_016708326.1
XP_016544584.1, XM_016689098.1
XP_016552434.1, XM_016696948.1
XP_016558960.1, XM_016703474.1
XP_016558961.1, XM_016703475.1
XP_016558962.1, XM_016703476.1
XP_016552229.1, XM_016696743.1
XP_016577878.1, XM_016722392.1
XP_016551119.1, XM_016695633.1
XP_016565519.1, XM_016710033.1
XP_016565521.1, XM_016710035.1
XP_016565522.1, XM_016710036.1
XP_016565523.1, XM_016710037.1
XP_016565524.1, XM_016710038.1
XP_016565525.1, XM_016710039.1
XP_016565526.1, XM_016710040.1
XP_016570250.1, XM_016714764.1
XP_016570251.1, XM_016714765.1
XP_016579844.1, XM_016724358.1
XP_016579845.1, XM_016724359.1
XP_016553656.1, XM_016698170.1
XP_016566046.1, XM_016710560.1
XP_016541118.1, XM_016685632.1
XP_016541119.1, XM_016685633.1
XP_016541120.1, XM_016685634.1
XP_016554918.1, XM_016699432.1
XP_016554919.1, XM_016699433.1
XP_016563845.1, XM_016708359.1
XP_016577673.1, XM_016722187.1
XP_016577674.1, XM_016722188.1
XP_016577675.1, XM_016722189.1
XP_016550653.1, XM_016695167.1
XP_016550654.1, XM_016695168.1
XP_016582378.1, XM_016726892.1
XP_016582382.1, XM_016726896.1
XP_016582389.1, XM_016726903.1
XP_016582397.1, XM_016726911.1
XP_016581510.1, XM_016726024.1
XP_016555074.1, XM_016699588.1
XP_016548229.1, XM_016692743.1
XP_016548230.1, XM_016692744.1
XP_016575613.1, XM_016720127.1
XP_016575621.1, XM_016720135.1
XP_016560546.1, XM_016705060.1
XP_016560547.1, XM_016705061.1
XP_016560548.1, XM_016705062.1
XP_016582219.1, XM_016726733.1
XP_016548509.1, XM_016693023.1
XP_016548518.1, XM_016693032.1
XP_016548519.1, XM_016693033.1
XP_016566273.1, XM_016710787.1
XP_016568583.1, XM_016713097.1
XP_016568585.1, XM_016713099.1
XP_016539601.1, XM_016684115.1
XP_016566231.1, XM_016710745.1
XP_016566234.1, XM_016710748.1
XP_016573503.1, XM_016718017.1
XP_016573505.1, XM_016718019.1
XP_016579711.1, XM_016724225.1
XP_016579712.1, XM_016724226.1
XP_016579713.1, XM_016724227.1
XP_016579714.1, XM_016724228.1
XP_016573926.1, XM_016718440.1
XP_016573927.1, XM_016718441.1
XP_016573929.1, XM_016718443.1
XP_016573930.1, XM_016718444.1
XP_016573931.1, XM_016718445.1
XP_016572807.1, XM_016717321.1
XP_016572808.1, XM_016717322.1
XP_016539893.1, XM_016684407.1
XP_016561311.1, XM_016705825.1
XP_016561312.1, XM_016705826.1
XP_016561313.1, XM_016705827.1
XP_016577138.1, XM_016721652.1
XP_016563032.1, XM_016707546.1
XP_016578435.1, XM_016722949.1
XP_016575608.1, XM_016720122.1
XP_016570526.1, XM_016715040.1
XP_016581349.1, XM_016725863.1
XP_016581350.1, XM_016725864.1
XP_016581351.1, XM_016725865.1
XP_016559474.1, XM_016703988.1
XP_016581233.1, XM_016725747.1
XP_016540073.1, XM_016684587.1
XP_016570588.1, XM_016715102.1
XP_016570597.1, XM_016715111.1
XP_016537974.1, XM_016682488.1
XP_016537975.1, XM_016682489.1
XP_016540862.1, XM_016685376.1
XP_016546747.1, XM_016691261.1
XP_016558376.1, XM_016702890.1
XP_016576003.1, XM_016720517.1
XP_016576004.1, XM_016720518.1
XP_016576772.1, XM_016721286.1
XP_016577261.1, XM_016721775.1
XP_016559324.1, XM_016703838.1
XP_016569256.1, XM_016713770.1
XP_016580276.1, XM_016724790.1
XP_016547310.1, XM_016691824.1
XP_016547311.1, XM_016691825.1
XP_016543629.1, XM_016688143.1
XP_016543630.1, XM_016688144.1
XP_016572573.1, XM_016717087.1
XP_016563284.1, XM_016707798.1
XP_016563285.1, XM_016707799.1
XP_016573885.1, XM_016718399.1
XP_016542016.1, XM_016686530.1
XP_016542017.1, XM_016686531.1
XP_016543548.1, XM_016688062.1
XP_016569595.1, XM_016714109.1
XP_016569596.1, XM_016714110.1
XP_016571620.1, XM_016716134.1
XP_016571621.1, XM_016716135.1
XP_016555370.1, XM_016699884.1
XP_016565850.1, XM_016710364.1
XP_016565852.1, XM_016710366.1
XP_016573639.1, XM_016718153.1
XP_016573640.1, XM_016718154.1
XP_016545521.1, XM_016690035.1
XP_016545522.1, XM_016690036.1
XP_016551703.1, XM_016696217.1
XP_016551704.1, XM_016696218.1
XP_016568744.1, XM_016713258.1
XP_016557110.1, XM_016701624.1
XP_016573492.1, XM_016718006.1
XP_016565992.1, XM_016710506.1
XP_016565998.1, XM_016710512.1
XP_016566006.1, XM_016710520.1
XP_016566016.1, XM_016710530.1
XP_016566024.1, XM_016710538.1
XP_016566031.1, XM_016710545.1
XP_016566039.1, XM_016710553.1
XP_016548296.1, XM_016692810.1
XP_016548297.1, XM_016692811.1
XP_016548298.1, XM_016692812.1
XP_016548299.1, XM_016692813.1
XP_016548300.1, XM_016692814.1
XP_016539645.1, XM_016684159.1
XP_016541469.1, XM_016685983.1
XP_016554656.1, XM_016699170.1
XP_016579086.1, XM_016723600.1
XP_016567894.1, XM_016712408.1
XP_016575683.1, XM_016720197.1
XP_016563131.1, XM_016707645.1
XP_016563132.1, XM_016707646.1
XP_016563133.1, XM_016707647.1
XP_016563134.1, XM_016707648.1
XP_016563950.1, XM_016708464.1
XP_016566376.1, XM_016710890.1
XP_016573638.1, XM_016718152.1
XP_016576171.1, XM_016720685.1
XP_016577649.1, XM_016722163.1
XP_016577748.1, XM_016722262.1
XP_016572020.1, XM_016716534.1
XP_016540319.1, XM_016684833.1
XP_016562992.1, XM_016707506.1
XP_016580178.1, XM_016724692.1
XP_016580179.1, XM_016724693.1
XP_016545488.1, XM_016690002.1
XP_016545495.1, XM_016690009.1
XP_016573928.1, XM_016718442.1
XP_016577853.1, XM_016722367.1
XP_016580451.1, XM_016724965.1
XP_016554335.1, XM_016698849.1
XP_016554343.1, XM_016698857.1
XP_016557942.1, XM_016702456.1
XP_016557943.1, XM_016702457.1
XP_016558029.1, XM_016702543.1
XP_016542894.1, XM_016687408.1
XP_016542895.1, XM_016687409.1
XP_016542896.1, XM_016687410.1
XP_016542897.1, XM_016687411.1
XP_016542898.1, XM_016687412.1
XP_016576878.1, XM_016721392.1
XP_016550892.1, XM_016695406.1
XP_016555536.1, XM_016700050.1
XP_016560235.1, XM_016704749.1
XP_016563927.1, XM_016708441.1
XP_016563928.1, XM_016708442.1
XP_016563929.1, XM_016708443.1
XP_016561612.1, XM_016706126.1
XP_016561613.1, XM_016706127.1
XP_016561614.1, XM_016706128.1
XP_016579832.1, XM_016724346.1
XP_016548988.1, XM_016693502.1
XP_016548989.1, XM_016693503.1
XP_016573548.1, XM_016718062.1
XP_016573549.1, XM_016718063.1
XP_016573550.1, XM_016718064.1
XP_016573551.1, XM_016718065.1
XP_016573552.1, XM_016718066.1
XP_016581708.1, XM_016726222.1
XP_016563600.1, XM_016708114.1
XP_016538392.1, XM_016682906.1
XP_016538393.1, XM_016682907.1
XP_016538394.1, XM_016682908.1
XP_016547510.1, XM_016692024.1
XP_016547512.1, XM_016692026.1
XP_016547513.1, XM_016692027.1
XP_016547514.1, XM_016692028.1
XP_016547515.1, XM_016692029.1
XP_016547516.1, XM_016692030.1
XP_016547517.1, XM_016692031.1
XP_016579819.1, XM_016724333.1
XP_016581265.1, XM_016725779.1
XP_016554423.1, XM_016698937.1
XP_016558971.1, XM_016703485.1
XP_016558972.1, XM_016703486.1
XP_016558973.1, XM_016703487.1
XP_016558974.1, XM_016703488.1
XP_016550991.1, XM_016695505.1
XP_016550992.1, XM_016695506.1
XP_016551429.1, XM_016695943.1
XP_016569192.1, XM_016713706.1
XP_016541288.1, XM_016685802.1
XP_016567952.1, XM_016712466.1
XP_016577273.1, XM_016721787.1
XP_016577274.1, XM_016721788.1
XP_016577275.1, XM_016721789.1
XP_016562433.1, XM_016706947.1
XP_016574651.1, XM_016719165.1
XP_016574652.1, XM_016719166.1
XP_016554567.1, XM_016699081.1
XP_016554568.1, XM_016699082.1
XP_016565257.1, XM_016709771.1
XP_016581444.1, XM_016725958.1
XP_016541056.1, XM_016685570.1
XP_016542864.1, XM_016687378.1
XP_016542865.1, XM_016687379.1
XP_016555747.1, XM_016700261.1
XP_016555748.1, XM_016700262.1
XP_016545507.1, XM_016690021.1
XP_016545509.1, XM_016690023.1
XP_016563254.1, XM_016707768.1
XP_016563255.1, XM_016707769.1
XP_016563256.1, XM_016707770.1
XP_016578044.1, XM_016722558.1
XP_016578046.1, XM_016722560.1
XP_016558613.1, XM_016703127.1
XP_016558615.1, XM_016703129.1
XP_016545927.1, XM_016690441.1
XP_016545928.1, XM_016690442.1
XP_016580897.1, XM_016725411.1
XP_016573933.1, XM_016718447.1
XP_016573941.1, XM_016718455.1
XP_016573948.1, XM_016718462.1
XP_016539611.1, XM_016684125.1
XP_016546118.1, XM_016690632.1
XP_016559414.1, XM_016703928.1
XP_016559415.1, XM_016703929.1
XP_016559416.1, XM_016703930.1
XP_016550998.1, XM_016695512.1
XP_016550999.1, XM_016695513.1
XP_016538486.1, XM_016683000.1
XP_016538287.1, XM_016682801.1
XP_016578458.1, XM_016722972.1
XP_016582141.1, XM_016726655.1
XP_016575632.1, XM_016720146.1
XP_016557348.1, XM_016701862.1
XP_016555506.1, XM_016700020.1
XP_016555507.1, XM_016700021.1
XP_016555508.1, XM_016700022.1
XP_016555509.1, XM_016700023.1
XP_016555510.1, XM_016700024.1
XP_016555511.1, XM_016700025.1
XP_016561096.1, XM_016705610.1
