protein, rna
Solanum_pennellii-XP_027770104.1, Solanum_pennellii-XM_027914303.1
Solanum_pennellii-XP_015056229.1, Solanum_pennellii-XM_015200743.2
Solanum_pennellii-XP_015056230.1, Solanum_pennellii-XM_015200744.2
Solanum_pennellii-XP_015088121.1, Solanum_pennellii-XM_015232635.2
Solanum_pennellii-XP_015057015.1, Solanum_pennellii-XM_015201529.2
Solanum_pennellii-XP_015059770.1, Solanum_pennellii-XM_015204284.2
Solanum_pennellii-XP_015081033.1, Solanum_pennellii-XM_015225547.2
Solanum_pennellii-XP_015074049.1, Solanum_pennellii-XM_015218563.2
Solanum_pennellii-XP_015074050.1, Solanum_pennellii-XM_015218564.2
Solanum_pennellii-XP_015067183.1, Solanum_pennellii-XM_015211697.2
Solanum_pennellii-XP_015080749.1, Solanum_pennellii-XM_015225263.2
Solanum_pennellii-XP_015074226.1, Solanum_pennellii-XM_015218740.2
Solanum_pennellii-XP_015074228.1, Solanum_pennellii-XM_015218742.2
Solanum_pennellii-XP_015066779.1, Solanum_pennellii-XM_015211293.2
Solanum_pennellii-XP_015066780.1, Solanum_pennellii-XM_015211294.2
Solanum_pennellii-XP_015066781.1, Solanum_pennellii-XM_015211295.2
Solanum_pennellii-XP_015066782.1, Solanum_pennellii-XM_015211296.2
Solanum_pennellii-XP_027770508.1, Solanum_pennellii-XM_027914707.1
Solanum_pennellii-XP_027770509.1, Solanum_pennellii-XM_027914708.1
Solanum_pennellii-XP_027770510.1, Solanum_pennellii-XM_027914709.1
Solanum_pennellii-XP_027770511.1, Solanum_pennellii-XM_027914710.1
Solanum_pennellii-XP_015055685.1, Solanum_pennellii-XM_015200199.2
Solanum_pennellii-XP_015055686.1, Solanum_pennellii-XM_015200200.2
Solanum_pennellii-XP_015089292.1, Solanum_pennellii-XM_015233806.2
Solanum_pennellii-XP_015082423.1, Solanum_pennellii-XM_015226937.1
Solanum_pennellii-XP_015079268.1, Solanum_pennellii-XM_015223782.2
Solanum_pennellii-XP_015079269.1, Solanum_pennellii-XM_015223783.2
Solanum_pennellii-XP_015079270.1, Solanum_pennellii-XM_015223784.2
Solanum_pennellii-XP_015079271.1, Solanum_pennellii-XM_015223785.2
Solanum_pennellii-XP_015079272.1, Solanum_pennellii-XM_015223786.2
Solanum_pennellii-XP_015056623.1, Solanum_pennellii-XM_015201137.1
Solanum_pennellii-XP_027768916.1, Solanum_pennellii-XM_027913115.1
Solanum_pennellii-XP_015088034.1, Solanum_pennellii-XM_015232548.2
Solanum_pennellii-XP_015055218.1, Solanum_pennellii-XM_015199732.2
Solanum_pennellii-XP_015087513.1, Solanum_pennellii-XM_015232027.2
Solanum_pennellii-XP_015085348.1, Solanum_pennellii-XM_015229862.2
Solanum_pennellii-XP_015088887.1, Solanum_pennellii-XM_015233401.2
Solanum_pennellii-XP_015088888.1, Solanum_pennellii-XM_015233402.2
Solanum_pennellii-XP_015088897.1, Solanum_pennellii-XM_015233411.2
Solanum_pennellii-XP_015063647.1, Solanum_pennellii-XM_015208161.2
Solanum_pennellii-XP_015072019.1, Solanum_pennellii-XM_015216533.2
Solanum_pennellii-XP_015066878.1, Solanum_pennellii-XM_015211392.2
Solanum_pennellii-XP_015081070.1, Solanum_pennellii-XM_015225584.2
Solanum_pennellii-XP_015075158.1, Solanum_pennellii-XM_015219672.2
Solanum_pennellii-XP_015088739.1, Solanum_pennellii-XM_015233253.2
Solanum_pennellii-XP_015060513.1, Solanum_pennellii-XM_015205027.2
Solanum_pennellii-XP_015074428.1, Solanum_pennellii-XM_015218942.2
Solanum_pennellii-XP_015061228.1, Solanum_pennellii-XM_015205742.2
Solanum_pennellii-XP_015070100.1, Solanum_pennellii-XM_015214614.2
Solanum_pennellii-XP_015070101.1, Solanum_pennellii-XM_015214615.2
Solanum_pennellii-XP_015055324.1, Solanum_pennellii-XM_015199838.2
Solanum_pennellii-XP_015055325.1, Solanum_pennellii-XM_015199839.2
Solanum_pennellii-XP_015055347.1, Solanum_pennellii-XM_015199861.2
Solanum_pennellii-XP_015055376.1, Solanum_pennellii-XM_015199890.2
Solanum_pennellii-XP_015055411.1, Solanum_pennellii-XM_015199925.2
Solanum_pennellii-XP_015062764.1, Solanum_pennellii-XM_015207278.1
Solanum_pennellii-XP_015066980.1, Solanum_pennellii-XM_015211494.1
Solanum_pennellii-XP_015077678.1, Solanum_pennellii-XM_015222192.2
Solanum_pennellii-XP_015088585.1, Solanum_pennellii-XM_015233099.2
Solanum_pennellii-XP_015064276.1, Solanum_pennellii-XM_015208790.2
Solanum_pennellii-XP_015066198.1, Solanum_pennellii-XM_015210712.2
Solanum_pennellii-XP_015066199.1, Solanum_pennellii-XM_015210713.2
Solanum_pennellii-XP_015066200.1, Solanum_pennellii-XM_015210714.2
Solanum_pennellii-XP_015066201.1, Solanum_pennellii-XM_015210715.2
Solanum_pennellii-XP_027770458.1, Solanum_pennellii-XM_027914657.1
Solanum_pennellii-XP_015074479.1, Solanum_pennellii-XM_015218993.2
Solanum_pennellii-XP_015063358.1, Solanum_pennellii-XM_015207872.2
Solanum_pennellii-XP_015065017.1, Solanum_pennellii-XM_015209531.2
Solanum_pennellii-XP_015080327.1, Solanum_pennellii-XM_015224841.2
Solanum_pennellii-XP_015087922.1, Solanum_pennellii-XM_015232436.2
Solanum_pennellii-XP_015059192.1, Solanum_pennellii-XM_015203706.2
Solanum_pennellii-XP_015061891.1, Solanum_pennellii-XM_015206405.2
Solanum_pennellii-XP_015061892.1, Solanum_pennellii-XM_015206406.2
Solanum_pennellii-XP_015061893.1, Solanum_pennellii-XM_015206407.2
Solanum_pennellii-XP_015075831.1, Solanum_pennellii-XM_015220345.2
Solanum_pennellii-XP_015078924.1, Solanum_pennellii-XM_015223438.2
Solanum_pennellii-NP_001310361.1, Solanum_pennellii-NM_001323432.1
Solanum_pennellii-XP_015071715.1, Solanum_pennellii-XM_015216229.2
Solanum_pennellii-XP_015061139.1, Solanum_pennellii-XM_015205653.2
Solanum_pennellii-XP_015061140.1, Solanum_pennellii-XM_015205654.2
Solanum_pennellii-XP_015061933.1, Solanum_pennellii-XM_015206447.2
Solanum_pennellii-XP_015079850.1, Solanum_pennellii-XM_015224364.2
Solanum_pennellii-XP_015079851.1, Solanum_pennellii-XM_015224365.2
Solanum_pennellii-XP_015079852.1, Solanum_pennellii-XM_015224366.2
Solanum_pennellii-XP_027773640.1, Solanum_pennellii-XM_027917839.1
Solanum_pennellii-XP_015073775.1, Solanum_pennellii-XM_015218289.2
Solanum_pennellii-XP_015073500.1, Solanum_pennellii-XM_015218014.1
Solanum_pennellii-XP_015063472.1, Solanum_pennellii-XM_015207986.2
Solanum_pennellii-XP_015083323.1, Solanum_pennellii-XM_015227837.2
Solanum_pennellii-XP_015083556.1, Solanum_pennellii-XM_015228070.2
Solanum_pennellii-XP_015083557.1, Solanum_pennellii-XM_015228071.2
Solanum_pennellii-XP_015066555.1, Solanum_pennellii-XM_015211069.2
Solanum_pennellii-XP_015066632.1, Solanum_pennellii-XM_015211146.2
Solanum_pennellii-XP_015086203.1, Solanum_pennellii-XM_015230717.2
Solanum_pennellii-XP_015062928.1, Solanum_pennellii-XM_015207442.2
Solanum_pennellii-XP_015062929.1, Solanum_pennellii-XM_015207443.1
Solanum_pennellii-XP_015061104.1, Solanum_pennellii-XM_015205618.2
Solanum_pennellii-XP_015070112.1, Solanum_pennellii-XM_015214626.2
Solanum_pennellii-XP_015057860.1, Solanum_pennellii-XM_015202374.1
Solanum_pennellii-XP_015059651.1, Solanum_pennellii-XM_015204165.2
Solanum_pennellii-XP_015081926.1, Solanum_pennellii-XM_015226440.1
Solanum_pennellii-XP_015055769.1, Solanum_pennellii-XM_015200283.2
Solanum_pennellii-XP_015054875.1, Solanum_pennellii-XM_015199389.2
Solanum_pennellii-XP_015083634.1, Solanum_pennellii-XM_015228148.2
Solanum_pennellii-XP_015064001.1, Solanum_pennellii-XM_015208515.2
Solanum_pennellii-XP_015064002.1, Solanum_pennellii-XM_015208516.2
Solanum_pennellii-XP_015064005.1, Solanum_pennellii-XM_015208519.2
Solanum_pennellii-XP_015062364.1, Solanum_pennellii-XM_015206878.2
Solanum_pennellii-XP_015062365.1, Solanum_pennellii-XM_015206879.2
Solanum_pennellii-XP_015075159.1, Solanum_pennellii-XM_015219673.2
Solanum_pennellii-XP_015074611.1, Solanum_pennellii-XM_015219125.2
Solanum_pennellii-XP_015073889.1, Solanum_pennellii-XM_015218403.2
Solanum_pennellii-XP_015069037.1, Solanum_pennellii-XM_015213551.2
Solanum_pennellii-XP_015069038.1, Solanum_pennellii-XM_015213552.2
Solanum_pennellii-XP_015055718.1, Solanum_pennellii-XM_015200232.2
Solanum_pennellii-XP_015062006.1, Solanum_pennellii-XM_015206520.2
Solanum_pennellii-XP_015075251.1, Solanum_pennellii-XM_015219765.2
Solanum_pennellii-XP_015056791.1, Solanum_pennellii-XM_015201305.2
Solanum_pennellii-XP_015056792.1, Solanum_pennellii-XM_015201306.2
Solanum_pennellii-XP_015056793.1, Solanum_pennellii-XM_015201307.2
Solanum_pennellii-XP_015056794.1, Solanum_pennellii-XM_015201308.2
Solanum_pennellii-XP_015071125.1, Solanum_pennellii-XM_015215639.2
Solanum_pennellii-XP_015074127.1, Solanum_pennellii-XM_015218641.2
Solanum_pennellii-XP_015076044.1, Solanum_pennellii-XM_015220558.2
Solanum_pennellii-XP_015059278.1, Solanum_pennellii-XM_015203792.2
Solanum_pennellii-XP_015083729.1, Solanum_pennellii-XM_015228243.2
Solanum_pennellii-XP_015066776.1, Solanum_pennellii-XM_015211290.2
Solanum_pennellii-XP_015056617.1, Solanum_pennellii-XM_015201131.2
Solanum_pennellii-XP_015073406.1, Solanum_pennellii-XM_015217920.2
Solanum_pennellii-XP_015076071.1, Solanum_pennellii-XM_015220585.2
Solanum_pennellii-XP_015062004.1, Solanum_pennellii-XM_015206518.2
Solanum_pennellii-XP_015062005.1, Solanum_pennellii-XM_015206519.2
Solanum_pennellii-XP_027767686.1, Solanum_pennellii-XM_027911885.1
Solanum_pennellii-XP_015060071.1, Solanum_pennellii-XM_015204585.2
Solanum_pennellii-XP_015081847.1, Solanum_pennellii-XM_015226361.2
Solanum_pennellii-XP_015071586.1, Solanum_pennellii-XM_015216100.2
Solanum_pennellii-XP_015061371.1, Solanum_pennellii-XM_015205885.2
Solanum_pennellii-XP_015061372.1, Solanum_pennellii-XM_015205886.2
Solanum_pennellii-XP_015061373.1, Solanum_pennellii-XM_015205887.2
Solanum_pennellii-XP_015061374.1, Solanum_pennellii-XM_015205888.2
Solanum_pennellii-XP_015082917.1, Solanum_pennellii-XM_015227431.2
Solanum_pennellii-XP_027774431.1, Solanum_pennellii-XM_027918630.1
Solanum_pennellii-XP_015059544.1, Solanum_pennellii-XM_015204058.2
Solanum_pennellii-XP_015061868.1, Solanum_pennellii-XM_015206382.2
Solanum_pennellii-XP_027769470.1, Solanum_pennellii-XM_027913669.1
Solanum_pennellii-XP_015071576.1, Solanum_pennellii-XM_015216090.2
Solanum_pennellii-XP_015088966.1, Solanum_pennellii-XM_015233480.2
Solanum_pennellii-XP_027768421.1, Solanum_pennellii-XM_027912620.1
Solanum_pennellii-XP_015066117.1, Solanum_pennellii-XM_015210631.2
Solanum_pennellii-XP_015081939.1, Solanum_pennellii-XM_015226453.2
Solanum_pennellii-XP_015056163.1, Solanum_pennellii-XM_015200677.2
Solanum_pennellii-XP_027768222.1, Solanum_pennellii-XM_027912421.1
Solanum_pennellii-XP_027768223.1, Solanum_pennellii-XM_027912422.1
Solanum_pennellii-XP_015059598.1, Solanum_pennellii-XM_015204112.2
Solanum_pennellii-XP_015085957.1, Solanum_pennellii-XM_015230471.2
Solanum_pennellii-XP_015085958.1, Solanum_pennellii-XM_015230472.2
Solanum_pennellii-XP_015085960.1, Solanum_pennellii-XM_015230474.2
Solanum_pennellii-XP_015085961.1, Solanum_pennellii-XM_015230475.2
Solanum_pennellii-XP_015085962.1, Solanum_pennellii-XM_015230476.2
Solanum_pennellii-XP_015085963.1, Solanum_pennellii-XM_015230477.2
Solanum_pennellii-XP_027767617.1, Solanum_pennellii-XM_027911816.1
Solanum_pennellii-XP_015072252.1, Solanum_pennellii-XM_015216766.2
Solanum_pennellii-XP_015072254.1, Solanum_pennellii-XM_015216768.2
Solanum_pennellii-XP_015072255.1, Solanum_pennellii-XM_015216769.2
Solanum_pennellii-XP_015087943.1, Solanum_pennellii-XM_015232457.2
Solanum_pennellii-XP_015069723.1, Solanum_pennellii-XM_015214237.2
Solanum_pennellii-XP_015081631.1, Solanum_pennellii-XM_015226145.1
Solanum_pennellii-XP_015081633.1, Solanum_pennellii-XM_015226147.1
Solanum_pennellii-XP_015081634.1, Solanum_pennellii-XM_015226148.1
Solanum_pennellii-XP_015067117.1, Solanum_pennellii-XM_015211631.2
Solanum_pennellii-NP_001310359.1, Solanum_pennellii-NM_001323430.1
Solanum_pennellii-XP_015070540.1, Solanum_pennellii-XM_015215054.2
Solanum_pennellii-XP_015065368.1, Solanum_pennellii-XM_015209882.2
Solanum_pennellii-XP_015080452.1, Solanum_pennellii-XM_015224966.2
Solanum_pennellii-XP_015086176.1, Solanum_pennellii-XM_015230690.2
Solanum_pennellii-XP_015086177.1, Solanum_pennellii-XM_015230691.2
Solanum_pennellii-XP_015063498.1, Solanum_pennellii-XM_015208012.1
Solanum_pennellii-XP_015067224.1, Solanum_pennellii-XM_015211738.2
Solanum_pennellii-XP_015067225.1, Solanum_pennellii-XM_015211739.2
Solanum_pennellii-XP_027770676.1, Solanum_pennellii-XM_027914875.1
Solanum_pennellii-XP_015074437.1, Solanum_pennellii-XM_015218951.2
Solanum_pennellii-XP_015077521.1, Solanum_pennellii-XM_015222035.2
Solanum_pennellii-XP_015072036.1, Solanum_pennellii-XM_015216550.2
Solanum_pennellii-XP_015056201.1, Solanum_pennellii-XM_015200715.2
Solanum_pennellii-XP_015058655.1, Solanum_pennellii-XM_015203169.2
Solanum_pennellii-XP_015056539.1, Solanum_pennellii-XM_015201053.2
Solanum_pennellii-XP_015056540.1, Solanum_pennellii-XM_015201054.2
Solanum_pennellii-XP_015066045.1, Solanum_pennellii-XM_015210559.2
Solanum_pennellii-XP_015074015.1, Solanum_pennellii-XM_015218529.2
Solanum_pennellii-XP_015063511.1, Solanum_pennellii-XM_015208025.2
Solanum_pennellii-XP_015071327.1, Solanum_pennellii-XM_015215841.2
Solanum_pennellii-XP_015068771.1, Solanum_pennellii-XM_015213285.2
Solanum_pennellii-XP_015068778.1, Solanum_pennellii-XM_015213292.1
Solanum_pennellii-XP_015068784.1, Solanum_pennellii-XM_015213298.2
Solanum_pennellii-XP_015084649.1, Solanum_pennellii-XM_015229163.2
Solanum_pennellii-XP_015066613.1, Solanum_pennellii-XM_015211127.2
Solanum_pennellii-XP_015066614.1, Solanum_pennellii-XM_015211128.2
Solanum_pennellii-XP_015067226.1, Solanum_pennellii-XM_015211740.2
Solanum_pennellii-XP_015082271.1, Solanum_pennellii-XM_015226785.2
Solanum_pennellii-XP_015069365.1, Solanum_pennellii-XM_015213879.2
Solanum_pennellii-XP_015071749.1, Solanum_pennellii-XM_015216263.2
Solanum_pennellii-XP_027771922.1, Solanum_pennellii-XM_027916121.1
Solanum_pennellii-XP_027771924.1, Solanum_pennellii-XM_027916123.1
Solanum_pennellii-XP_027771927.1, Solanum_pennellii-XM_027916126.1
Solanum_pennellii-XP_015061583.1, Solanum_pennellii-XM_015206097.2
Solanum_pennellii-XP_015064402.1, Solanum_pennellii-XM_015208916.2
Solanum_pennellii-XP_015065145.1, Solanum_pennellii-XM_015209659.2
Solanum_pennellii-XP_015066609.1, Solanum_pennellii-XM_015211123.2
Solanum_pennellii-XP_015083953.1, Solanum_pennellii-XM_015228467.2
Solanum_pennellii-XP_015082210.1, Solanum_pennellii-XM_015226724.2
Solanum_pennellii-XP_015082211.1, Solanum_pennellii-XM_015226725.2
Solanum_pennellii-XP_015082212.1, Solanum_pennellii-XM_015226726.2
Solanum_pennellii-XP_015070790.1, Solanum_pennellii-XM_015215304.2
Solanum_pennellii-XP_027773477.1, Solanum_pennellii-XM_027917676.1
Solanum_pennellii-XP_027773478.1, Solanum_pennellii-XM_027917677.1
Solanum_pennellii-XP_015083319.1, Solanum_pennellii-XM_015227833.2
Solanum_pennellii-XP_015058090.1, Solanum_pennellii-XM_015202604.2
Solanum_pennellii-XP_015058091.1, Solanum_pennellii-XM_015202605.2
Solanum_pennellii-XP_015079526.1, Solanum_pennellii-XM_015224040.2
Solanum_pennellii-XP_015055599.1, Solanum_pennellii-XM_015200113.2
Solanum_pennellii-XP_015064969.1, Solanum_pennellii-XM_015209483.2
Solanum_pennellii-XP_015068274.1, Solanum_pennellii-XM_015212788.2
Solanum_pennellii-XP_027771133.1, Solanum_pennellii-XM_027915332.1
Solanum_pennellii-XP_015070331.1, Solanum_pennellii-XM_015214845.1
Solanum_pennellii-XP_015063602.1, Solanum_pennellii-XM_015208116.2
Solanum_pennellii-XP_015055895.1, Solanum_pennellii-XM_015200409.2
Solanum_pennellii-XP_015084992.1, Solanum_pennellii-XM_015229506.1
Solanum_pennellii-XP_015065721.1, Solanum_pennellii-XM_015210235.2
Solanum_pennellii-XP_015065722.1, Solanum_pennellii-XM_015210236.2
Solanum_pennellii-XP_027770358.1, Solanum_pennellii-XM_027914557.1
Solanum_pennellii-XP_015069660.1, Solanum_pennellii-XM_015214174.2
Solanum_pennellii-XP_015056460.1, Solanum_pennellii-XM_015200974.1
Solanum_pennellii-XP_015056461.1, Solanum_pennellii-XM_015200975.1
Solanum_pennellii-XP_015069856.1, Solanum_pennellii-XM_015214370.2
Solanum_pennellii-XP_015062828.1, Solanum_pennellii-XM_015207342.2
Solanum_pennellii-XP_015063577.1, Solanum_pennellii-XM_015208091.2
Solanum_pennellii-XP_015063578.1, Solanum_pennellii-XM_015208092.2
Solanum_pennellii-XP_015063579.1, Solanum_pennellii-XM_015208093.2
Solanum_pennellii-XP_015063580.1, Solanum_pennellii-XM_015208094.2
Solanum_pennellii-XP_027770591.1, Solanum_pennellii-XM_027914790.1
Solanum_pennellii-XP_027770592.1, Solanum_pennellii-XM_027914791.1
Solanum_pennellii-XP_027770593.1, Solanum_pennellii-XM_027914792.1
Solanum_pennellii-XP_015069416.1, Solanum_pennellii-XM_015213930.2
Solanum_pennellii-XP_015074410.1, Solanum_pennellii-XM_015218924.2
Solanum_pennellii-XP_027772450.1, Solanum_pennellii-XM_027916649.1
Solanum_pennellii-XP_015085518.1, Solanum_pennellii-XM_015230032.2
Solanum_pennellii-XP_015080187.1, Solanum_pennellii-XM_015224701.2
Solanum_pennellii-XP_015080188.2, Solanum_pennellii-XM_015224702.2
Solanum_pennellii-XP_015085148.1, Solanum_pennellii-XM_015229662.2
Solanum_pennellii-XP_027773866.1, Solanum_pennellii-XM_027918065.1
Solanum_pennellii-XP_015073475.1, Solanum_pennellii-XM_015217989.2
Solanum_pennellii-XP_015074278.1, Solanum_pennellii-XM_015218792.2
Solanum_pennellii-XP_015071761.1, Solanum_pennellii-XM_015216275.2
Solanum_pennellii-XP_015067519.1, Solanum_pennellii-XM_015212033.2
Solanum_pennellii-XP_015067520.1, Solanum_pennellii-XM_015212034.2
Solanum_pennellii-XP_015067521.1, Solanum_pennellii-XM_015212035.2
Solanum_pennellii-XP_015067522.1, Solanum_pennellii-XM_015212036.2
Solanum_pennellii-XP_015067533.1, Solanum_pennellii-XM_015212047.2
Solanum_pennellii-XP_015077321.1, Solanum_pennellii-XM_015221835.2
Solanum_pennellii-XP_015077384.1, Solanum_pennellii-XM_015221898.2
Solanum_pennellii-XP_015076680.1, Solanum_pennellii-XM_015221194.2
Solanum_pennellii-XP_015061244.1, Solanum_pennellii-XM_015205758.2
Solanum_pennellii-XP_027769080.1, Solanum_pennellii-XM_027913279.1
Solanum_pennellii-XP_027769081.1, Solanum_pennellii-XM_027913280.1
Solanum_pennellii-XP_015074436.1, Solanum_pennellii-XM_015218950.2
Solanum_pennellii-XP_027773028.1, Solanum_pennellii-XM_027917227.1
Solanum_pennellii-XP_015082387.1, Solanum_pennellii-XM_015226901.2
Solanum_pennellii-XP_015080488.1, Solanum_pennellii-XM_015225002.2
Solanum_pennellii-XP_015085022.1, Solanum_pennellii-XM_015229536.2
Solanum_pennellii-XP_015061264.1, Solanum_pennellii-XM_015205778.2
Solanum_pennellii-XP_015081856.1, Solanum_pennellii-XM_015226370.1
Solanum_pennellii-XP_015085410.1, Solanum_pennellii-XM_015229924.2
Solanum_pennellii-XP_015085411.1, Solanum_pennellii-XM_015229925.2
Solanum_pennellii-XP_015062305.1, Solanum_pennellii-XM_015206819.2
Solanum_pennellii-XP_015062306.1, Solanum_pennellii-XM_015206820.2
Solanum_pennellii-XP_027768957.1, Solanum_pennellii-XM_027913156.1
Solanum_pennellii-XP_027768958.1, Solanum_pennellii-XM_027913157.1
Solanum_pennellii-XP_027768959.1, Solanum_pennellii-XM_027913158.1
Solanum_pennellii-XP_015068577.1, Solanum_pennellii-XM_015213091.2
Solanum_pennellii-XP_015069026.1, Solanum_pennellii-XM_015213540.2
Solanum_pennellii-XP_015063204.1, Solanum_pennellii-XM_015207718.2
Solanum_pennellii-XP_015079515.1, Solanum_pennellii-XM_015224029.1
Solanum_pennellii-XP_015079516.1, Solanum_pennellii-XM_015224030.2
Solanum_pennellii-XP_015070610.1, Solanum_pennellii-XM_015215124.2
Solanum_pennellii-XP_015073535.1, Solanum_pennellii-XM_015218049.2
Solanum_pennellii-XP_015073536.1, Solanum_pennellii-XM_015218050.2
Solanum_pennellii-XP_015076950.1, Solanum_pennellii-XM_015221464.2
Solanum_pennellii-XP_027773033.1, Solanum_pennellii-XM_027917232.1
Solanum_pennellii-XP_015066295.1, Solanum_pennellii-XM_015210809.2
Solanum_pennellii-XP_015073306.1, Solanum_pennellii-XM_015217820.2
Solanum_pennellii-XP_015073307.1, Solanum_pennellii-XM_015217821.2
Solanum_pennellii-XP_015073308.1, Solanum_pennellii-XM_015217822.2
Solanum_pennellii-XP_015056465.1, Solanum_pennellii-XM_015200979.1
Solanum_pennellii-XP_015082746.1, Solanum_pennellii-XM_015227260.2
Solanum_pennellii-XP_015082747.1, Solanum_pennellii-XM_015227261.2
Solanum_pennellii-XP_015072177.1, Solanum_pennellii-XM_015216691.2
Solanum_pennellii-XP_015072178.1, Solanum_pennellii-XM_015216692.2
Solanum_pennellii-XP_015076670.1, Solanum_pennellii-XM_015221184.2
Solanum_pennellii-XP_015071342.1, Solanum_pennellii-XM_015215856.2
Solanum_pennellii-XP_015061693.1, Solanum_pennellii-XM_015206207.2
Solanum_pennellii-XP_015055932.1, Solanum_pennellii-XM_015200446.2
Solanum_pennellii-XP_015071175.1, Solanum_pennellii-XM_015215689.2
Solanum_pennellii-XP_015071468.1, Solanum_pennellii-XM_015215982.2
Solanum_pennellii-XP_015073688.1, Solanum_pennellii-XM_015218202.2
Solanum_pennellii-XP_015067644.1, Solanum_pennellii-XM_015212158.2
Solanum_pennellii-XP_015067646.1, Solanum_pennellii-XM_015212160.2
Solanum_pennellii-XP_015068368.1, Solanum_pennellii-XM_015212882.1
Solanum_pennellii-XP_015073167.1, Solanum_pennellii-XM_015217681.2
Solanum_pennellii-XP_015085933.1, Solanum_pennellii-XM_015230447.2
Solanum_pennellii-XP_015057925.1, Solanum_pennellii-XM_015202439.2
Solanum_pennellii-XP_015063695.1, Solanum_pennellii-XM_015208209.1
Solanum_pennellii-XP_015081930.1, Solanum_pennellii-XM_015226444.2
Solanum_pennellii-XP_015073598.1, Solanum_pennellii-XM_015218112.2
Solanum_pennellii-XP_015074673.1, Solanum_pennellii-XM_015219187.2
Solanum_pennellii-XP_015083954.1, Solanum_pennellii-XM_015228468.2
Solanum_pennellii-XP_015061743.1, Solanum_pennellii-XM_015206257.2
Solanum_pennellii-XP_015085086.1, Solanum_pennellii-XM_015229600.2
Solanum_pennellii-XP_015070485.1, Solanum_pennellii-XM_015214999.2
Solanum_pennellii-XP_015079304.1, Solanum_pennellii-XM_015223818.2
Solanum_pennellii-XP_027771238.1, Solanum_pennellii-XM_027915437.1
Solanum_pennellii-XP_015067873.2, Solanum_pennellii-XM_015212387.2
Solanum_pennellii-XP_015075152.1, Solanum_pennellii-XM_015219666.2
Solanum_pennellii-XP_015086792.1, Solanum_pennellii-XM_015231306.2
Solanum_pennellii-XP_015088328.1, Solanum_pennellii-XM_015232842.2
Solanum_pennellii-XP_015069076.1, Solanum_pennellii-XM_015213590.1
Solanum_pennellii-XP_015079045.1, Solanum_pennellii-XM_015223559.2
Solanum_pennellii-XP_015060339.1, Solanum_pennellii-XM_015204853.2
Solanum_pennellii-XP_015077824.1, Solanum_pennellii-XM_015222338.2
Solanum_pennellii-XP_015088824.1, Solanum_pennellii-XM_015233338.2
Solanum_pennellii-XP_015055259.1, Solanum_pennellii-XM_015199773.2
Solanum_pennellii-XP_015068724.1, Solanum_pennellii-XM_015213238.2
Solanum_pennellii-XP_015089444.1, Solanum_pennellii-XM_015233958.2
Solanum_pennellii-XP_015066754.1, Solanum_pennellii-XM_015211268.2
Solanum_pennellii-XP_015055867.1, Solanum_pennellii-XM_015200381.2
Solanum_pennellii-XP_015055877.1, Solanum_pennellii-XM_015200391.2
Solanum_pennellii-XP_027770136.1, Solanum_pennellii-XM_027914335.1
Solanum_pennellii-XP_015055744.2, Solanum_pennellii-XM_015200258.2
Solanum_pennellii-XP_015071980.1, Solanum_pennellii-XM_015216494.2
Solanum_pennellii-XP_015086700.1, Solanum_pennellii-XM_015231214.2
Solanum_pennellii-XP_015086221.1, Solanum_pennellii-XM_015230735.2
Solanum_pennellii-XP_015076556.1, Solanum_pennellii-XM_015221070.2
Solanum_pennellii-XP_015078727.1, Solanum_pennellii-XM_015223241.2
Solanum_pennellii-XP_015066108.1, Solanum_pennellii-XM_015210622.2
Solanum_pennellii-XP_015073254.1, Solanum_pennellii-XM_015217768.1
Solanum_pennellii-XP_015070698.1, Solanum_pennellii-XM_015215212.2
Solanum_pennellii-XP_015056538.1, Solanum_pennellii-XM_015201052.2
Solanum_pennellii-XP_015056922.1, Solanum_pennellii-XM_015201436.2
Solanum_pennellii-XP_015063146.1, Solanum_pennellii-XM_015207660.2
Solanum_pennellii-XP_015063155.1, Solanum_pennellii-XM_015207669.2
Solanum_pennellii-XP_015063164.1, Solanum_pennellii-XM_015207678.2
Solanum_pennellii-XP_015063172.1, Solanum_pennellii-XM_015207686.2
Solanum_pennellii-XP_015058682.1, Solanum_pennellii-XM_015203196.2
Solanum_pennellii-XP_015074463.1, Solanum_pennellii-XM_015218977.2
Solanum_pennellii-XP_015084012.1, Solanum_pennellii-XM_015228526.2
Solanum_pennellii-XP_015083541.1, Solanum_pennellii-XM_015228055.2
Solanum_pennellii-XP_015083969.1, Solanum_pennellii-XM_015228483.2
Solanum_pennellii-XP_015066808.1, Solanum_pennellii-XM_015211322.2
Solanum_pennellii-XP_015066809.1, Solanum_pennellii-XM_015211323.2
Solanum_pennellii-XP_015076390.1, Solanum_pennellii-XM_015220904.2
Solanum_pennellii-XP_015056790.1, Solanum_pennellii-XM_015201304.2
Solanum_pennellii-XP_015080205.1, Solanum_pennellii-XM_015224719.2
Solanum_pennellii-XP_015080206.1, Solanum_pennellii-XM_015224720.2
Solanum_pennellii-XP_027773877.1, Solanum_pennellii-XM_027918076.1
Solanum_pennellii-XP_015078892.1, Solanum_pennellii-XM_015223406.2
Solanum_pennellii-XP_015083486.1, Solanum_pennellii-XM_015228000.2
Solanum_pennellii-XP_015084043.1, Solanum_pennellii-XM_015228557.2
Solanum_pennellii-XP_015077730.1, Solanum_pennellii-XM_015222244.2
Solanum_pennellii-XP_015077731.1, Solanum_pennellii-XM_015222245.2
