protein, rna
Populus_euphratica-XP_011016047.1, Populus_euphratica-XM_011017745.1
Populus_euphratica-XP_011020373.1, Populus_euphratica-XM_011022071.1
Populus_euphratica-XP_011004619.1, Populus_euphratica-XM_011006317.1
Populus_euphratica-XP_011004732.1, Populus_euphratica-XM_011006430.1
Populus_euphratica-XP_011016637.1, Populus_euphratica-XM_011018335.1
Populus_euphratica-XP_011009912.1, Populus_euphratica-XM_011011610.1
Populus_euphratica-XP_011025688.1, Populus_euphratica-XM_011027386.1
Populus_euphratica-XP_011021748.1, Populus_euphratica-XM_011023446.1
Populus_euphratica-XP_011042229.1, Populus_euphratica-XM_011043927.1
Populus_euphratica-XP_011042230.1, Populus_euphratica-XM_011043928.1
Populus_euphratica-XP_011005408.1, Populus_euphratica-XM_011007106.1
Populus_euphratica-XP_011039316.1, Populus_euphratica-XM_011041014.1
Populus_euphratica-XP_011003601.1, Populus_euphratica-XM_011005299.1
Populus_euphratica-XP_011003602.1, Populus_euphratica-XM_011005300.1
Populus_euphratica-XP_011033708.1, Populus_euphratica-XM_011035406.1
Populus_euphratica-XP_011007636.1, Populus_euphratica-XM_011009334.1
Populus_euphratica-XP_011007885.1, Populus_euphratica-XM_011009583.1
Populus_euphratica-XP_011003146.1, Populus_euphratica-XM_011004844.1
Populus_euphratica-XP_011006075.1, Populus_euphratica-XM_011007773.1
Populus_euphratica-XP_011011751.1, Populus_euphratica-XM_011013449.1
Populus_euphratica-XP_011022882.1, Populus_euphratica-XM_011024580.1
Populus_euphratica-XP_011029995.1, Populus_euphratica-XM_011031693.1
Populus_euphratica-XP_011041677.1, Populus_euphratica-XM_011043375.1
Populus_euphratica-XP_011004822.1, Populus_euphratica-XM_011006520.1
Populus_euphratica-XP_011033230.1, Populus_euphratica-XM_011034928.1
Populus_euphratica-XP_011046898.1, Populus_euphratica-XM_011048596.1
Populus_euphratica-XP_011046899.1, Populus_euphratica-XM_011048597.1
Populus_euphratica-XP_011046900.1, Populus_euphratica-XM_011048598.1
Populus_euphratica-XP_011046901.1, Populus_euphratica-XM_011048599.1
Populus_euphratica-XP_011039088.1, Populus_euphratica-XM_011040786.1
Populus_euphratica-XP_011039097.1, Populus_euphratica-XM_011040795.1
Populus_euphratica-XP_011001576.1, Populus_euphratica-XM_011003274.1
Populus_euphratica-XP_011007247.1, Populus_euphratica-XM_011008945.1
Populus_euphratica-XP_011007248.1, Populus_euphratica-XM_011008946.1
Populus_euphratica-XP_011013179.1, Populus_euphratica-XM_011014877.1
Populus_euphratica-XP_011013180.1, Populus_euphratica-XM_011014878.1
Populus_euphratica-XP_011013181.1, Populus_euphratica-XM_011014879.1
Populus_euphratica-XP_011047355.1, Populus_euphratica-XM_011049053.1
Populus_euphratica-XP_011047356.1, Populus_euphratica-XM_011049054.1
Populus_euphratica-XP_011047358.1, Populus_euphratica-XM_011049056.1
Populus_euphratica-XP_011037801.1, Populus_euphratica-XM_011039499.1
Populus_euphratica-XP_011042112.1, Populus_euphratica-XM_011043810.1
Populus_euphratica-XP_011032810.1, Populus_euphratica-XM_011034508.1
Populus_euphratica-XP_011029867.1, Populus_euphratica-XM_011031565.1
Populus_euphratica-XP_011030550.1, Populus_euphratica-XM_011032248.1
Populus_euphratica-XP_011002372.1, Populus_euphratica-XM_011004070.1
Populus_euphratica-XP_011040167.1, Populus_euphratica-XM_011041865.1
Populus_euphratica-XP_011047763.1, Populus_euphratica-XM_011049461.1
Populus_euphratica-XP_011005178.1, Populus_euphratica-XM_011006876.1
Populus_euphratica-XP_011018113.1, Populus_euphratica-XM_011019811.1
Populus_euphratica-XP_011018114.1, Populus_euphratica-XM_011019812.1
Populus_euphratica-XP_011018115.1, Populus_euphratica-XM_011019813.1
Populus_euphratica-XP_011018116.1, Populus_euphratica-XM_011019814.1
Populus_euphratica-XP_011019745.1, Populus_euphratica-XM_011021443.1
Populus_euphratica-XP_011026510.1, Populus_euphratica-XM_011028208.1
Populus_euphratica-XP_011028355.1, Populus_euphratica-XM_011030053.1
Populus_euphratica-XP_011037526.1, Populus_euphratica-XM_011039224.1
Populus_euphratica-XP_011037527.1, Populus_euphratica-XM_011039225.1
Populus_euphratica-XP_011048490.1, Populus_euphratica-XM_011050188.1
Populus_euphratica-XP_011012198.1, Populus_euphratica-XM_011013896.1
Populus_euphratica-XP_011032909.1, Populus_euphratica-XM_011034607.1
Populus_euphratica-XP_011015291.1, Populus_euphratica-XM_011016989.1
Populus_euphratica-XP_011015292.1, Populus_euphratica-XM_011016990.1
Populus_euphratica-XP_011029901.1, Populus_euphratica-XM_011031599.1
Populus_euphratica-XP_011048189.1, Populus_euphratica-XM_011049887.1
Populus_euphratica-XP_011048190.1, Populus_euphratica-XM_011049888.1
Populus_euphratica-XP_011009947.1, Populus_euphratica-XM_011011645.1
Populus_euphratica-XP_011009948.1, Populus_euphratica-XM_011011646.1
Populus_euphratica-XP_011009949.1, Populus_euphratica-XM_011011647.1
Populus_euphratica-XP_011017014.1, Populus_euphratica-XM_011018712.1
Populus_euphratica-XP_011001537.1, Populus_euphratica-XM_011003235.1
Populus_euphratica-XP_011028721.1, Populus_euphratica-XM_011030419.1
Populus_euphratica-XP_011007415.1, Populus_euphratica-XM_011009113.1
Populus_euphratica-XP_011007585.1, Populus_euphratica-XM_011009283.1
Populus_euphratica-XP_011011530.1, Populus_euphratica-XM_011013228.1
Populus_euphratica-XP_011043986.1, Populus_euphratica-XM_011045684.1
Populus_euphratica-XP_011012981.1, Populus_euphratica-XM_011014679.1
Populus_euphratica-XP_011020089.1, Populus_euphratica-XM_011021787.1
Populus_euphratica-XP_011038846.1, Populus_euphratica-XM_011040544.1
Populus_euphratica-XP_011038847.1, Populus_euphratica-XM_011040545.1
Populus_euphratica-XP_011010503.1, Populus_euphratica-XM_011012201.1
Populus_euphratica-XP_011010504.1, Populus_euphratica-XM_011012202.1
Populus_euphratica-XP_011012131.1, Populus_euphratica-XM_011013829.1
Populus_euphratica-XP_011014003.1, Populus_euphratica-XM_011015701.1
Populus_euphratica-XP_011014004.1, Populus_euphratica-XM_011015702.1
Populus_euphratica-XP_011041808.1, Populus_euphratica-XM_011043506.1
Populus_euphratica-XP_011000691.1, Populus_euphratica-XM_011002389.1
Populus_euphratica-XP_011030844.1, Populus_euphratica-XM_011032542.1
Populus_euphratica-XP_011037712.1, Populus_euphratica-XM_011039410.1
Populus_euphratica-XP_011029493.1, Populus_euphratica-XM_011031191.1
Populus_euphratica-XP_011043817.1, Populus_euphratica-XM_011045515.1
Populus_euphratica-XP_011001934.1, Populus_euphratica-XM_011003632.1
Populus_euphratica-XP_011001939.1, Populus_euphratica-XM_011003637.1
Populus_euphratica-XP_011007938.1, Populus_euphratica-XM_011009636.1
Populus_euphratica-XP_011007940.1, Populus_euphratica-XM_011009638.1
Populus_euphratica-XP_011000202.1, Populus_euphratica-XM_011001900.1
Populus_euphratica-XP_011011308.1, Populus_euphratica-XM_011013006.1
Populus_euphratica-XP_011011309.1, Populus_euphratica-XM_011013007.1
Populus_euphratica-XP_011013417.1, Populus_euphratica-XM_011015115.1
Populus_euphratica-XP_011023065.1, Populus_euphratica-XM_011024763.1
Populus_euphratica-XP_011043045.1, Populus_euphratica-XM_011044743.1
Populus_euphratica-XP_011005428.1, Populus_euphratica-XM_011007126.1
Populus_euphratica-XP_011004313.1, Populus_euphratica-XM_011006011.1
Populus_euphratica-XP_011020950.1, Populus_euphratica-XM_011022648.1
Populus_euphratica-XP_011020951.1, Populus_euphratica-XM_011022649.1
Populus_euphratica-XP_011031514.1, Populus_euphratica-XM_011033212.1
Populus_euphratica-XP_011031515.1, Populus_euphratica-XM_011033213.1
Populus_euphratica-XP_011005499.1, Populus_euphratica-XM_011007197.1
Populus_euphratica-XP_011005500.1, Populus_euphratica-XM_011007198.1
Populus_euphratica-XP_011024569.1, Populus_euphratica-XM_011026267.1
Populus_euphratica-XP_011024570.1, Populus_euphratica-XM_011026268.1
Populus_euphratica-XP_011024572.1, Populus_euphratica-XM_011026270.1
Populus_euphratica-XP_011024573.1, Populus_euphratica-XM_011026271.1
Populus_euphratica-XP_011024574.1, Populus_euphratica-XM_011026272.1
Populus_euphratica-XP_011029412.1, Populus_euphratica-XM_011031110.1
Populus_euphratica-XP_011029413.1, Populus_euphratica-XM_011031111.1
Populus_euphratica-XP_011029414.1, Populus_euphratica-XM_011031112.1
Populus_euphratica-XP_011006445.1, Populus_euphratica-XM_011008143.1
Populus_euphratica-XP_011007821.1, Populus_euphratica-XM_011009519.1
Populus_euphratica-XP_011007822.1, Populus_euphratica-XM_011009520.1
Populus_euphratica-XP_011010879.1, Populus_euphratica-XM_011012577.1
Populus_euphratica-XP_011039678.1, Populus_euphratica-XM_011041376.1
Populus_euphratica-XP_011039679.1, Populus_euphratica-XM_011041377.1
Populus_euphratica-XP_011039680.1, Populus_euphratica-XM_011041378.1
Populus_euphratica-XP_011030626.1, Populus_euphratica-XM_011032324.1
Populus_euphratica-XP_011032965.1, Populus_euphratica-XM_011034663.1
Populus_euphratica-XP_011009590.1, Populus_euphratica-XM_011011288.1
Populus_euphratica-XP_011045988.1, Populus_euphratica-XM_011047686.1
Populus_euphratica-XP_011045989.1, Populus_euphratica-XM_011047687.1
Populus_euphratica-XP_011039312.1, Populus_euphratica-XM_011041010.1
Populus_euphratica-XP_011039313.1, Populus_euphratica-XM_011041011.1
Populus_euphratica-XP_011039314.1, Populus_euphratica-XM_011041012.1
Populus_euphratica-XP_011039315.1, Populus_euphratica-XM_011041013.1
Populus_euphratica-XP_011027210.1, Populus_euphratica-XM_011028908.1
Populus_euphratica-XP_011027211.1, Populus_euphratica-XM_011028909.1
Populus_euphratica-XP_011010741.1, Populus_euphratica-XM_011012439.1
Populus_euphratica-XP_011024746.1, Populus_euphratica-XM_011026444.1
Populus_euphratica-XP_011024747.1, Populus_euphratica-XM_011026445.1
Populus_euphratica-XP_011002818.1, Populus_euphratica-XM_011004516.1
Populus_euphratica-XP_011019571.1, Populus_euphratica-XM_011021269.1
Populus_euphratica-XP_011019572.1, Populus_euphratica-XM_011021270.1
Populus_euphratica-XP_011019573.1, Populus_euphratica-XM_011021271.1
Populus_euphratica-XP_011019574.1, Populus_euphratica-XM_011021272.1
Populus_euphratica-XP_011037057.1, Populus_euphratica-XM_011038755.1
Populus_euphratica-XP_011042157.1, Populus_euphratica-XM_011043855.1
Populus_euphratica-XP_011020327.1, Populus_euphratica-XM_011022025.1
Populus_euphratica-XP_011025447.1, Populus_euphratica-XM_011027145.1
Populus_euphratica-XP_011025448.1, Populus_euphratica-XM_011027146.1
Populus_euphratica-XP_011047389.1, Populus_euphratica-XM_011049087.1
Populus_euphratica-XP_011007654.1, Populus_euphratica-XM_011009352.1
Populus_euphratica-XP_011007656.1, Populus_euphratica-XM_011009354.1
Populus_euphratica-XP_011035201.1, Populus_euphratica-XM_011036899.1
Populus_euphratica-XP_011035202.1, Populus_euphratica-XM_011036900.1
Populus_euphratica-XP_011008260.1, Populus_euphratica-XM_011009958.1
Populus_euphratica-XP_011025499.1, Populus_euphratica-XM_011027197.1
Populus_euphratica-XP_011025500.1, Populus_euphratica-XM_011027198.1
Populus_euphratica-XP_011014798.1, Populus_euphratica-XM_011016496.1
Populus_euphratica-XP_011006723.1, Populus_euphratica-XM_011008421.1
Populus_euphratica-XP_011006725.1, Populus_euphratica-XM_011008423.1
Populus_euphratica-XP_011006726.1, Populus_euphratica-XM_011008424.1
Populus_euphratica-XP_011042525.1, Populus_euphratica-XM_011044223.1
Populus_euphratica-XP_011042526.1, Populus_euphratica-XM_011044224.1
Populus_euphratica-XP_011042527.1, Populus_euphratica-XM_011044225.1
Populus_euphratica-XP_011031701.1, Populus_euphratica-XM_011033399.1
Populus_euphratica-XP_011027657.1, Populus_euphratica-XM_011029355.1
Populus_euphratica-XP_011027658.1, Populus_euphratica-XM_011029356.1
Populus_euphratica-XP_011027659.1, Populus_euphratica-XM_011029357.1
Populus_euphratica-XP_011042635.1, Populus_euphratica-XM_011044333.1
Populus_euphratica-XP_011042636.1, Populus_euphratica-XM_011044334.1
Populus_euphratica-XP_011023685.1, Populus_euphratica-XM_011025383.1
Populus_euphratica-XP_011023533.1, Populus_euphratica-XM_011025231.1
Populus_euphratica-XP_011048922.1, Populus_euphratica-XM_011050620.1
Populus_euphratica-XP_011002787.1, Populus_euphratica-XM_011004485.1
Populus_euphratica-XP_011002778.1, Populus_euphratica-XM_011004476.1
Populus_euphratica-XP_011021400.1, Populus_euphratica-XM_011023098.1
Populus_euphratica-XP_011003105.1, Populus_euphratica-XM_011004803.1
Populus_euphratica-XP_011022242.1, Populus_euphratica-XM_011023940.1
Populus_euphratica-XP_011034933.1, Populus_euphratica-XM_011036631.1
Populus_euphratica-XP_011004723.1, Populus_euphratica-XM_011006421.1
Populus_euphratica-XP_011000016.1, Populus_euphratica-XM_011001714.1
Populus_euphratica-XP_011000017.1, Populus_euphratica-XM_011001715.1
Populus_euphratica-XP_011022639.1, Populus_euphratica-XM_011024337.1
Populus_euphratica-XP_011022640.1, Populus_euphratica-XM_011024338.1
Populus_euphratica-XP_011022641.1, Populus_euphratica-XM_011024339.1
Populus_euphratica-XP_011022642.1, Populus_euphratica-XM_011024340.1
Populus_euphratica-XP_011029321.1, Populus_euphratica-XM_011031019.1
Populus_euphratica-XP_011022252.1, Populus_euphratica-XM_011023950.1
Populus_euphratica-XP_011037251.1, Populus_euphratica-XM_011038949.1
Populus_euphratica-XP_011046955.1, Populus_euphratica-XM_011048653.1
Populus_euphratica-XP_011018109.1, Populus_euphratica-XM_011019807.1
Populus_euphratica-XP_011046191.1, Populus_euphratica-XM_011047889.1
Populus_euphratica-XP_011046192.1, Populus_euphratica-XM_011047890.1
Populus_euphratica-XP_011023488.1, Populus_euphratica-XM_011025186.1
Populus_euphratica-XP_011023496.1, Populus_euphratica-XM_011025194.1
Populus_euphratica-XP_011038635.1, Populus_euphratica-XM_011040333.1
Populus_euphratica-XP_011029592.1, Populus_euphratica-XM_011031290.1
Populus_euphratica-XP_011042359.1, Populus_euphratica-XM_011044057.1
Populus_euphratica-XP_011014322.1, Populus_euphratica-XM_011016020.1
Populus_euphratica-XP_011022305.1, Populus_euphratica-XM_011024003.1
Populus_euphratica-XP_011023776.1, Populus_euphratica-XM_011025474.1
Populus_euphratica-XP_011036958.1, Populus_euphratica-XM_011038656.1
Populus_euphratica-XP_011038921.1, Populus_euphratica-XM_011040619.1
Populus_euphratica-XP_011008773.1, Populus_euphratica-XM_011010471.1
Populus_euphratica-XP_011021330.1, Populus_euphratica-XM_011023028.1
Populus_euphratica-XP_011021339.1, Populus_euphratica-XM_011023037.1
Populus_euphratica-XP_011032056.1, Populus_euphratica-XM_011033754.1
Populus_euphratica-XP_011045405.1, Populus_euphratica-XM_011047103.1
Populus_euphratica-XP_011048088.1, Populus_euphratica-XM_011049786.1
Populus_euphratica-XP_011042852.1, Populus_euphratica-XM_011044550.1
Populus_euphratica-XP_011044214.1, Populus_euphratica-XM_011045912.1
Populus_euphratica-XP_010999874.1, Populus_euphratica-XM_011001572.1
Populus_euphratica-XP_010999875.1, Populus_euphratica-XM_011001573.1
Populus_euphratica-XP_011014446.1, Populus_euphratica-XM_011016144.1
Populus_euphratica-XP_011014447.1, Populus_euphratica-XM_011016145.1
Populus_euphratica-XP_011039928.1, Populus_euphratica-XM_011041626.1
Populus_euphratica-XP_011045199.1, Populus_euphratica-XM_011046897.1
Populus_euphratica-XP_011045200.1, Populus_euphratica-XM_011046898.1
Populus_euphratica-XP_011021695.1, Populus_euphratica-XM_011023393.1
Populus_euphratica-XP_011021696.1, Populus_euphratica-XM_011023394.1
Populus_euphratica-XP_011014630.1, Populus_euphratica-XM_011016328.1
Populus_euphratica-XP_011014631.1, Populus_euphratica-XM_011016329.1
Populus_euphratica-XP_011041597.1, Populus_euphratica-XM_011043295.1
Populus_euphratica-XP_011042206.1, Populus_euphratica-XM_011043904.1
Populus_euphratica-XP_011042207.1, Populus_euphratica-XM_011043905.1
Populus_euphratica-XP_011035645.1, Populus_euphratica-XM_011037343.1
Populus_euphratica-XP_011040007.1, Populus_euphratica-XM_011041705.1
Populus_euphratica-XP_011014847.1, Populus_euphratica-XM_011016545.1
Populus_euphratica-XP_011044206.1, Populus_euphratica-XM_011045904.1
Populus_euphratica-XP_011011854.1, Populus_euphratica-XM_011013552.1
Populus_euphratica-XP_011034203.1, Populus_euphratica-XM_011035901.1
Populus_euphratica-XP_011042860.1, Populus_euphratica-XM_011044558.1
Populus_euphratica-XP_011044230.1, Populus_euphratica-XM_011045928.1
Populus_euphratica-XP_011017549.1, Populus_euphratica-XM_011019247.1
Populus_euphratica-XP_011046111.1, Populus_euphratica-XM_011047809.1
Populus_euphratica-XP_011042848.1, Populus_euphratica-XM_011044546.1
Populus_euphratica-XP_011044209.1, Populus_euphratica-XM_011045907.1
Populus_euphratica-XP_011010592.1, Populus_euphratica-XM_011012290.1
Populus_euphratica-XP_011018085.1, Populus_euphratica-XM_011019783.1
Populus_euphratica-XP_011005433.1, Populus_euphratica-XM_011007131.1
Populus_euphratica-XP_011005434.1, Populus_euphratica-XM_011007132.1
Populus_euphratica-XP_011031550.1, Populus_euphratica-XM_011033248.1
Populus_euphratica-XP_011004955.1, Populus_euphratica-XM_011006653.1
Populus_euphratica-XP_011016277.1, Populus_euphratica-XM_011017975.1
Populus_euphratica-XP_011043564.1, Populus_euphratica-XM_011045262.1
Populus_euphratica-XP_011001792.1, Populus_euphratica-XM_011003490.1
Populus_euphratica-XP_011001793.1, Populus_euphratica-XM_011003491.1
Populus_euphratica-XP_011004010.1, Populus_euphratica-XM_011005708.1
Populus_euphratica-XP_011004011.1, Populus_euphratica-XM_011005709.1
Populus_euphratica-XP_011005150.1, Populus_euphratica-XM_011006848.1
Populus_euphratica-XP_011022858.1, Populus_euphratica-XM_011024556.1
Populus_euphratica-XP_011038713.1, Populus_euphratica-XM_011040411.1
Populus_euphratica-XP_011038714.1, Populus_euphratica-XM_011040412.1
Populus_euphratica-XP_011020978.1, Populus_euphratica-XM_011022676.1
Populus_euphratica-XP_011034484.1, Populus_euphratica-XM_011036182.1
Populus_euphratica-XP_011003153.1, Populus_euphratica-XM_011004851.1
Populus_euphratica-XP_011011529.1, Populus_euphratica-XM_011013227.1
Populus_euphratica-XP_011019073.1, Populus_euphratica-XM_011020771.1
Populus_euphratica-XP_011008946.1, Populus_euphratica-XM_011010644.1
Populus_euphratica-XP_011002396.1, Populus_euphratica-XM_011004094.1
Populus_euphratica-XP_011002397.1, Populus_euphratica-XM_011004095.1
Populus_euphratica-XP_011002398.1, Populus_euphratica-XM_011004096.1
Populus_euphratica-XP_011035590.1, Populus_euphratica-XM_011037288.1
Populus_euphratica-XP_011039167.1, Populus_euphratica-XM_011040865.1
Populus_euphratica-XP_011039168.1, Populus_euphratica-XM_011040866.1
Populus_euphratica-XP_011014106.1, Populus_euphratica-XM_011015804.1
Populus_euphratica-XP_011018703.1, Populus_euphratica-XM_011020401.1
Populus_euphratica-XP_011022118.1, Populus_euphratica-XM_011023816.1
Populus_euphratica-XP_011010287.1, Populus_euphratica-XM_011011985.1
Populus_euphratica-XP_011011159.1, Populus_euphratica-XM_011012857.1
Populus_euphratica-XP_011017378.1, Populus_euphratica-XM_011019076.1
Populus_euphratica-XP_011032445.1, Populus_euphratica-XM_011034143.1
Populus_euphratica-XP_011040720.1, Populus_euphratica-XM_011042418.1
Populus_euphratica-XP_011041370.1, Populus_euphratica-XM_011043068.1
Populus_euphratica-XP_011026529.1, Populus_euphratica-XM_011028227.1
Populus_euphratica-XP_011026530.1, Populus_euphratica-XM_011028228.1
Populus_euphratica-XP_011042781.1, Populus_euphratica-XM_011044479.1
Populus_euphratica-XP_011042782.1, Populus_euphratica-XM_011044480.1
Populus_euphratica-XP_011042783.1, Populus_euphratica-XM_011044481.1
Populus_euphratica-XP_011042784.1, Populus_euphratica-XM_011044482.1
Populus_euphratica-XP_011042786.1, Populus_euphratica-XM_011044484.1
Populus_euphratica-XP_011007680.1, Populus_euphratica-XM_011009378.1
Populus_euphratica-XP_011007681.1, Populus_euphratica-XM_011009379.1
Populus_euphratica-XP_011048546.1, Populus_euphratica-XM_011050244.1
Populus_euphratica-XP_011016640.1, Populus_euphratica-XM_011018338.1
Populus_euphratica-XP_011030708.1, Populus_euphratica-XM_011032406.1
Populus_euphratica-XP_011002822.1, Populus_euphratica-XM_011004520.1
Populus_euphratica-XP_011019290.1, Populus_euphratica-XM_011020988.1
Populus_euphratica-XP_011037118.1, Populus_euphratica-XM_011038816.1
Populus_euphratica-XP_011033336.1, Populus_euphratica-XM_011035034.1
Populus_euphratica-XP_011048051.1, Populus_euphratica-XM_011049749.1
Populus_euphratica-XP_011008649.1, Populus_euphratica-XM_011010347.1
Populus_euphratica-XP_011008651.1, Populus_euphratica-XM_011010349.1
Populus_euphratica-XP_011007666.1, Populus_euphratica-XM_011009364.1
Populus_euphratica-XP_011007667.1, Populus_euphratica-XM_011009365.1
Populus_euphratica-XP_011039200.1, Populus_euphratica-XM_011040898.1
Populus_euphratica-XP_011039201.1, Populus_euphratica-XM_011040899.1
Populus_euphratica-XP_011042650.1, Populus_euphratica-XM_011044348.1
Populus_euphratica-XP_011042651.1, Populus_euphratica-XM_011044349.1
Populus_euphratica-XP_011025317.1, Populus_euphratica-XM_011027015.1
Populus_euphratica-XP_011001910.1, Populus_euphratica-XM_011003608.1
Populus_euphratica-XP_011007924.1, Populus_euphratica-XM_011009622.1
Populus_euphratica-XP_010999679.1, Populus_euphratica-XM_011001377.1
Populus_euphratica-XP_011037298.1, Populus_euphratica-XM_011038996.1
Populus_euphratica-XP_011044611.1, Populus_euphratica-XM_011046309.1
Populus_euphratica-XP_011019467.1, Populus_euphratica-XM_011021165.1
Populus_euphratica-XP_011019468.1, Populus_euphratica-XM_011021166.1
Populus_euphratica-XP_011019469.1, Populus_euphratica-XM_011021167.1
Populus_euphratica-XP_011035862.1, Populus_euphratica-XM_011037560.1
Populus_euphratica-XP_011006572.1, Populus_euphratica-XM_011008270.1
Populus_euphratica-XP_011019384.1, Populus_euphratica-XM_011021082.1
Populus_euphratica-XP_011012147.1, Populus_euphratica-XM_011013845.1
Populus_euphratica-XP_011036736.1, Populus_euphratica-XM_011038434.1
Populus_euphratica-XP_011012675.1, Populus_euphratica-XM_011014373.1
Populus_euphratica-XP_011001513.1, Populus_euphratica-XM_011003211.1
Populus_euphratica-XP_011001514.1, Populus_euphratica-XM_011003212.1
Populus_euphratica-XP_011001516.1, Populus_euphratica-XM_011003214.1
Populus_euphratica-XP_011028718.1, Populus_euphratica-XM_011030416.1
Populus_euphratica-XP_011019878.1, Populus_euphratica-XM_011021576.1
Populus_euphratica-XP_011013581.1, Populus_euphratica-XM_011015279.1
Populus_euphratica-XP_011032539.1, Populus_euphratica-XM_011034237.1
Populus_euphratica-XP_011002569.1, Populus_euphratica-XM_011004267.1
Populus_euphratica-XP_011002570.1, Populus_euphratica-XM_011004268.1
Populus_euphratica-XP_011046989.1, Populus_euphratica-XM_011048687.1
Populus_euphratica-XP_011007265.1, Populus_euphratica-XM_011008963.1
Populus_euphratica-XP_011027102.1, Populus_euphratica-XM_011028800.1
Populus_euphratica-XP_011009804.1, Populus_euphratica-XM_011011502.1
Populus_euphratica-XP_011045953.1, Populus_euphratica-XM_011047651.1
Populus_euphratica-XP_011045954.1, Populus_euphratica-XM_011047652.1
Populus_euphratica-XP_011015052.1, Populus_euphratica-XM_011016750.1
Populus_euphratica-XP_011029849.1, Populus_euphratica-XM_011031547.1
Populus_euphratica-XP_011030525.1, Populus_euphratica-XM_011032223.1
Populus_euphratica-XP_011018461.1, Populus_euphratica-XM_011020159.1
Populus_euphratica-XP_011028092.1, Populus_euphratica-XM_011029790.1
Populus_euphratica-XP_011029072.1, Populus_euphratica-XM_011030770.1
Populus_euphratica-XP_011017653.1, Populus_euphratica-XM_011019351.1
Populus_euphratica-XP_011017654.1, Populus_euphratica-XM_011019352.1
Populus_euphratica-XP_011020006.1, Populus_euphratica-XM_011021704.1
Populus_euphratica-XP_011020007.1, Populus_euphratica-XM_011021705.1
Populus_euphratica-XP_011006608.1, Populus_euphratica-XM_011008306.1
Populus_euphratica-XP_011016206.1, Populus_euphratica-XM_011017904.1
Populus_euphratica-XP_011015711.1, Populus_euphratica-XM_011017409.1
Populus_euphratica-XP_011016434.1, Populus_euphratica-XM_011018132.1
Populus_euphratica-XP_011030188.1, Populus_euphratica-XM_011031886.1
Populus_euphratica-XP_011041672.1, Populus_euphratica-XM_011043370.1
Populus_euphratica-XP_011002811.1, Populus_euphratica-XM_011004509.1
Populus_euphratica-XP_011002812.1, Populus_euphratica-XM_011004510.1
Populus_euphratica-XP_011002813.1, Populus_euphratica-XM_011004511.1
Populus_euphratica-XP_011043609.1, Populus_euphratica-XM_011045307.1
Populus_euphratica-XP_011043610.1, Populus_euphratica-XM_011045308.1
Populus_euphratica-XP_011043611.1, Populus_euphratica-XM_011045309.1
Populus_euphratica-XP_011043612.1, Populus_euphratica-XM_011045310.1
Populus_euphratica-XP_011043613.1, Populus_euphratica-XM_011045311.1
Populus_euphratica-XP_011043614.1, Populus_euphratica-XM_011045312.1
Populus_euphratica-XP_011043615.1, Populus_euphratica-XM_011045313.1
Populus_euphratica-XP_011043616.1, Populus_euphratica-XM_011045314.1
Populus_euphratica-XP_011043618.1, Populus_euphratica-XM_011045316.1
Populus_euphratica-XP_011043619.1, Populus_euphratica-XM_011045317.1
Populus_euphratica-XP_011043620.1, Populus_euphratica-XM_011045318.1
Populus_euphratica-XP_011043621.1, Populus_euphratica-XM_011045319.1
Populus_euphratica-XP_011043622.1, Populus_euphratica-XM_011045320.1
Populus_euphratica-XP_011043623.1, Populus_euphratica-XM_011045321.1
Populus_euphratica-XP_011043624.1, Populus_euphratica-XM_011045322.1
Populus_euphratica-XP_011046324.1, Populus_euphratica-XM_011048022.1
Populus_euphratica-XP_011046700.1, Populus_euphratica-XM_011048398.1
Populus_euphratica-XP_011012585.1, Populus_euphratica-XM_011014283.1
Populus_euphratica-XP_011012586.1, Populus_euphratica-XM_011014284.1
Populus_euphratica-XP_011043705.1, Populus_euphratica-XM_011045403.1
Populus_euphratica-XP_011044728.1, Populus_euphratica-XM_011046426.1
Populus_euphratica-XP_011044729.1, Populus_euphratica-XM_011046427.1
Populus_euphratica-XP_011029964.1, Populus_euphratica-XM_011031662.1
Populus_euphratica-XP_011029965.1, Populus_euphratica-XM_011031663.1
Populus_euphratica-XP_011041718.1, Populus_euphratica-XM_011043416.1
Populus_euphratica-XP_011041719.1, Populus_euphratica-XM_011043417.1
Populus_euphratica-XP_011013995.1, Populus_euphratica-XM_011015693.1
Populus_euphratica-XP_011013996.1, Populus_euphratica-XM_011015694.1
Populus_euphratica-XP_011032186.1, Populus_euphratica-XM_011033884.1
Populus_euphratica-XP_011032187.1, Populus_euphratica-XM_011033885.1
Populus_euphratica-XP_011017987.1, Populus_euphratica-XM_011019685.1
Populus_euphratica-XP_011033466.1, Populus_euphratica-XM_011035164.1
Populus_euphratica-XP_011015150.1, Populus_euphratica-XM_011016848.1
Populus_euphratica-XP_011018099.1, Populus_euphratica-XM_011019797.1
Populus_euphratica-XP_011003889.1, Populus_euphratica-XM_011005587.1
Populus_euphratica-XP_011003892.1, Populus_euphratica-XM_011005590.1
Populus_euphratica-XP_011007459.1, Populus_euphratica-XM_011009157.1
Populus_euphratica-XP_011028865.1, Populus_euphratica-XM_011030563.1
Populus_euphratica-XP_011028867.1, Populus_euphratica-XM_011030565.1
Populus_euphratica-XP_011028868.1, Populus_euphratica-XM_011030566.1
Populus_euphratica-XP_011027819.1, Populus_euphratica-XM_011029517.1
