protein, rna
Carica_papaya-XP_021895019.1, Carica_papaya-XM_022039327.1
Carica_papaya-XP_021895020.1, Carica_papaya-XM_022039328.1
Carica_papaya-XP_021895021.1, Carica_papaya-XM_022039329.1
Carica_papaya-XP_021906836.1, Carica_papaya-XM_022051144.1
Carica_papaya-XP_021906837.1, Carica_papaya-XM_022051145.1
Carica_papaya-XP_021906838.1, Carica_papaya-XM_022051146.1
Carica_papaya-XP_021906839.1, Carica_papaya-XM_022051147.1
Carica_papaya-XP_021906840.1, Carica_papaya-XM_022051148.1
Carica_papaya-XP_021904910.1, Carica_papaya-XM_022049218.1
Carica_papaya-XP_021904912.1, Carica_papaya-XM_022049220.1
Carica_papaya-XP_021904913.1, Carica_papaya-XM_022049221.1
Carica_papaya-XP_021904914.1, Carica_papaya-XM_022049222.1
Carica_papaya-XP_021904183.1, Carica_papaya-XM_022048491.1
Carica_papaya-XP_021900954.1, Carica_papaya-XM_022045262.1
Carica_papaya-XP_021899757.1, Carica_papaya-XM_022044065.1
Carica_papaya-XP_021899765.1, Carica_papaya-XM_022044073.1
Carica_papaya-XP_021899774.1, Carica_papaya-XM_022044082.1
Carica_papaya-XP_021899623.1, Carica_papaya-XM_022043931.1
Carica_papaya-XP_021897325.1, Carica_papaya-XM_022041633.1
Carica_papaya-XP_021897332.1, Carica_papaya-XM_022041640.1
Carica_papaya-XP_021897342.1, Carica_papaya-XM_022041650.1
Carica_papaya-XP_021910076.1, Carica_papaya-XM_022054384.1
Carica_papaya-XP_021907057.1, Carica_papaya-XM_022051365.1
Carica_papaya-XP_021895838.1, Carica_papaya-XM_022040146.1
Carica_papaya-XP_021891746.1, Carica_papaya-XM_022036054.1
Carica_papaya-XP_021899107.1, Carica_papaya-XM_022043415.1
Carica_papaya-XP_021888446.1, Carica_papaya-XM_022032754.1
Carica_papaya-XP_021910164.1, Carica_papaya-XM_022054472.1
Carica_papaya-XP_021904530.1, Carica_papaya-XM_022048838.1
Carica_papaya-XP_021898188.1, Carica_papaya-XM_022042496.1
Carica_papaya-XP_021898189.1, Carica_papaya-XM_022042497.1
Carica_papaya-XP_021887289.1, Carica_papaya-XM_022031597.1
Carica_papaya-XP_021892432.1, Carica_papaya-XM_022036740.1
Carica_papaya-XP_021888776.1, Carica_papaya-XM_022033084.1
Carica_papaya-XP_021900187.1, Carica_papaya-XM_022044495.1
Carica_papaya-XP_021904054.1, Carica_papaya-XM_022048362.1
Carica_papaya-XP_021888151.1, Carica_papaya-XM_022032459.1
Carica_papaya-XP_021901640.1, Carica_papaya-XM_022045948.1
Carica_papaya-XP_021901642.1, Carica_papaya-XM_022045950.1
Carica_papaya-XP_021901645.1, Carica_papaya-XM_022045953.1
Carica_papaya-XP_021888019.1, Carica_papaya-XM_022032327.1
Carica_papaya-XP_021888020.1, Carica_papaya-XM_022032328.1
Carica_papaya-XP_021911576.1, Carica_papaya-XM_022055884.1
Carica_papaya-XP_021894324.1, Carica_papaya-XM_022038632.1
Carica_papaya-XP_021891115.1, Carica_papaya-XM_022035423.1
Carica_papaya-XP_021908885.1, Carica_papaya-XM_022053193.1
Carica_papaya-XP_021903562.1, Carica_papaya-XM_022047870.1
Carica_papaya-XP_021903627.1, Carica_papaya-XM_022047935.1
Carica_papaya-XP_021889260.1, Carica_papaya-XM_022033568.1
Carica_papaya-XP_021889261.1, Carica_papaya-XM_022033569.1
Carica_papaya-XP_021887935.1, Carica_papaya-XM_022032243.1
Carica_papaya-XP_021894679.1, Carica_papaya-XM_022038987.1
Carica_papaya-XP_021909246.1, Carica_papaya-XM_022053554.1
Carica_papaya-XP_021908325.1, Carica_papaya-XM_022052633.1
Carica_papaya-XP_021901489.1, Carica_papaya-XM_022045797.1
Carica_papaya-XP_021901490.1, Carica_papaya-XM_022045798.1
Carica_papaya-XP_021901491.1, Carica_papaya-XM_022045799.1
Carica_papaya-XP_021892959.1, Carica_papaya-XM_022037267.1
Carica_papaya-XP_021894445.1, Carica_papaya-XM_022038753.1
Carica_papaya-XP_021889644.1, Carica_papaya-XM_022033952.1
Carica_papaya-XP_021889645.1, Carica_papaya-XM_022033953.1
Carica_papaya-XP_021901837.1, Carica_papaya-XM_022046145.1
Carica_papaya-XP_021901838.1, Carica_papaya-XM_022046146.1
Carica_papaya-XP_021895061.1, Carica_papaya-XM_022039369.1
Carica_papaya-XP_021895062.1, Carica_papaya-XM_022039370.1
Carica_papaya-XP_021895063.1, Carica_papaya-XM_022039371.1
Carica_papaya-XP_021895326.1, Carica_papaya-XM_022039634.1
Carica_papaya-XP_021897193.1, Carica_papaya-XM_022041501.1
Carica_papaya-XP_021894572.1, Carica_papaya-XM_022038880.1
Carica_papaya-XP_021895982.1, Carica_papaya-XM_022040290.1
Carica_papaya-XP_021895983.1, Carica_papaya-XM_022040291.1
Carica_papaya-XP_021895984.1, Carica_papaya-XM_022040292.1
Carica_papaya-XP_021899659.1, Carica_papaya-XM_022043967.1
Carica_papaya-XP_021910171.1, Carica_papaya-XM_022054479.1
Carica_papaya-XP_021907067.1, Carica_papaya-XM_022051375.1
Carica_papaya-XP_021891249.1, Carica_papaya-XM_022035557.1
Carica_papaya-XP_021894643.1, Carica_papaya-XM_022038951.1
Carica_papaya-XP_021894644.1, Carica_papaya-XM_022038952.1
Carica_papaya-XP_021894645.1, Carica_papaya-XM_022038953.1
Carica_papaya-XP_021909522.1, Carica_papaya-XM_022053830.1
Carica_papaya-XP_021909523.1, Carica_papaya-XM_022053831.1
Carica_papaya-XP_021894298.1, Carica_papaya-XM_022038606.1
Carica_papaya-XP_021894299.1, Carica_papaya-XM_022038607.1
Carica_papaya-XP_021894300.1, Carica_papaya-XM_022038608.1
Carica_papaya-XP_021890036.1, Carica_papaya-XM_022034344.1
Carica_papaya-XP_021890037.1, Carica_papaya-XM_022034345.1
Carica_papaya-XP_021890038.1, Carica_papaya-XM_022034346.1
Carica_papaya-XP_021907815.1, Carica_papaya-XM_022052123.1
Carica_papaya-XP_021907816.1, Carica_papaya-XM_022052124.1
Carica_papaya-XP_021907818.1, Carica_papaya-XM_022052126.1
Carica_papaya-XP_021908578.1, Carica_papaya-XM_022052886.1
Carica_papaya-XP_021898301.1, Carica_papaya-XM_022042609.1
Carica_papaya-XP_021893293.1, Carica_papaya-XM_022037601.1
Carica_papaya-XP_021902898.1, Carica_papaya-XM_022047206.1
Carica_papaya-XP_021902899.1, Carica_papaya-XM_022047207.1
Carica_papaya-XP_021908207.1, Carica_papaya-XM_022052515.1
Carica_papaya-XP_021908208.1, Carica_papaya-XM_022052516.1
Carica_papaya-XP_021908209.1, Carica_papaya-XM_022052517.1
Carica_papaya-XP_021890236.1, Carica_papaya-XM_022034544.1
Carica_papaya-XP_021890237.1, Carica_papaya-XM_022034545.1
Carica_papaya-XP_021890238.1, Carica_papaya-XM_022034546.1
Carica_papaya-XP_021890239.1, Carica_papaya-XM_022034547.1
Carica_papaya-XP_021890241.1, Carica_papaya-XM_022034549.1
Carica_papaya-XP_021911662.1, Carica_papaya-XM_022055970.1
Carica_papaya-XP_021911663.1, Carica_papaya-XM_022055971.1
Carica_papaya-XP_021911665.1, Carica_papaya-XM_022055973.1
Carica_papaya-XP_021899775.1, Carica_papaya-XM_022044083.1
Carica_papaya-XP_021908759.1, Carica_papaya-XM_022053067.1
Carica_papaya-XP_021908760.1, Carica_papaya-XM_022053068.1
Carica_papaya-XP_021908761.1, Carica_papaya-XM_022053069.1
Carica_papaya-XP_021908762.1, Carica_papaya-XM_022053070.1
Carica_papaya-XP_021911909.1, Carica_papaya-XM_022056217.1
Carica_papaya-XP_021909526.1, Carica_papaya-XM_022053834.1
Carica_papaya-XP_021905865.1, Carica_papaya-XM_022050173.1
Carica_papaya-XP_021894301.1, Carica_papaya-XM_022038609.1
Carica_papaya-XP_021890924.1, Carica_papaya-XM_022035232.1
Carica_papaya-XP_021901137.1, Carica_papaya-XM_022045445.1
Carica_papaya-XP_021899190.1, Carica_papaya-XM_022043498.1
Carica_papaya-XP_021899273.1, Carica_papaya-XM_022043581.1
Carica_papaya-XP_021902828.1, Carica_papaya-XM_022047136.1
Carica_papaya-XP_021902829.1, Carica_papaya-XM_022047137.1
Carica_papaya-XP_021911323.1, Carica_papaya-XM_022055631.1
Carica_papaya-XP_021886903.1, Carica_papaya-XM_022031211.1
Carica_papaya-XP_021886904.1, Carica_papaya-XM_022031212.1
Carica_papaya-XP_021886905.1, Carica_papaya-XM_022031213.1
Carica_papaya-XP_021908945.1, Carica_papaya-XM_022053253.1
Carica_papaya-XP_021907782.1, Carica_papaya-XM_022052090.1
Carica_papaya-XP_021907783.1, Carica_papaya-XM_022052091.1
Carica_papaya-XP_021897553.1, Carica_papaya-XM_022041861.1
Carica_papaya-XP_021897554.1, Carica_papaya-XM_022041862.1
Carica_papaya-XP_021887938.1, Carica_papaya-XM_022032246.1
Carica_papaya-XP_021899099.1, Carica_papaya-XM_022043407.1
Carica_papaya-XP_021899260.1, Carica_papaya-XM_022043568.1
Carica_papaya-XP_021899261.1, Carica_papaya-XM_022043569.1
Carica_papaya-XP_021899263.1, Carica_papaya-XM_022043571.1
Carica_papaya-XP_021899264.1, Carica_papaya-XM_022043572.1
Carica_papaya-XP_021894606.1, Carica_papaya-XM_022038914.1
Carica_papaya-XP_021894607.1, Carica_papaya-XM_022038915.1
Carica_papaya-XP_021910469.1, Carica_papaya-XM_022054777.1
Carica_papaya-XP_021896809.1, Carica_papaya-XM_022041117.1
Carica_papaya-XP_021904470.1, Carica_papaya-XM_022048778.1
Carica_papaya-XP_021910349.1, Carica_papaya-XM_022054657.1
Carica_papaya-XP_021898172.1, Carica_papaya-XM_022042480.1
Carica_papaya-XP_021890816.1, Carica_papaya-XM_022035124.1
Carica_papaya-XP_021898176.1, Carica_papaya-XM_022042484.1
Carica_papaya-XP_021904612.1, Carica_papaya-XM_022048920.1
Carica_papaya-XP_021912317.1, Carica_papaya-XM_022056625.1
Carica_papaya-XP_021912749.1, Carica_papaya-XM_022057057.1
Carica_papaya-XP_021912750.1, Carica_papaya-XM_022057058.1
Carica_papaya-XP_021895285.1, Carica_papaya-XM_022039593.1
Carica_papaya-XP_021893111.1, Carica_papaya-XM_022037419.1
Carica_papaya-XP_021893112.1, Carica_papaya-XM_022037420.1
Carica_papaya-XP_021893113.1, Carica_papaya-XM_022037421.1
Carica_papaya-XP_021893114.1, Carica_papaya-XM_022037422.1
Carica_papaya-XP_021887766.1, Carica_papaya-XM_022032074.1
Carica_papaya-XP_021897490.1, Carica_papaya-XM_022041798.1
Carica_papaya-XP_021905138.1, Carica_papaya-XM_022049446.1
Carica_papaya-XP_021890481.1, Carica_papaya-XM_022034789.1
Carica_papaya-XP_021889436.1, Carica_papaya-XM_022033744.1
Carica_papaya-XP_021901575.1, Carica_papaya-XM_022045883.1
Carica_papaya-XP_021901576.1, Carica_papaya-XM_022045884.1
Carica_papaya-XP_021893677.1, Carica_papaya-XM_022037985.1
Carica_papaya-XP_021893678.1, Carica_papaya-XM_022037986.1
Carica_papaya-XP_021911949.1, Carica_papaya-XM_022056257.1
Carica_papaya-XP_021911955.1, Carica_papaya-XM_022056263.1
Carica_papaya-XP_021911962.1, Carica_papaya-XM_022056270.1
Carica_papaya-XP_021911966.1, Carica_papaya-XM_022056274.1
Carica_papaya-XP_021901688.1, Carica_papaya-XM_022045996.1
Carica_papaya-XP_021901689.1, Carica_papaya-XM_022045997.1
Carica_papaya-XP_021900711.1, Carica_papaya-XM_022045019.1
Carica_papaya-XP_021906447.1, Carica_papaya-XM_022050755.1
Carica_papaya-XP_021907266.1, Carica_papaya-XM_022051574.1
Carica_papaya-XP_021891243.1, Carica_papaya-XM_022035551.1
Carica_papaya-XP_021886857.1, Carica_papaya-XM_022031165.1
Carica_papaya-XP_021901430.1, Carica_papaya-XM_022045738.1
Carica_papaya-XP_021901432.1, Carica_papaya-XM_022045740.1
Carica_papaya-XP_021896682.1, Carica_papaya-XM_022040990.1
Carica_papaya-XP_021907623.1, Carica_papaya-XM_022051931.1
Carica_papaya-XP_021907303.1, Carica_papaya-XM_022051611.1
Carica_papaya-XP_021905552.1, Carica_papaya-XM_022049860.1
Carica_papaya-XP_021911415.1, Carica_papaya-XM_022055723.1
Carica_papaya-XP_021911416.1, Carica_papaya-XM_022055724.1
Carica_papaya-XP_021894073.1, Carica_papaya-XM_022038381.1
Carica_papaya-XP_021904468.1, Carica_papaya-XM_022048776.1
Carica_papaya-XP_021892606.1, Carica_papaya-XM_022036914.1
Carica_papaya-XP_021893052.1, Carica_papaya-XM_022037360.1
Carica_papaya-XP_021911748.1, Carica_papaya-XM_022056056.1
Carica_papaya-XP_021894411.1, Carica_papaya-XM_022038719.1
Carica_papaya-XP_021894412.1, Carica_papaya-XM_022038720.1
Carica_papaya-XP_021908837.1, Carica_papaya-XM_022053145.1
Carica_papaya-XP_021911930.1, Carica_papaya-XM_022056238.1
Carica_papaya-XP_021893884.1, Carica_papaya-XM_022038192.1
Carica_papaya-XP_021892664.1, Carica_papaya-XM_022036972.1
Carica_papaya-XP_021891379.1, Carica_papaya-XM_022035687.1
Carica_papaya-XP_021891380.1, Carica_papaya-XM_022035688.1
Carica_papaya-XP_021891381.1, Carica_papaya-XM_022035689.1
Carica_papaya-XP_021910787.1, Carica_papaya-XM_022055095.1
Carica_papaya-XP_021902386.1, Carica_papaya-XM_022046694.1
Carica_papaya-XP_021897668.1, Carica_papaya-XM_022041976.1
Carica_papaya-XP_021905722.1, Carica_papaya-XM_022050030.1
Carica_papaya-XP_021901083.1, Carica_papaya-XM_022045391.1
Carica_papaya-XP_021888924.1, Carica_papaya-XM_022033232.1
Carica_papaya-XP_021888925.1, Carica_papaya-XM_022033233.1
Carica_papaya-XP_021888926.1, Carica_papaya-XM_022033234.1
Carica_papaya-XP_021890409.1, Carica_papaya-XM_022034717.1
Carica_papaya-XP_021887927.1, Carica_papaya-XM_022032235.1
Carica_papaya-XP_021887928.1, Carica_papaya-XM_022032236.1
Carica_papaya-XP_021887871.1, Carica_papaya-XM_022032179.1
Carica_papaya-XP_021906173.1, Carica_papaya-XM_022050481.1
Carica_papaya-XP_021906174.1, Carica_papaya-XM_022050482.1
Carica_papaya-XP_021887406.1, Carica_papaya-XM_022031714.1
Carica_papaya-XP_021894903.1, Carica_papaya-XM_022039211.1
Carica_papaya-XP_021894905.1, Carica_papaya-XM_022039213.1
Carica_papaya-XP_021894906.1, Carica_papaya-XM_022039214.1
Carica_papaya-XP_021894907.1, Carica_papaya-XM_022039215.1
Carica_papaya-XP_021894908.1, Carica_papaya-XM_022039216.1
Carica_papaya-XP_021894255.1, Carica_papaya-XM_022038563.1
Carica_papaya-XP_021909884.1, Carica_papaya-XM_022054192.1
Carica_papaya-XP_021904399.1, Carica_papaya-XM_022048707.1
Carica_papaya-XP_021899520.1, Carica_papaya-XM_022043828.1
Carica_papaya-XP_021888738.1, Carica_papaya-XM_022033046.1
Carica_papaya-XP_021888739.1, Carica_papaya-XM_022033047.1
Carica_papaya-XP_021888741.1, Carica_papaya-XM_022033049.1
Carica_papaya-XP_021900790.1, Carica_papaya-XM_022045098.1
Carica_papaya-XP_021903425.1, Carica_papaya-XM_022047733.1
Carica_papaya-XP_021903426.1, Carica_papaya-XM_022047734.1
Carica_papaya-XP_021902796.1, Carica_papaya-XM_022047104.1
Carica_papaya-XP_021908383.1, Carica_papaya-XM_022052691.1
Carica_papaya-XP_021896386.1, Carica_papaya-XM_022040694.1
Carica_papaya-XP_021891615.1, Carica_papaya-XM_022035923.1
Carica_papaya-XP_021887290.1, Carica_papaya-XM_022031598.1
Carica_papaya-XP_021910057.1, Carica_papaya-XM_022054365.1
Carica_papaya-XP_021889049.1, Carica_papaya-XM_022033357.1
Carica_papaya-XP_021889050.1, Carica_papaya-XM_022033358.1
Carica_papaya-XP_021889051.1, Carica_papaya-XM_022033359.1
Carica_papaya-XP_021889052.1, Carica_papaya-XM_022033360.1
Carica_papaya-XP_021889053.1, Carica_papaya-XM_022033361.1
Carica_papaya-XP_021889054.1, Carica_papaya-XM_022033362.1
Carica_papaya-XP_021889055.1, Carica_papaya-XM_022033363.1
Carica_papaya-XP_021889056.1, Carica_papaya-XM_022033364.1
Carica_papaya-XP_021889057.1, Carica_papaya-XM_022033365.1
Carica_papaya-XP_021889058.1, Carica_papaya-XM_022033366.1
Carica_papaya-XP_021889059.1, Carica_papaya-XM_022033367.1
Carica_papaya-XP_021900329.1, Carica_papaya-XM_022044637.1
Carica_papaya-XP_021900330.1, Carica_papaya-XM_022044638.1
Carica_papaya-XP_021899744.1, Carica_papaya-XM_022044052.1
Carica_papaya-XP_021899745.1, Carica_papaya-XM_022044053.1
Carica_papaya-XP_021893779.1, Carica_papaya-XM_022038087.1
Carica_papaya-XP_021897217.1, Carica_papaya-XM_022041525.1
Carica_papaya-XP_021905481.1, Carica_papaya-XM_022049789.1
Carica_papaya-XP_021912457.1, Carica_papaya-XM_022056765.1
Carica_papaya-XP_021889640.1, Carica_papaya-XM_022033948.1
Carica_papaya-XP_021909651.1, Carica_papaya-XM_022053959.1
Carica_papaya-XP_021909532.1, Carica_papaya-XM_022053840.1
Carica_papaya-XP_021909212.1, Carica_papaya-XM_022053520.1
Carica_papaya-XP_021889154.1, Carica_papaya-XM_022033462.1
Carica_papaya-XP_021906868.1, Carica_papaya-XM_022051176.1
Carica_papaya-XP_021911495.1, Carica_papaya-XM_022055803.1
Carica_papaya-XP_021896952.1, Carica_papaya-XM_022041260.1
Carica_papaya-XP_021896953.1, Carica_papaya-XM_022041261.1
Carica_papaya-XP_021896954.1, Carica_papaya-XM_022041262.1
Carica_papaya-XP_021902822.1, Carica_papaya-XM_022047130.1
Carica_papaya-XP_021886890.1, Carica_papaya-XM_022031198.1
Carica_papaya-XP_021893940.1, Carica_papaya-XM_022038248.1
Carica_papaya-XP_021901397.1, Carica_papaya-XM_022045705.1
Carica_papaya-XP_021905085.1, Carica_papaya-XM_022049393.1
Carica_papaya-XP_021904191.1, Carica_papaya-XM_022048499.1
Carica_papaya-XP_021897546.1, Carica_papaya-XM_022041854.1
Carica_papaya-XP_021897946.1, Carica_papaya-XM_022042254.1
Carica_papaya-XP_021893357.1, Carica_papaya-XM_022037665.1
Carica_papaya-XP_021903755.1, Carica_papaya-XM_022048063.1
Carica_papaya-XP_021911845.1, Carica_papaya-XM_022056153.1
Carica_papaya-XP_021892504.1, Carica_papaya-XM_022036812.1
Carica_papaya-XP_021892517.1, Carica_papaya-XM_022036825.1
Carica_papaya-XP_021897624.1, Carica_papaya-XM_022041932.1
Carica_papaya-XP_021906914.1, Carica_papaya-XM_022051222.1
Carica_papaya-XP_021906916.1, Carica_papaya-XM_022051224.1
Carica_papaya-XP_021900628.1, Carica_papaya-XM_022044936.1
Carica_papaya-XP_021900629.1, Carica_papaya-XM_022044937.1
Carica_papaya-XP_021900630.1, Carica_papaya-XM_022044938.1
Carica_papaya-XP_021910241.1, Carica_papaya-XM_022054549.1
Carica_papaya-XP_021895618.1, Carica_papaya-XM_022039926.1
Carica_papaya-XP_021900243.1, Carica_papaya-XM_022044551.1
Carica_papaya-XP_021906346.1, Carica_papaya-XM_022050654.1
Carica_papaya-XP_021906347.1, Carica_papaya-XM_022050655.1
Carica_papaya-XP_021906348.1, Carica_papaya-XM_022050656.1
Carica_papaya-XP_021906349.1, Carica_papaya-XM_022050657.1
Carica_papaya-XP_021892499.1, Carica_papaya-XM_022036807.1
Carica_papaya-XP_021892500.1, Carica_papaya-XM_022036808.1
Carica_papaya-XP_021892501.1, Carica_papaya-XM_022036809.1
Carica_papaya-XP_021892502.1, Carica_papaya-XM_022036810.1
Carica_papaya-XP_021892725.1, Carica_papaya-XM_022037033.1
Carica_papaya-XP_021896173.1, Carica_papaya-XM_022040481.1
Carica_papaya-XP_021896174.1, Carica_papaya-XM_022040482.1
Carica_papaya-XP_021896204.1, Carica_papaya-XM_022040512.1
Carica_papaya-XP_021896205.1, Carica_papaya-XM_022040513.1
Carica_papaya-XP_021898108.1, Carica_papaya-XM_022042416.1
Carica_papaya-XP_021891536.1, Carica_papaya-XM_022035844.1
Carica_papaya-XP_021893971.1, Carica_papaya-XM_022038279.1
Carica_papaya-XP_021909591.1, Carica_papaya-XM_022053899.1
Carica_papaya-XP_021900328.1, Carica_papaya-XM_022044636.1
Carica_papaya-XP_021900488.1, Carica_papaya-XM_022044796.1
Carica_papaya-XP_021912748.1, Carica_papaya-XM_022057056.1
Carica_papaya-XP_021909017.1, Carica_papaya-XM_022053325.1
Carica_papaya-XP_021909018.1, Carica_papaya-XM_022053326.1
Carica_papaya-XP_021904843.1, Carica_papaya-XM_022049151.1
Carica_papaya-XP_021901682.1, Carica_papaya-XM_022045990.1
Carica_papaya-XP_021901683.1, Carica_papaya-XM_022045991.1
Carica_papaya-XP_021899712.1, Carica_papaya-XM_022044020.1
Carica_papaya-XP_021908159.1, Carica_papaya-XM_022052467.1
Carica_papaya-XP_021893121.1, Carica_papaya-XM_022037429.1
Carica_papaya-XP_021910512.1, Carica_papaya-XM_022054820.1
Carica_papaya-XP_021902543.1, Carica_papaya-XM_022046851.1
Carica_papaya-XP_021903873.1, Carica_papaya-XM_022048181.1
Carica_papaya-XP_021893475.1, Carica_papaya-XM_022037783.1
Carica_papaya-XP_021893484.1, Carica_papaya-XM_022037792.1
Carica_papaya-XP_021908839.1, Carica_papaya-XM_022053147.1
Carica_papaya-XP_021887145.1, Carica_papaya-XM_022031453.1
Carica_papaya-XP_021887156.1, Carica_papaya-XM_022031464.1
Carica_papaya-XP_021887157.1, Carica_papaya-XM_022031465.1
Carica_papaya-XP_021887159.1, Carica_papaya-XM_022031467.1
Carica_papaya-XP_021912092.1, Carica_papaya-XM_022056400.1
Carica_papaya-XP_021900207.1, Carica_papaya-XM_022044515.1
Carica_papaya-XP_021910602.1, Carica_papaya-XM_022054910.1
Carica_papaya-XP_021894149.1, Carica_papaya-XM_022038457.1
Carica_papaya-XP_021889124.1, Carica_papaya-XM_022033432.1
Carica_papaya-XP_021893901.1, Carica_papaya-XM_022038209.1
Carica_papaya-XP_021893902.1, Carica_papaya-XM_022038210.1
Carica_papaya-XP_021893903.1, Carica_papaya-XM_022038211.1
Carica_papaya-XP_021899285.1, Carica_papaya-XM_022043593.1
Carica_papaya-XP_021899286.1, Carica_papaya-XM_022043594.1
Carica_papaya-XP_021899287.1, Carica_papaya-XM_022043595.1
Carica_papaya-XP_021899288.1, Carica_papaya-XM_022043596.1
Carica_papaya-XP_021899289.1, Carica_papaya-XM_022043597.1
Carica_papaya-XP_021899290.1, Carica_papaya-XM_022043598.1
Carica_papaya-XP_021899601.1, Carica_papaya-XM_022043909.1
Carica_papaya-XP_021907203.1, Carica_papaya-XM_022051511.1
Carica_papaya-XP_021909664.1, Carica_papaya-XM_022053972.1
Carica_papaya-XP_021904892.1, Carica_papaya-XM_022049200.1
Carica_papaya-XP_021905836.1, Carica_papaya-XM_022050144.1
Carica_papaya-XP_021905837.1, Carica_papaya-XM_022050145.1
Carica_papaya-XP_021905838.1, Carica_papaya-XM_022050146.1
Carica_papaya-XP_021905839.1, Carica_papaya-XM_022050147.1
Carica_papaya-XP_021905840.1, Carica_papaya-XM_022050148.1
Carica_papaya-XP_021893402.1, Carica_papaya-XM_022037710.1
Carica_papaya-XP_021905529.1, Carica_papaya-XM_022049837.1
Carica_papaya-XP_021904300.1, Carica_papaya-XM_022048608.1
Carica_papaya-XP_021904301.1, Carica_papaya-XM_022048609.1
Carica_papaya-XP_021908305.1, Carica_papaya-XM_022052613.1
Carica_papaya-XP_021897272.1, Carica_papaya-XM_022041580.1
Carica_papaya-XP_021910150.1, Carica_papaya-XM_022054458.1
Carica_papaya-XP_021912062.1, Carica_papaya-XM_022056370.1
Carica_papaya-XP_021897252.1, Carica_papaya-XM_022041560.1
Carica_papaya-XP_021911650.1, Carica_papaya-XM_022055958.1
Carica_papaya-XP_021898336.1, Carica_papaya-XM_022042644.1
Carica_papaya-XP_021896362.1, Carica_papaya-XM_022040670.1
Carica_papaya-XP_021903414.1, Carica_papaya-XM_022047722.1
Carica_papaya-XP_021903415.1, Carica_papaya-XM_022047723.1
Carica_papaya-XP_021891620.1, Carica_papaya-XM_022035928.1
Carica_papaya-XP_021898748.1, Carica_papaya-XM_022043056.1
Carica_papaya-XP_021898749.1, Carica_papaya-XM_022043057.1
Carica_papaya-XP_021898750.1, Carica_papaya-XM_022043058.1
Carica_papaya-XP_021898751.1, Carica_papaya-XM_022043059.1
Carica_papaya-XP_021892598.1, Carica_papaya-XM_022036906.1
Carica_papaya-XP_021899846.1, Carica_papaya-XM_022044154.1
Carica_papaya-XP_021889831.1, Carica_papaya-XM_022034139.1
Carica_papaya-XP_021889832.1, Carica_papaya-XM_022034140.1
Carica_papaya-XP_021905271.1, Carica_papaya-XM_022049579.1
Carica_papaya-XP_021905272.1, Carica_papaya-XM_022049580.1
Carica_papaya-XP_021904575.1, Carica_papaya-XM_022048883.1
Carica_papaya-XP_021905598.1, Carica_papaya-XM_022049906.1
Carica_papaya-XP_021893508.1, Carica_papaya-XM_022037816.1
Carica_papaya-XP_021895342.1, Carica_papaya-XM_022039650.1
Carica_papaya-XP_021912358.1, Carica_papaya-XM_022056666.1
Carica_papaya-XP_021912359.1, Carica_papaya-XM_022056667.1
Carica_papaya-XP_021894764.1, Carica_papaya-XM_022039072.1
Carica_papaya-XP_021896831.1, Carica_papaya-XM_022041139.1
Carica_papaya-XP_021908098.1, Carica_papaya-XM_022052406.1
Carica_papaya-XP_021908099.1, Carica_papaya-XM_022052407.1
Carica_papaya-XP_021908100.1, Carica_papaya-XM_022052408.1
Carica_papaya-XP_021903429.1, Carica_papaya-XM_022047737.1
Carica_papaya-XP_021903430.1, Carica_papaya-XM_022047738.1
Carica_papaya-XP_021894944.1, Carica_papaya-XM_022039252.1
Carica_papaya-XP_021894176.1, Carica_papaya-XM_022038484.1
Carica_papaya-XP_021902244.1, Carica_papaya-XM_022046552.1
Carica_papaya-XP_021891036.1, Carica_papaya-XM_022035344.1
Carica_papaya-XP_021898715.1, Carica_papaya-XM_022043023.1
Carica_papaya-XP_021902885.1, Carica_papaya-XM_022047193.1
Carica_papaya-XP_021902886.1, Carica_papaya-XM_022047194.1
Carica_papaya-XP_021902887.1, Carica_papaya-XM_022047195.1
Carica_papaya-XP_021902888.1, Carica_papaya-XM_022047196.1
Carica_papaya-XP_021893872.1, Carica_papaya-XM_022038180.1
Carica_papaya-XP_021893873.1, Carica_papaya-XM_022038181.1
Carica_papaya-XP_021889195.1, Carica_papaya-XM_022033503.1
Carica_papaya-XP_021910836.1, Carica_papaya-XM_022055144.1
Carica_papaya-XP_021891531.1, Carica_papaya-XM_022035839.1
Carica_papaya-XP_021888053.1, Carica_papaya-XM_022032361.1
Carica_papaya-XP_021888054.1, Carica_papaya-XM_022032362.1
Carica_papaya-XP_021888055.1, Carica_papaya-XM_022032363.1
Carica_papaya-XP_021888056.1, Carica_papaya-XM_022032364.1
Carica_papaya-XP_021888057.1, Carica_papaya-XM_022032365.1
Carica_papaya-XP_021893251.1, Carica_papaya-XM_022037559.1
Carica_papaya-XP_021903509.1, Carica_papaya-XM_022047817.1
Carica_papaya-XP_021904777.1, Carica_papaya-XM_022049085.1
Carica_papaya-XP_021911324.1, Carica_papaya-XM_022055632.1
Carica_papaya-XP_021898517.1, Carica_papaya-XM_022042825.1
Carica_papaya-XP_021898676.1, Carica_papaya-XM_022042984.1
Carica_papaya-XP_021898778.1, Carica_papaya-XM_022043086.1
Carica_papaya-XP_021897082.1, Carica_papaya-XM_022041390.1
Carica_papaya-XP_021911511.1, Carica_papaya-XM_022055819.1
Carica_papaya-XP_021900930.1, Carica_papaya-XM_022045238.1
