protein, rna
Eutrema_salsugineum-XP_006399397.1, Eutrema_salsugineum-XM_006399334.2
Eutrema_salsugineum-XP_006394418.2, Eutrema_salsugineum-XM_006394356.2
Eutrema_salsugineum-XP_024012640.1, Eutrema_salsugineum-XM_024156872.1
Eutrema_salsugineum-XP_024012641.1, Eutrema_salsugineum-XM_024156873.1
Eutrema_salsugineum-XP_006399155.1, Eutrema_salsugineum-XM_006399092.2
Eutrema_salsugineum-XP_006402822.1, Eutrema_salsugineum-XM_006402759.2
Eutrema_salsugineum-XP_006399094.1, Eutrema_salsugineum-XM_006399031.2
Eutrema_salsugineum-XP_024010490.1, Eutrema_salsugineum-XM_024154722.1
Eutrema_salsugineum-XP_024012606.1, Eutrema_salsugineum-XM_024156838.1
Eutrema_salsugineum-XP_006396329.1, Eutrema_salsugineum-XM_006396266.2
Eutrema_salsugineum-XP_006400200.1, Eutrema_salsugineum-XM_006400137.2
Eutrema_salsugineum-XP_006400118.1, Eutrema_salsugineum-XM_006400055.2
Eutrema_salsugineum-XP_024012238.1, Eutrema_salsugineum-XM_024156470.1
Eutrema_salsugineum-XP_006398921.1, Eutrema_salsugineum-XM_006398858.2
Eutrema_salsugineum-XP_006407539.1, Eutrema_salsugineum-XM_006407476.2
Eutrema_salsugineum-XP_006407540.1, Eutrema_salsugineum-XM_006407477.2
Eutrema_salsugineum-XP_024014832.1, Eutrema_salsugineum-XM_024159064.1
Eutrema_salsugineum-XP_006406092.1, Eutrema_salsugineum-XM_006406029.2
Eutrema_salsugineum-XP_006414699.1, Eutrema_salsugineum-XM_006414636.2
Eutrema_salsugineum-XP_006414363.1, Eutrema_salsugineum-XM_006414300.2
Eutrema_salsugineum-XP_006401745.1, Eutrema_salsugineum-XM_006401682.2
Eutrema_salsugineum-XP_006401746.1, Eutrema_salsugineum-XM_006401683.2
Eutrema_salsugineum-XP_006413030.1, Eutrema_salsugineum-XM_006412967.2
Eutrema_salsugineum-XP_006409126.2, Eutrema_salsugineum-XM_006409063.2
Eutrema_salsugineum-XP_006412710.1, Eutrema_salsugineum-XM_006412647.2
Eutrema_salsugineum-XP_006399634.1, Eutrema_salsugineum-XM_006399571.2
Eutrema_salsugineum-XP_006412458.1, Eutrema_salsugineum-XM_006412395.2
Eutrema_salsugineum-XP_024005688.1, Eutrema_salsugineum-XM_024149920.1
Eutrema_salsugineum-XP_006411863.1, Eutrema_salsugineum-XM_006411800.2
Eutrema_salsugineum-XP_006417953.1, Eutrema_salsugineum-XM_006417890.2
Eutrema_salsugineum-XP_006414836.1, Eutrema_salsugineum-XM_006414773.2
Eutrema_salsugineum-XP_024004724.1, Eutrema_salsugineum-XM_024148956.1
Eutrema_salsugineum-XP_024004725.1, Eutrema_salsugineum-XM_024148957.1
Eutrema_salsugineum-XP_006406929.1, Eutrema_salsugineum-XM_006406866.2
Eutrema_salsugineum-XP_024015311.1, Eutrema_salsugineum-XM_024159543.1
Eutrema_salsugineum-XP_024015312.1, Eutrema_salsugineum-XM_024159544.1
Eutrema_salsugineum-XP_006413002.1, Eutrema_salsugineum-XM_006412939.2
Eutrema_salsugineum-XP_024005654.1, Eutrema_salsugineum-XM_024149886.1
Eutrema_salsugineum-XP_006394020.2, Eutrema_salsugineum-XM_006393958.2
Eutrema_salsugineum-XP_006394351.1, Eutrema_salsugineum-XM_006394289.2
Eutrema_salsugineum-XP_006401199.1, Eutrema_salsugineum-XM_006401136.2
Eutrema_salsugineum-XP_006401245.1, Eutrema_salsugineum-XM_006401182.2
Eutrema_salsugineum-XP_006401400.1, Eutrema_salsugineum-XM_006401337.2
Eutrema_salsugineum-XP_006413162.1, Eutrema_salsugineum-XM_006413099.2
Eutrema_salsugineum-XP_006393932.1, Eutrema_salsugineum-XM_006393870.2
Eutrema_salsugineum-XP_024011724.1, Eutrema_salsugineum-XM_024155956.1
Eutrema_salsugineum-XP_024011725.1, Eutrema_salsugineum-XM_024155957.1
Eutrema_salsugineum-XP_024011726.1, Eutrema_salsugineum-XM_024155958.1
Eutrema_salsugineum-XP_006401539.1, Eutrema_salsugineum-XM_006401476.2
Eutrema_salsugineum-XP_006401652.1, Eutrema_salsugineum-XM_006401589.2
Eutrema_salsugineum-XP_006401721.1, Eutrema_salsugineum-XM_006401658.2
Eutrema_salsugineum-XP_006398150.1, Eutrema_salsugineum-XM_006398087.2
Eutrema_salsugineum-XP_024011010.1, Eutrema_salsugineum-XM_024155242.1
Eutrema_salsugineum-XP_006398308.1, Eutrema_salsugineum-XM_006398245.2
Eutrema_salsugineum-XP_006414121.1, Eutrema_salsugineum-XM_006414058.2
Eutrema_salsugineum-XP_006392069.1, Eutrema_salsugineum-XM_006392007.2
Eutrema_salsugineum-XP_006395238.1, Eutrema_salsugineum-XM_006395176.2
Eutrema_salsugineum-XP_006395404.1, Eutrema_salsugineum-XM_006395342.2
Eutrema_salsugineum-XP_024007371.1, Eutrema_salsugineum-XM_024151603.1
Eutrema_salsugineum-XP_006395236.1, Eutrema_salsugineum-XM_006395174.2
Eutrema_salsugineum-XP_006390688.1, Eutrema_salsugineum-XM_006390626.2
Eutrema_salsugineum-XP_006390497.1, Eutrema_salsugineum-XM_006390435.2
Eutrema_salsugineum-XP_024012593.1, Eutrema_salsugineum-XM_024156825.1
Eutrema_salsugineum-XP_006407839.1, Eutrema_salsugineum-XM_006407776.2
Eutrema_salsugineum-XP_024015627.1, Eutrema_salsugineum-XM_024159859.1
Eutrema_salsugineum-XP_006407182.1, Eutrema_salsugineum-XM_006407119.2
Eutrema_salsugineum-XP_006407899.1, Eutrema_salsugineum-XM_006407836.2
Eutrema_salsugineum-XP_006406466.1, Eutrema_salsugineum-XM_006406403.2
Eutrema_salsugineum-XP_006406122.1, Eutrema_salsugineum-XM_006406059.2
Eutrema_salsugineum-XP_006407521.1, Eutrema_salsugineum-XM_006407458.2
Eutrema_salsugineum-XP_006396114.1, Eutrema_salsugineum-XM_006396051.2
Eutrema_salsugineum-XP_006395112.1, Eutrema_salsugineum-XM_006395050.2
Eutrema_salsugineum-XP_006411197.2, Eutrema_salsugineum-XM_006411134.2
Eutrema_salsugineum-XP_006404618.1, Eutrema_salsugineum-XM_006404555.2
Eutrema_salsugineum-XP_006408872.1, Eutrema_salsugineum-XM_006408809.2
Eutrema_salsugineum-XP_024016085.1, Eutrema_salsugineum-XM_024160317.1
Eutrema_salsugineum-XP_024016086.1, Eutrema_salsugineum-XM_024160318.1
Eutrema_salsugineum-XP_006397501.1, Eutrema_salsugineum-XM_006397438.2
Eutrema_salsugineum-XP_006403564.1, Eutrema_salsugineum-XM_006403501.2
Eutrema_salsugineum-XP_006395725.1, Eutrema_salsugineum-XM_006395663.2
Eutrema_salsugineum-XP_006402538.1, Eutrema_salsugineum-XM_006402475.2
Eutrema_salsugineum-XP_006418935.1, Eutrema_salsugineum-XM_006418872.2
Eutrema_salsugineum-XP_024009502.1, Eutrema_salsugineum-XM_024153734.1
Eutrema_salsugineum-XP_024009503.1, Eutrema_salsugineum-XM_024153735.1
Eutrema_salsugineum-XP_006404425.1, Eutrema_salsugineum-XM_006404362.2
Eutrema_salsugineum-XP_024013773.1, Eutrema_salsugineum-XM_024158005.1
Eutrema_salsugineum-XP_006399875.1, Eutrema_salsugineum-XM_006399812.2
Eutrema_salsugineum-XP_006400403.1, Eutrema_salsugineum-XM_006400340.2
Eutrema_salsugineum-XP_006400569.1, Eutrema_salsugineum-XM_006400506.2
Eutrema_salsugineum-XP_006399130.1, Eutrema_salsugineum-XM_006399067.2
Eutrema_salsugineum-XP_006398881.1, Eutrema_salsugineum-XM_006398818.2
Eutrema_salsugineum-XP_024010404.1, Eutrema_salsugineum-XM_024154636.1
Eutrema_salsugineum-XP_006399789.1, Eutrema_salsugineum-XM_006399726.2
Eutrema_salsugineum-XP_006399790.1, Eutrema_salsugineum-XM_006399727.2
Eutrema_salsugineum-XP_006394945.1, Eutrema_salsugineum-XM_006394883.2
Eutrema_salsugineum-XP_006394974.1, Eutrema_salsugineum-XM_006394912.2
Eutrema_salsugineum-XP_024007192.1, Eutrema_salsugineum-XM_024151424.1
Eutrema_salsugineum-XP_006398850.1, Eutrema_salsugineum-XM_006398787.2
Eutrema_salsugineum-XP_006391398.1, Eutrema_salsugineum-XM_006391336.2
Eutrema_salsugineum-XP_006405834.1, Eutrema_salsugineum-XM_006405771.2
Eutrema_salsugineum-XP_006412065.1, Eutrema_salsugineum-XM_006412002.2
Eutrema_salsugineum-XP_006412812.1, Eutrema_salsugineum-XM_006412749.2
Eutrema_salsugineum-XP_006414767.1, Eutrema_salsugineum-XM_006414704.2
Eutrema_salsugineum-XP_006396917.1, Eutrema_salsugineum-XM_006396854.2
Eutrema_salsugineum-XP_006413553.1, Eutrema_salsugineum-XM_006413490.2
Eutrema_salsugineum-XP_024004382.1, Eutrema_salsugineum-XM_024148614.1
Eutrema_salsugineum-XP_006411672.1, Eutrema_salsugineum-XM_006411609.2
Eutrema_salsugineum-XP_006401171.1, Eutrema_salsugineum-XM_006401108.2
Eutrema_salsugineum-XP_006394317.1, Eutrema_salsugineum-XM_006394255.2
Eutrema_salsugineum-XP_006398538.2, Eutrema_salsugineum-XM_006398475.2
Eutrema_salsugineum-XP_006417147.1, Eutrema_salsugineum-XM_006417084.2
Eutrema_salsugineum-XP_006415398.1, Eutrema_salsugineum-XM_006415335.2
Eutrema_salsugineum-XP_006392429.1, Eutrema_salsugineum-XM_006392367.2
Eutrema_salsugineum-XP_006391101.1, Eutrema_salsugineum-XM_006391039.1
Eutrema_salsugineum-XP_024007767.1, Eutrema_salsugineum-XM_024151999.1
Eutrema_salsugineum-XP_006393046.1, Eutrema_salsugineum-XM_006392984.2
Eutrema_salsugineum-XP_006395984.1, Eutrema_salsugineum-XM_006395922.2
Eutrema_salsugineum-XP_024007474.1, Eutrema_salsugineum-XM_024151706.1
Eutrema_salsugineum-XP_006415725.1, Eutrema_salsugineum-XM_006415662.2
Eutrema_salsugineum-XP_006416524.1, Eutrema_salsugineum-XM_006416461.2
Eutrema_salsugineum-XP_006417587.1, Eutrema_salsugineum-XM_006417524.2
Eutrema_salsugineum-XP_006396423.1, Eutrema_salsugineum-XM_006396360.2
Eutrema_salsugineum-XP_006418317.1, Eutrema_salsugineum-XM_006418254.2
Eutrema_salsugineum-XP_024005951.1, Eutrema_salsugineum-XM_024150183.1
Eutrema_salsugineum-XP_024014849.1, Eutrema_salsugineum-XM_024159081.1
Eutrema_salsugineum-XP_006393326.1, Eutrema_salsugineum-XM_006393264.2
Eutrema_salsugineum-XP_006393776.1, Eutrema_salsugineum-XM_006393714.2
Eutrema_salsugineum-XP_006415997.1, Eutrema_salsugineum-XM_006415934.2
Eutrema_salsugineum-XP_006416331.1, Eutrema_salsugineum-XM_006416268.2
Eutrema_salsugineum-XP_006390582.1, Eutrema_salsugineum-XM_006390520.2
Eutrema_salsugineum-XP_006416665.1, Eutrema_salsugineum-XM_006416602.2
Eutrema_salsugineum-XP_024010980.1, Eutrema_salsugineum-XM_024155212.1
Eutrema_salsugineum-XP_006390574.1, Eutrema_salsugineum-XM_006390512.2
Eutrema_salsugineum-XP_006416657.1, Eutrema_salsugineum-XM_006416594.2
Eutrema_salsugineum-XP_006390757.1, Eutrema_salsugineum-XM_006390695.2
Eutrema_salsugineum-XP_006404452.2, Eutrema_salsugineum-XM_006404389.2
Eutrema_salsugineum-XP_006390020.1, Eutrema_salsugineum-XM_006389958.2
Eutrema_salsugineum-XP_006416218.1, Eutrema_salsugineum-XM_006416155.2
Eutrema_salsugineum-XP_006390720.1, Eutrema_salsugineum-XM_006390658.2
Eutrema_salsugineum-XP_006390798.2, Eutrema_salsugineum-XM_006390736.2
Eutrema_salsugineum-XP_006416135.1, Eutrema_salsugineum-XM_006416072.2
Eutrema_salsugineum-XP_006418810.1, Eutrema_salsugineum-XM_006418747.2
Eutrema_salsugineum-XP_006406950.1, Eutrema_salsugineum-XM_006406887.2
Eutrema_salsugineum-XP_006407948.1, Eutrema_salsugineum-XM_006407885.2
Eutrema_salsugineum-XP_006408507.1, Eutrema_salsugineum-XM_006408444.2
Eutrema_salsugineum-XP_024016444.1, Eutrema_salsugineum-XM_024160676.1
Eutrema_salsugineum-XP_006406206.1, Eutrema_salsugineum-XM_006406143.2
Eutrema_salsugineum-XP_024015376.1, Eutrema_salsugineum-XM_024159608.1
Eutrema_salsugineum-XP_006406669.1, Eutrema_salsugineum-XM_006406606.2
Eutrema_salsugineum-XP_024015195.1, Eutrema_salsugineum-XM_024159427.1
Eutrema_salsugineum-XP_024015720.1, Eutrema_salsugineum-XM_024159952.1
Eutrema_salsugineum-XP_024015721.1, Eutrema_salsugineum-XM_024159953.1
Eutrema_salsugineum-XP_024015534.1, Eutrema_salsugineum-XM_024159766.1
Eutrema_salsugineum-XP_024015535.1, Eutrema_salsugineum-XM_024159767.1
Eutrema_salsugineum-XP_006397656.1, Eutrema_salsugineum-XM_006397593.2
Eutrema_salsugineum-XP_024010901.1, Eutrema_salsugineum-XM_024155133.1
Eutrema_salsugineum-XP_006411356.1, Eutrema_salsugineum-XM_006411293.2
Eutrema_salsugineum-XP_006405235.1, Eutrema_salsugineum-XM_006405172.2
Eutrema_salsugineum-XP_006411583.1, Eutrema_salsugineum-XM_006411520.2
Eutrema_salsugineum-XP_006410899.1, Eutrema_salsugineum-XM_006410836.2
Eutrema_salsugineum-XP_006410093.1, Eutrema_salsugineum-XM_006410030.2
Eutrema_salsugineum-XP_006417872.1, Eutrema_salsugineum-XM_006417809.2
Eutrema_salsugineum-XP_024016089.1, Eutrema_salsugineum-XM_024160321.1
Eutrema_salsugineum-XP_024016090.1, Eutrema_salsugineum-XM_024160322.1
Eutrema_salsugineum-XP_024016092.1, Eutrema_salsugineum-XM_024160324.1
Eutrema_salsugineum-XP_006397796.1, Eutrema_salsugineum-XM_006397733.2
Eutrema_salsugineum-XP_006402878.1, Eutrema_salsugineum-XM_006402815.2
Eutrema_salsugineum-XP_006411445.1, Eutrema_salsugineum-XM_006411382.2
Eutrema_salsugineum-XP_024013004.1, Eutrema_salsugineum-XM_024157236.1
Eutrema_salsugineum-XP_006404023.1, Eutrema_salsugineum-XM_006403960.2
Eutrema_salsugineum-XP_006404293.1, Eutrema_salsugineum-XM_006404230.2
Eutrema_salsugineum-XP_006396354.1, Eutrema_salsugineum-XM_006396291.2
Eutrema_salsugineum-XP_006394670.1, Eutrema_salsugineum-XM_006394608.2
Eutrema_salsugineum-XP_006394615.2, Eutrema_salsugineum-XM_006394553.2
Eutrema_salsugineum-XP_024006696.1, Eutrema_salsugineum-XM_024150928.1
Eutrema_salsugineum-XP_024006697.1, Eutrema_salsugineum-XM_024150929.1
Eutrema_salsugineum-XP_006400707.1, Eutrema_salsugineum-XM_006400644.2
Eutrema_salsugineum-XP_006417683.1, Eutrema_salsugineum-XM_006417620.2
Eutrema_salsugineum-XP_006399702.1, Eutrema_salsugineum-XM_006399639.2
Eutrema_salsugineum-XP_006390448.1, Eutrema_salsugineum-XM_006390386.2
Eutrema_salsugineum-XP_006399290.2, Eutrema_salsugineum-XM_006399227.2
Eutrema_salsugineum-XP_006394863.1, Eutrema_salsugineum-XM_006394801.2
Eutrema_salsugineum-XP_006394749.2, Eutrema_salsugineum-XM_006394687.2
Eutrema_salsugineum-XP_006399573.1, Eutrema_salsugineum-XM_006399510.2
Eutrema_salsugineum-XP_006400477.1, Eutrema_salsugineum-XM_006400414.2
Eutrema_salsugineum-XP_006407986.1, Eutrema_salsugineum-XM_006407923.2
Eutrema_salsugineum-XP_006400342.1, Eutrema_salsugineum-XM_006400279.2
Eutrema_salsugineum-XP_006398703.1, Eutrema_salsugineum-XM_006398640.2
Eutrema_salsugineum-XP_006410958.1, Eutrema_salsugineum-XM_006410895.2
Eutrema_salsugineum-XP_006410653.1, Eutrema_salsugineum-XM_006410590.2
Eutrema_salsugineum-XP_006413689.1, Eutrema_salsugineum-XM_006413626.2
Eutrema_salsugineum-XP_006408895.1, Eutrema_salsugineum-XM_006408832.2
Eutrema_salsugineum-XP_006412860.1, Eutrema_salsugineum-XM_006412797.2
Eutrema_salsugineum-XP_006390325.1, Eutrema_salsugineum-XM_006390263.2
Eutrema_salsugineum-XP_006416492.1, Eutrema_salsugineum-XM_006416429.2
Eutrema_salsugineum-XP_006403089.1, Eutrema_salsugineum-XM_006403026.2
Eutrema_salsugineum-XP_006414708.1, Eutrema_salsugineum-XM_006414645.2
Eutrema_salsugineum-XP_024005476.1, Eutrema_salsugineum-XM_024149708.1
Eutrema_salsugineum-XP_006398242.1, Eutrema_salsugineum-XM_006398179.2
Eutrema_salsugineum-XP_006414023.1, Eutrema_salsugineum-XM_006413960.2
Eutrema_salsugineum-XP_006412953.1, Eutrema_salsugineum-XM_006412890.2
Eutrema_salsugineum-XP_006412781.1, Eutrema_salsugineum-XM_006412718.2
Eutrema_salsugineum-XP_006411933.1, Eutrema_salsugineum-XM_006411870.2
Eutrema_salsugineum-XP_006394420.1, Eutrema_salsugineum-XM_006394358.2
Eutrema_salsugineum-XP_006394541.1, Eutrema_salsugineum-XM_006394479.2
Eutrema_salsugineum-XP_006403133.1, Eutrema_salsugineum-XM_006403070.2
Eutrema_salsugineum-XP_006393800.1, Eutrema_salsugineum-XM_006393738.2
Eutrema_salsugineum-XP_006393802.1, Eutrema_salsugineum-XM_006393740.2
Eutrema_salsugineum-XP_024007365.1, Eutrema_salsugineum-XM_024151597.1
Eutrema_salsugineum-XP_006394188.1, Eutrema_salsugineum-XM_006394126.2
Eutrema_salsugineum-XP_006394410.2, Eutrema_salsugineum-XM_006394348.2
Eutrema_salsugineum-XP_006401017.1, Eutrema_salsugineum-XM_006400954.2
Eutrema_salsugineum-XP_006401133.1, Eutrema_salsugineum-XM_006401070.2
Eutrema_salsugineum-XP_024005464.1, Eutrema_salsugineum-XM_024149696.1
Eutrema_salsugineum-XP_006401705.1, Eutrema_salsugineum-XM_006401642.2
Eutrema_salsugineum-XP_024011809.1, Eutrema_salsugineum-XM_024156041.1
Eutrema_salsugineum-XP_006393606.1, Eutrema_salsugineum-XM_006393544.2
Eutrema_salsugineum-XP_006403347.1, Eutrema_salsugineum-XM_006403284.2
Eutrema_salsugineum-XP_006403109.1, Eutrema_salsugineum-XM_006403046.2
Eutrema_salsugineum-XP_006398406.1, Eutrema_salsugineum-XM_006398343.2
Eutrema_salsugineum-XP_006391845.1, Eutrema_salsugineum-XM_006391783.2
Eutrema_salsugineum-XP_006391236.1, Eutrema_salsugineum-XM_006391174.2
Eutrema_salsugineum-XP_006389960.1, Eutrema_salsugineum-XM_006389898.2
Eutrema_salsugineum-XP_006391293.1, Eutrema_salsugineum-XM_006391231.2
Eutrema_salsugineum-XP_006401932.1, Eutrema_salsugineum-XM_006401869.2
Eutrema_salsugineum-XP_024011843.1, Eutrema_salsugineum-XM_024156075.1
Eutrema_salsugineum-XP_006406584.2, Eutrema_salsugineum-XM_006406521.2
Eutrema_salsugineum-XP_024010891.1, Eutrema_salsugineum-XM_024155123.1
Eutrema_salsugineum-XP_006398042.1, Eutrema_salsugineum-XM_006397979.2
Eutrema_salsugineum-XP_006405211.1, Eutrema_salsugineum-XM_006405148.2
Eutrema_salsugineum-XP_024013890.1, Eutrema_salsugineum-XM_024158122.1
Eutrema_salsugineum-XP_006411144.1, Eutrema_salsugineum-XM_006411081.2
Eutrema_salsugineum-XP_024003876.1, Eutrema_salsugineum-XM_024148108.1
Eutrema_salsugineum-XP_006397851.2, Eutrema_salsugineum-XM_006397788.2
Eutrema_salsugineum-XP_006403471.1, Eutrema_salsugineum-XM_006403408.2
Eutrema_salsugineum-XP_006395288.2, Eutrema_salsugineum-XM_006395226.2
Eutrema_salsugineum-XP_024007349.1, Eutrema_salsugineum-XM_024151581.1
Eutrema_salsugineum-XP_024007350.1, Eutrema_salsugineum-XM_024151582.1
Eutrema_salsugineum-XP_006419142.1, Eutrema_salsugineum-XM_006419079.2
Eutrema_salsugineum-XP_024009652.1, Eutrema_salsugineum-XM_024153884.1
Eutrema_salsugineum-XP_006400396.1, Eutrema_salsugineum-XM_006400333.2
Eutrema_salsugineum-XP_006408197.1, Eutrema_salsugineum-XM_006408134.2
Eutrema_salsugineum-XP_006399847.1, Eutrema_salsugineum-XM_006399784.2
Eutrema_salsugineum-XP_006399848.1, Eutrema_salsugineum-XM_006399785.2
Eutrema_salsugineum-XP_006398824.1, Eutrema_salsugineum-XM_006398761.2
Eutrema_salsugineum-XP_006399209.1, Eutrema_salsugineum-XM_006399146.2
Eutrema_salsugineum-XP_006401107.1, Eutrema_salsugineum-XM_006401044.2
Eutrema_salsugineum-XP_024014644.1, Eutrema_salsugineum-XM_024158876.1
Eutrema_salsugineum-XP_006399892.1, Eutrema_salsugineum-XM_006399829.2
Eutrema_salsugineum-XP_006400338.1, Eutrema_salsugineum-XM_006400275.2
Eutrema_salsugineum-XP_006399965.1, Eutrema_salsugineum-XM_006399902.2
Eutrema_salsugineum-XP_024011955.1, Eutrema_salsugineum-XM_024156187.1
Eutrema_salsugineum-XP_006397249.1, Eutrema_salsugineum-XM_006397186.2
Eutrema_salsugineum-XP_006396223.1, Eutrema_salsugineum-XM_006396160.2
Eutrema_salsugineum-XP_006392087.1, Eutrema_salsugineum-XM_006392025.2
Eutrema_salsugineum-XP_006394801.1, Eutrema_salsugineum-XM_006394739.2
Eutrema_salsugineum-XP_024012243.1, Eutrema_salsugineum-XM_024156475.1
Eutrema_salsugineum-XP_006412354.1, Eutrema_salsugineum-XM_006412291.2
Eutrema_salsugineum-XP_006405499.1, Eutrema_salsugineum-XM_006405436.2
Eutrema_salsugineum-XP_024005649.1, Eutrema_salsugineum-XM_024149881.1
Eutrema_salsugineum-XP_006412509.1, Eutrema_salsugineum-XM_006412446.2
Eutrema_salsugineum-XP_024004318.1, Eutrema_salsugineum-XM_024148550.1
Eutrema_salsugineum-XP_006412227.1, Eutrema_salsugineum-XM_006412164.2
Eutrema_salsugineum-XP_024005755.1, Eutrema_salsugineum-XM_024149987.1
Eutrema_salsugineum-XP_006400024.1, Eutrema_salsugineum-XM_006399961.2
Eutrema_salsugineum-XP_006405565.1, Eutrema_salsugineum-XM_006405502.2
Eutrema_salsugineum-XP_006411980.1, Eutrema_salsugineum-XM_006411917.2
Eutrema_salsugineum-XP_024005278.1, Eutrema_salsugineum-XM_024149510.1
Eutrema_salsugineum-XP_006412428.2, Eutrema_salsugineum-XM_006412365.2
Eutrema_salsugineum-XP_006413893.1, Eutrema_salsugineum-XM_006413830.1
Eutrema_salsugineum-XP_006395477.1, Eutrema_salsugineum-XM_006395415.2
Eutrema_salsugineum-XP_006405416.1, Eutrema_salsugineum-XM_006405353.2
Eutrema_salsugineum-XP_006400819.1, Eutrema_salsugineum-XM_006400756.2
Eutrema_salsugineum-XP_024008365.1, Eutrema_salsugineum-XM_024152597.1
Eutrema_salsugineum-XP_006401588.1, Eutrema_salsugineum-XM_006401525.2
Eutrema_salsugineum-XP_024011845.1, Eutrema_salsugineum-XM_024156077.1
Eutrema_salsugineum-XP_006413382.1, Eutrema_salsugineum-XM_006413319.2
Eutrema_salsugineum-XP_006415806.1, Eutrema_salsugineum-XM_006415743.1
Eutrema_salsugineum-XP_006393672.1, Eutrema_salsugineum-XM_006393610.2
Eutrema_salsugineum-XP_006393615.1, Eutrema_salsugineum-XM_006393553.2
Eutrema_salsugineum-XP_006403301.1, Eutrema_salsugineum-XM_006403238.2
Eutrema_salsugineum-XP_006415487.1, Eutrema_salsugineum-XM_006415424.2
Eutrema_salsugineum-XP_006392935.1, Eutrema_salsugineum-XM_006392873.2
Eutrema_salsugineum-XP_006395823.2, Eutrema_salsugineum-XM_006395761.2
Eutrema_salsugineum-XP_006416993.1, Eutrema_salsugineum-XM_006416930.2
Eutrema_salsugineum-XP_006417459.1, Eutrema_salsugineum-XM_006417396.2
Eutrema_salsugineum-XP_024008707.1, Eutrema_salsugineum-XM_024152939.1
Eutrema_salsugineum-XP_006393115.1, Eutrema_salsugineum-XM_006393053.2
Eutrema_salsugineum-XP_006418258.1, Eutrema_salsugineum-XM_006418195.2
Eutrema_salsugineum-XP_006418469.1, Eutrema_salsugineum-XM_006418406.2
Eutrema_salsugineum-XP_006415667.1, Eutrema_salsugineum-XM_006415604.2
Eutrema_salsugineum-XP_006407087.1, Eutrema_salsugineum-XM_006407024.2
Eutrema_salsugineum-XP_006416730.1, Eutrema_salsugineum-XM_006416667.2
Eutrema_salsugineum-XP_006415813.1, Eutrema_salsugineum-XM_006415750.2
Eutrema_salsugineum-XP_006415929.1, Eutrema_salsugineum-XM_006415866.2
Eutrema_salsugineum-XP_006417501.1, Eutrema_salsugineum-XM_006417438.2
Eutrema_salsugineum-XP_024009032.1, Eutrema_salsugineum-XM_024153264.1
Eutrema_salsugineum-XP_006417534.1, Eutrema_salsugineum-XM_006417471.2
Eutrema_salsugineum-XP_024008239.1, Eutrema_salsugineum-XM_024152471.1
Eutrema_salsugineum-XP_006415545.1, Eutrema_salsugineum-XM_006415482.2
Eutrema_salsugineum-XP_006416175.1, Eutrema_salsugineum-XM_006416112.2
Eutrema_salsugineum-XP_024008888.1, Eutrema_salsugineum-XM_024153120.1
Eutrema_salsugineum-XP_006390601.1, Eutrema_salsugineum-XM_006390539.2
Eutrema_salsugineum-XP_006416670.1, Eutrema_salsugineum-XM_006416607.2
Eutrema_salsugineum-XP_006416819.1, Eutrema_salsugineum-XM_006416756.2
Eutrema_salsugineum-XP_006410473.1, Eutrema_salsugineum-XM_006410410.2
Eutrema_salsugineum-XP_006418122.1, Eutrema_salsugineum-XM_006418059.2
Eutrema_salsugineum-XP_006390058.1, Eutrema_salsugineum-XM_006389996.2
Eutrema_salsugineum-XP_006396017.1, Eutrema_salsugineum-XM_006395955.2
Eutrema_salsugineum-XP_006392188.1, Eutrema_salsugineum-XM_006392126.2
Eutrema_salsugineum-XP_006389764.1, Eutrema_salsugineum-XM_006389702.2
Eutrema_salsugineum-XP_024007012.1, Eutrema_salsugineum-XM_024151244.1
Eutrema_salsugineum-XP_006391140.1, Eutrema_salsugineum-XM_006391078.2
Eutrema_salsugineum-XP_006415868.1, Eutrema_salsugineum-XM_006415805.2
Eutrema_salsugineum-XP_006407519.1, Eutrema_salsugineum-XM_006407456.2
Eutrema_salsugineum-XP_006407784.2, Eutrema_salsugineum-XM_006407721.2
Eutrema_salsugineum-XP_006405973.1, Eutrema_salsugineum-XM_006405910.2
Eutrema_salsugineum-XP_006407855.1, Eutrema_salsugineum-XM_006407792.2
Eutrema_salsugineum-XP_024006687.1, Eutrema_salsugineum-XM_024150919.1
Eutrema_salsugineum-XP_024015683.1, Eutrema_salsugineum-XM_024159915.1
Eutrema_salsugineum-XP_006395005.1, Eutrema_salsugineum-XM_006394943.2
Eutrema_salsugineum-XP_006408134.1, Eutrema_salsugineum-XM_006408071.2
Eutrema_salsugineum-XP_006397893.1, Eutrema_salsugineum-XM_006397830.2
Eutrema_salsugineum-XP_024010896.1, Eutrema_salsugineum-XM_024155128.1
Eutrema_salsugineum-XP_006397732.1, Eutrema_salsugineum-XM_006397669.2
Eutrema_salsugineum-XP_024010898.1, Eutrema_salsugineum-XM_024155130.1
Eutrema_salsugineum-XP_024010899.1, Eutrema_salsugineum-XM_024155131.1
Eutrema_salsugineum-XP_006411189.1, Eutrema_salsugineum-XM_006411126.2
Eutrema_salsugineum-XP_024014142.1, Eutrema_salsugineum-XM_024158374.1
Eutrema_salsugineum-XP_006397937.1, Eutrema_salsugineum-XM_006397874.2
Eutrema_salsugineum-XP_006397855.1, Eutrema_salsugineum-XM_006397792.2
Eutrema_salsugineum-XP_006402433.1, Eutrema_salsugineum-XM_006402370.2
Eutrema_salsugineum-XP_006411494.1, Eutrema_salsugineum-XM_006411431.2
