protein, rna
Gossypium_hirsutum-XP_016677273.1, Gossypium_hirsutum-XM_016821784.2
Gossypium_hirsutum-XP_016700896.1, Gossypium_hirsutum-XM_016845407.2
Gossypium_hirsutum-XP_016695753.2, Gossypium_hirsutum-XM_016840264.2
Gossypium_hirsutum-XP_016710652.1, Gossypium_hirsutum-XM_016855163.2
Gossypium_hirsutum-XP_016682372.2, Gossypium_hirsutum-XM_016826883.2
Gossypium_hirsutum-XP_016741494.1, Gossypium_hirsutum-XM_016886005.2
Gossypium_hirsutum-XP_016683516.1, Gossypium_hirsutum-XM_016828027.2
Gossypium_hirsutum-XP_016688281.2, Gossypium_hirsutum-XM_016832792.2
Gossypium_hirsutum-XP_016749509.2, Gossypium_hirsutum-XM_016894020.2
Gossypium_hirsutum-XP_016707756.1, Gossypium_hirsutum-XM_016852267.2
Gossypium_hirsutum-XP_016707757.1, Gossypium_hirsutum-XM_016852268.2
Gossypium_hirsutum-XP_016718444.2, Gossypium_hirsutum-XM_016862955.2
Gossypium_hirsutum-XP_016689693.1, Gossypium_hirsutum-XM_016834204.2
Gossypium_hirsutum-XP_016754906.2, Gossypium_hirsutum-XM_016899417.2
Gossypium_hirsutum-XP_040951678.1, Gossypium_hirsutum-XM_041095744.1
Gossypium_hirsutum-XP_016746578.2, Gossypium_hirsutum-XM_016891089.2
Gossypium_hirsutum-XP_040972116.1, Gossypium_hirsutum-XM_041116182.1
Gossypium_hirsutum-XP_016685496.1, Gossypium_hirsutum-XM_016830007.2
Gossypium_hirsutum-XP_016738553.2, Gossypium_hirsutum-XM_016883064.2
Gossypium_hirsutum-XP_040936976.1, Gossypium_hirsutum-XM_041081042.1
Gossypium_hirsutum-XP_040961921.1, Gossypium_hirsutum-XM_041105987.1
Gossypium_hirsutum-XP_016723087.2, Gossypium_hirsutum-XM_016867598.2
Gossypium_hirsutum-XP_016748737.2, Gossypium_hirsutum-XM_016893248.2
Gossypium_hirsutum-XP_040948822.1, Gossypium_hirsutum-XM_041092888.1
Gossypium_hirsutum-XP_040968404.1, Gossypium_hirsutum-XM_041112470.1
Gossypium_hirsutum-XP_016679998.1, Gossypium_hirsutum-XM_016824509.2
Gossypium_hirsutum-XP_016739165.1, Gossypium_hirsutum-XM_016883676.2
Gossypium_hirsutum-XP_016665882.1, Gossypium_hirsutum-XM_016810393.2
Gossypium_hirsutum-XP_016693248.2, Gossypium_hirsutum-XM_016837759.2
Gossypium_hirsutum-NP_001314494.1, Gossypium_hirsutum-NM_001327565.1
Gossypium_hirsutum-XP_016665276.2, Gossypium_hirsutum-XM_016809787.2
Gossypium_hirsutum-XP_016665282.2, Gossypium_hirsutum-XM_016809793.2
Gossypium_hirsutum-XP_016740434.2, Gossypium_hirsutum-XM_016884945.2
Gossypium_hirsutum-XP_016686391.1, Gossypium_hirsutum-XM_016830902.2
Gossypium_hirsutum-XP_040937452.1, Gossypium_hirsutum-XM_041081518.1
Gossypium_hirsutum-XP_016719176.1, Gossypium_hirsutum-XM_016863687.2
Gossypium_hirsutum-XP_016744209.1, Gossypium_hirsutum-XM_016888720.2
Gossypium_hirsutum-XP_016743467.1, Gossypium_hirsutum-XM_016887978.2
Gossypium_hirsutum-XP_016745787.1, Gossypium_hirsutum-XM_016890298.2
Gossypium_hirsutum-XP_016677068.1, Gossypium_hirsutum-XM_016821579.2
Gossypium_hirsutum-XP_016683114.1, Gossypium_hirsutum-XM_016827625.2
Gossypium_hirsutum-XP_016689598.1, Gossypium_hirsutum-XM_016834109.2
Gossypium_hirsutum-XP_040968878.1, Gossypium_hirsutum-XM_041112944.1
Gossypium_hirsutum-XP_016702792.2, Gossypium_hirsutum-XM_016847303.2
Gossypium_hirsutum-XP_016720175.1, Gossypium_hirsutum-XM_016864686.2
Gossypium_hirsutum-XP_016701703.2, Gossypium_hirsutum-XM_016846214.2
Gossypium_hirsutum-XP_016727969.2, Gossypium_hirsutum-XM_016872480.2
Gossypium_hirsutum-XP_016681919.1, Gossypium_hirsutum-XM_016826430.2
Gossypium_hirsutum-XP_016717132.2, Gossypium_hirsutum-XM_016861643.2
Gossypium_hirsutum-XP_016682826.2, Gossypium_hirsutum-XM_016827337.2
Gossypium_hirsutum-XP_016754461.1, Gossypium_hirsutum-XM_016898972.2
Gossypium_hirsutum-XP_016715164.2, Gossypium_hirsutum-XM_016859675.2
Gossypium_hirsutum-XP_016730928.2, Gossypium_hirsutum-XM_016875439.2
Gossypium_hirsutum-XP_040957248.1, Gossypium_hirsutum-XM_041101314.1
Gossypium_hirsutum-XP_016667129.1, Gossypium_hirsutum-XM_016811640.2
Gossypium_hirsutum-XP_016718173.2, Gossypium_hirsutum-XM_016862684.2
Gossypium_hirsutum-XP_016718174.2, Gossypium_hirsutum-XM_016862685.2
Gossypium_hirsutum-XP_016749987.2, Gossypium_hirsutum-XM_016894498.2
Gossypium_hirsutum-XP_016749988.2, Gossypium_hirsutum-XM_016894499.2
Gossypium_hirsutum-XP_016673653.1, Gossypium_hirsutum-XM_016818164.2
Gossypium_hirsutum-XP_016703462.1, Gossypium_hirsutum-XM_016847973.2
Gossypium_hirsutum-XP_016675018.2, Gossypium_hirsutum-XM_016819529.2
Gossypium_hirsutum-XP_016698654.2, Gossypium_hirsutum-XM_016843165.2
Gossypium_hirsutum-XP_040934881.1, Gossypium_hirsutum-XM_041078947.1
Gossypium_hirsutum-XP_016710244.1, Gossypium_hirsutum-XM_016854755.2
Gossypium_hirsutum-XP_016710482.2, Gossypium_hirsutum-XM_016854993.2
Gossypium_hirsutum-XP_016749019.2, Gossypium_hirsutum-XM_016893530.2
Gossypium_hirsutum-XP_016749372.2, Gossypium_hirsutum-XM_016893883.2
Gossypium_hirsutum-XP_040950111.1, Gossypium_hirsutum-XM_041094177.1
Gossypium_hirsutum-XP_040950112.1, Gossypium_hirsutum-XM_041094178.1
Gossypium_hirsutum-XP_016680613.1, Gossypium_hirsutum-XM_016825124.2
Gossypium_hirsutum-XP_040937639.1, Gossypium_hirsutum-XM_041081705.1
Gossypium_hirsutum-XP_040937641.1, Gossypium_hirsutum-XM_041081707.1
Gossypium_hirsutum-XP_040942111.1, Gossypium_hirsutum-XM_041086177.1
Gossypium_hirsutum-XP_040960543.1, Gossypium_hirsutum-XM_041104609.1
Gossypium_hirsutum-XP_016695412.1, Gossypium_hirsutum-XM_016839923.2
Gossypium_hirsutum-XP_016748290.1, Gossypium_hirsutum-XM_016892801.2
Gossypium_hirsutum-XP_016727709.1, Gossypium_hirsutum-XM_016872220.2
Gossypium_hirsutum-XP_040972079.1, Gossypium_hirsutum-XM_041116145.1
Gossypium_hirsutum-XP_016754035.1, Gossypium_hirsutum-XM_016898546.2
Gossypium_hirsutum-XP_040947554.1, Gossypium_hirsutum-XM_041091620.1
Gossypium_hirsutum-XP_016709924.1, Gossypium_hirsutum-XM_016854435.2
Gossypium_hirsutum-XP_016746192.1, Gossypium_hirsutum-XM_016890703.2
Gossypium_hirsutum-XP_040972556.1, Gossypium_hirsutum-XM_041116622.1
Gossypium_hirsutum-XP_016697490.2, Gossypium_hirsutum-XM_016842001.2
Gossypium_hirsutum-XP_040963142.1, Gossypium_hirsutum-XM_041107208.1
Gossypium_hirsutum-XP_016740626.2, Gossypium_hirsutum-XM_016885137.2
Gossypium_hirsutum-XP_040963967.1, Gossypium_hirsutum-XM_041108033.1
Gossypium_hirsutum-XP_016686225.2, Gossypium_hirsutum-XM_016830736.2
Gossypium_hirsutum-XP_040950574.1, Gossypium_hirsutum-XM_041094640.1
Gossypium_hirsutum-XP_016708140.1, Gossypium_hirsutum-XM_016852651.2
Gossypium_hirsutum-XP_016708150.1, Gossypium_hirsutum-XM_016852661.2
Gossypium_hirsutum-XP_016680406.1, Gossypium_hirsutum-XM_016824917.2
Gossypium_hirsutum-XP_016721687.1, Gossypium_hirsutum-XM_016866198.2
Gossypium_hirsutum-XP_016734786.2, Gossypium_hirsutum-XM_016879297.2
Gossypium_hirsutum-XP_016682634.1, Gossypium_hirsutum-XM_016827145.2
Gossypium_hirsutum-XP_016718011.1, Gossypium_hirsutum-XM_016862522.1
Gossypium_hirsutum-XP_016755504.2, Gossypium_hirsutum-XM_016900015.2
Gossypium_hirsutum-XP_040941357.1, Gossypium_hirsutum-XM_041085423.1
Gossypium_hirsutum-XP_040941358.1, Gossypium_hirsutum-XM_041085424.1
Gossypium_hirsutum-XP_040965080.1, Gossypium_hirsutum-XM_041109146.1
Gossypium_hirsutum-XP_040965081.1, Gossypium_hirsutum-XM_041109147.1
Gossypium_hirsutum-XP_040965082.1, Gossypium_hirsutum-XM_041109148.1
Gossypium_hirsutum-XP_016681597.1, Gossypium_hirsutum-XM_016826108.2
Gossypium_hirsutum-XP_016744727.1, Gossypium_hirsutum-XM_016889238.2
Gossypium_hirsutum-XP_016744728.1, Gossypium_hirsutum-XM_016889239.2
Gossypium_hirsutum-XP_016744729.1, Gossypium_hirsutum-XM_016889240.2
Gossypium_hirsutum-XP_016744730.1, Gossypium_hirsutum-XM_016889241.2
Gossypium_hirsutum-XP_040973127.1, Gossypium_hirsutum-XM_041117193.1
Gossypium_hirsutum-NP_001314011.1, Gossypium_hirsutum-NM_001327082.1
Gossypium_hirsutum-XP_016697451.1, Gossypium_hirsutum-XM_016841962.2
Gossypium_hirsutum-XP_040953204.1, Gossypium_hirsutum-XM_041097270.1
Gossypium_hirsutum-XP_040973360.1, Gossypium_hirsutum-XM_041117426.1
Gossypium_hirsutum-XP_016717457.1, Gossypium_hirsutum-XM_016861968.2
Gossypium_hirsutum-XP_016696087.1, Gossypium_hirsutum-XM_016840598.2
Gossypium_hirsutum-XP_016710593.1, Gossypium_hirsutum-XM_016855104.2
Gossypium_hirsutum-XP_016680073.2, Gossypium_hirsutum-XM_016824584.2
Gossypium_hirsutum-XP_040967399.1, Gossypium_hirsutum-XM_041111465.1
Gossypium_hirsutum-XP_016723724.1, Gossypium_hirsutum-XM_016868235.2
Gossypium_hirsutum-XP_016729250.1, Gossypium_hirsutum-XM_016873761.2
Gossypium_hirsutum-XP_016743605.1, Gossypium_hirsutum-XM_016888116.2
Gossypium_hirsutum-XP_040955510.1, Gossypium_hirsutum-XM_041099576.1
Gossypium_hirsutum-XP_016733048.1, Gossypium_hirsutum-XM_016877559.2
Gossypium_hirsutum-XP_016744664.1, Gossypium_hirsutum-XM_016889175.2
Gossypium_hirsutum-XP_016745945.2, Gossypium_hirsutum-XM_016890456.2
Gossypium_hirsutum-XP_016746525.2, Gossypium_hirsutum-XM_016891036.2
Gossypium_hirsutum-XP_016746064.1, Gossypium_hirsutum-XM_016890575.2
Gossypium_hirsutum-XP_016746974.2, Gossypium_hirsutum-XM_016891485.2
Gossypium_hirsutum-XP_016681524.1, Gossypium_hirsutum-XM_016826035.2
Gossypium_hirsutum-XP_016711142.1, Gossypium_hirsutum-XM_016855653.2
Gossypium_hirsutum-XP_016730799.1, Gossypium_hirsutum-XM_016875310.2
Gossypium_hirsutum-XP_016755478.1, Gossypium_hirsutum-XM_016899989.2
Gossypium_hirsutum-XP_040958694.1, Gossypium_hirsutum-XM_041102760.1
Gossypium_hirsutum-XP_016703158.2, Gossypium_hirsutum-XM_016847669.2
Gossypium_hirsutum-XP_016732631.2, Gossypium_hirsutum-XM_016877142.2
Gossypium_hirsutum-XP_016715678.1, Gossypium_hirsutum-XM_016860189.2
Gossypium_hirsutum-XP_016725289.1, Gossypium_hirsutum-XM_016869800.2
Gossypium_hirsutum-XP_016676880.2, Gossypium_hirsutum-XM_016821391.2
Gossypium_hirsutum-XP_016676887.2, Gossypium_hirsutum-XM_016821398.2
Gossypium_hirsutum-XP_016696991.1, Gossypium_hirsutum-XM_016841502.2
Gossypium_hirsutum-XP_016696992.1, Gossypium_hirsutum-XM_016841503.2
Gossypium_hirsutum-XP_016680438.2, Gossypium_hirsutum-XM_016824949.2
Gossypium_hirsutum-XP_016697327.2, Gossypium_hirsutum-XM_016841838.2
Gossypium_hirsutum-XP_016679040.1, Gossypium_hirsutum-XM_016823551.2
Gossypium_hirsutum-XP_016697798.2, Gossypium_hirsutum-XM_016842309.2
Gossypium_hirsutum-XP_016733211.1, Gossypium_hirsutum-XM_016877722.2
Gossypium_hirsutum-XP_016682271.2, Gossypium_hirsutum-XM_016826782.2
Gossypium_hirsutum-XP_016715775.2, Gossypium_hirsutum-XM_016860286.2
Gossypium_hirsutum-XP_016737389.1, Gossypium_hirsutum-XM_016881900.2
Gossypium_hirsutum-XP_040963626.1, Gossypium_hirsutum-XM_041107692.1
Gossypium_hirsutum-XP_040939219.1, Gossypium_hirsutum-XM_041083285.1
Gossypium_hirsutum-XP_040963138.1, Gossypium_hirsutum-XM_041107204.1
Gossypium_hirsutum-XP_016719121.2, Gossypium_hirsutum-XM_016863632.2
Gossypium_hirsutum-XP_016720139.2, Gossypium_hirsutum-XM_016864650.2
Gossypium_hirsutum-XP_016682542.1, Gossypium_hirsutum-XM_016827053.2
Gossypium_hirsutum-XP_016729140.2, Gossypium_hirsutum-XM_016873651.2
Gossypium_hirsutum-XP_040954951.1, Gossypium_hirsutum-XM_041099017.1
Gossypium_hirsutum-XP_040954952.1, Gossypium_hirsutum-XM_041099018.1
Gossypium_hirsutum-XP_016683866.2, Gossypium_hirsutum-XM_016828377.2
Gossypium_hirsutum-XP_016718412.2, Gossypium_hirsutum-XM_016862923.2
Gossypium_hirsutum-XP_016676676.1, Gossypium_hirsutum-XM_016821187.2
Gossypium_hirsutum-XP_016692382.1, Gossypium_hirsutum-XM_016836893.2
Gossypium_hirsutum-XP_016697001.1, Gossypium_hirsutum-XM_016841512.2
Gossypium_hirsutum-XP_040936828.1, Gossypium_hirsutum-XM_041080894.1
Gossypium_hirsutum-XP_016669650.1, Gossypium_hirsutum-XM_016814161.2
Gossypium_hirsutum-XP_016698326.1, Gossypium_hirsutum-XM_016842837.2
Gossypium_hirsutum-XP_016748722.1, Gossypium_hirsutum-XM_016893233.2
Gossypium_hirsutum-XP_040930120.1, Gossypium_hirsutum-XM_041074186.1
Gossypium_hirsutum-XP_040942688.1, Gossypium_hirsutum-XM_041086754.1
Gossypium_hirsutum-XP_016665996.2, Gossypium_hirsutum-XM_016810507.2
Gossypium_hirsutum-XP_016708765.1, Gossypium_hirsutum-XM_016853276.2
Gossypium_hirsutum-XP_016708782.1, Gossypium_hirsutum-XM_016853293.2
Gossypium_hirsutum-XP_016735583.1, Gossypium_hirsutum-XM_016880094.2
Gossypium_hirsutum-XP_016735584.1, Gossypium_hirsutum-XM_016880095.2
Gossypium_hirsutum-XP_016735586.1, Gossypium_hirsutum-XM_016880097.2
Gossypium_hirsutum-XP_040954108.1, Gossypium_hirsutum-XM_041098174.1
Gossypium_hirsutum-XP_040954109.1, Gossypium_hirsutum-XM_041098175.1
Gossypium_hirsutum-XP_040954110.1, Gossypium_hirsutum-XM_041098176.1
Gossypium_hirsutum-XP_016730584.1, Gossypium_hirsutum-XM_016875095.2
Gossypium_hirsutum-XP_016745069.1, Gossypium_hirsutum-XM_016889580.2
Gossypium_hirsutum-XP_016678410.1, Gossypium_hirsutum-XM_016822921.2
Gossypium_hirsutum-XP_016678411.1, Gossypium_hirsutum-XM_016822922.2
Gossypium_hirsutum-XP_016697984.2, Gossypium_hirsutum-XM_016842495.2
Gossypium_hirsutum-XP_016687586.2, Gossypium_hirsutum-XM_016832097.2
Gossypium_hirsutum-XP_016732764.1, Gossypium_hirsutum-XM_016877275.2
Gossypium_hirsutum-XP_016673830.2, Gossypium_hirsutum-XM_016818341.2
Gossypium_hirsutum-XP_016716851.1, Gossypium_hirsutum-XM_016861362.2
Gossypium_hirsutum-XP_016716853.1, Gossypium_hirsutum-XM_016861364.2
Gossypium_hirsutum-XP_016668586.1, Gossypium_hirsutum-XM_016813097.2
Gossypium_hirsutum-XP_016672469.1, Gossypium_hirsutum-XM_016816980.2
Gossypium_hirsutum-XP_016752304.2, Gossypium_hirsutum-XM_016896815.2
Gossypium_hirsutum-XP_040935691.1, Gossypium_hirsutum-XM_041079757.1
Gossypium_hirsutum-XP_040935692.1, Gossypium_hirsutum-XM_041079758.1
Gossypium_hirsutum-XP_040944035.1, Gossypium_hirsutum-XM_041088101.1
Gossypium_hirsutum-XP_040959160.1, Gossypium_hirsutum-XM_041103226.1
Gossypium_hirsutum-XP_040959161.1, Gossypium_hirsutum-XM_041103227.1
Gossypium_hirsutum-XP_016666931.1, Gossypium_hirsutum-XM_016811442.2
Gossypium_hirsutum-XP_016682485.2, Gossypium_hirsutum-XM_016826996.2
Gossypium_hirsutum-XP_040951654.1, Gossypium_hirsutum-XM_041095720.1
Gossypium_hirsutum-XP_016727966.1, Gossypium_hirsutum-XM_016872477.2
Gossypium_hirsutum-XP_016727968.1, Gossypium_hirsutum-XM_016872479.2
Gossypium_hirsutum-XP_016667285.2, Gossypium_hirsutum-XM_016811796.2
Gossypium_hirsutum-XP_016689054.1, Gossypium_hirsutum-XM_016833565.2
Gossypium_hirsutum-XP_016740558.2, Gossypium_hirsutum-XM_016885069.2
Gossypium_hirsutum-XP_016750564.1, Gossypium_hirsutum-XM_016895075.2
Gossypium_hirsutum-XP_016695996.1, Gossypium_hirsutum-XM_016840507.2
Gossypium_hirsutum-XP_016695997.1, Gossypium_hirsutum-XM_016840508.2
Gossypium_hirsutum-XP_016709686.1, Gossypium_hirsutum-XM_016854197.2
Gossypium_hirsutum-XP_016687832.1, Gossypium_hirsutum-XM_016832343.2
Gossypium_hirsutum-XP_016749175.1, Gossypium_hirsutum-XM_016893686.2
Gossypium_hirsutum-XP_016680306.1, Gossypium_hirsutum-XM_016824817.2
Gossypium_hirsutum-XP_016746048.1, Gossypium_hirsutum-XM_016890559.2
Gossypium_hirsutum-XP_016667099.2, Gossypium_hirsutum-XM_016811610.2
Gossypium_hirsutum-XP_016724686.2, Gossypium_hirsutum-XM_016869197.2
Gossypium_hirsutum-XP_040952017.1, Gossypium_hirsutum-XM_041096083.1
Gossypium_hirsutum-XP_016685211.1, Gossypium_hirsutum-XM_016829722.2
Gossypium_hirsutum-XP_016694887.1, Gossypium_hirsutum-XM_016839398.2
Gossypium_hirsutum-XP_016694888.1, Gossypium_hirsutum-XM_016839399.2
Gossypium_hirsutum-XP_040947010.1, Gossypium_hirsutum-XM_041091076.1
Gossypium_hirsutum-XP_040947011.1, Gossypium_hirsutum-XM_041091077.1
Gossypium_hirsutum-XP_040967680.1, Gossypium_hirsutum-XM_041111746.1
Gossypium_hirsutum-XP_016707832.2, Gossypium_hirsutum-XM_016852343.2
Gossypium_hirsutum-XP_016711646.2, Gossypium_hirsutum-XM_016856157.2
Gossypium_hirsutum-XP_016724186.1, Gossypium_hirsutum-XM_016868697.2
Gossypium_hirsutum-XP_040941932.1, Gossypium_hirsutum-XM_041085998.1
Gossypium_hirsutum-XP_040941933.1, Gossypium_hirsutum-XM_041085999.1
Gossypium_hirsutum-XP_040941934.1, Gossypium_hirsutum-XM_041086000.1
Gossypium_hirsutum-XP_016720234.1, Gossypium_hirsutum-XM_016864745.2
Gossypium_hirsutum-XP_016724347.1, Gossypium_hirsutum-XM_016868858.2
Gossypium_hirsutum-NP_001314443.1, Gossypium_hirsutum-NM_001327514.1
Gossypium_hirsutum-XP_016741685.2, Gossypium_hirsutum-XM_016886196.2
Gossypium_hirsutum-NP_001314598.1, Gossypium_hirsutum-NM_001327669.1
Gossypium_hirsutum-XP_016671872.1, Gossypium_hirsutum-XM_016816383.2
Gossypium_hirsutum-XP_016703623.2, Gossypium_hirsutum-XM_016848134.2
Gossypium_hirsutum-XP_040965083.1, Gossypium_hirsutum-XM_041109149.1
Gossypium_hirsutum-XP_040965084.1, Gossypium_hirsutum-XM_041109150.1
Gossypium_hirsutum-XP_016692044.1, Gossypium_hirsutum-XM_016836555.2
Gossypium_hirsutum-XP_016692045.1, Gossypium_hirsutum-XM_016836556.2
Gossypium_hirsutum-XP_016692046.1, Gossypium_hirsutum-XM_016836557.2
Gossypium_hirsutum-XP_016714927.2, Gossypium_hirsutum-XM_016859438.2
Gossypium_hirsutum-XP_016727694.2, Gossypium_hirsutum-XM_016872205.2
Gossypium_hirsutum-XP_040972008.1, Gossypium_hirsutum-XM_041116074.1
Gossypium_hirsutum-XP_016746857.1, Gossypium_hirsutum-XM_016891368.2
Gossypium_hirsutum-XP_016749886.1, Gossypium_hirsutum-XM_016894397.2
Gossypium_hirsutum-XP_016699723.1, Gossypium_hirsutum-XM_016844234.2
Gossypium_hirsutum-XP_016699724.1, Gossypium_hirsutum-XM_016844235.2
Gossypium_hirsutum-XP_040935114.1, Gossypium_hirsutum-XM_041079180.1
Gossypium_hirsutum-XP_040935115.1, Gossypium_hirsutum-XM_041079181.1
Gossypium_hirsutum-XP_040935116.1, Gossypium_hirsutum-XM_041079182.1
Gossypium_hirsutum-XP_040958214.1, Gossypium_hirsutum-XM_041102280.1
Gossypium_hirsutum-XP_040958215.1, Gossypium_hirsutum-XM_041102281.1
Gossypium_hirsutum-XP_016687858.1, Gossypium_hirsutum-XM_016832369.2
Gossypium_hirsutum-XP_016688173.1, Gossypium_hirsutum-XM_016832684.2
Gossypium_hirsutum-XP_016686111.2, Gossypium_hirsutum-XM_016830622.2
Gossypium_hirsutum-XP_040947525.1, Gossypium_hirsutum-XM_041091591.1
Gossypium_hirsutum-XP_040947526.1, Gossypium_hirsutum-XM_041091592.1
Gossypium_hirsutum-XP_040970549.1, Gossypium_hirsutum-XM_041114615.1
Gossypium_hirsutum-XP_016681811.1, Gossypium_hirsutum-XM_016826322.2
Gossypium_hirsutum-XP_016716317.1, Gossypium_hirsutum-XM_016860828.2
Gossypium_hirsutum-XP_016681630.2, Gossypium_hirsutum-XM_016826141.2
Gossypium_hirsutum-XP_016723679.1, Gossypium_hirsutum-XM_016868190.2
Gossypium_hirsutum-XP_016732224.1, Gossypium_hirsutum-XM_016876735.2
Gossypium_hirsutum-XP_040970713.1, Gossypium_hirsutum-XM_041114779.1
Gossypium_hirsutum-XP_016670053.2, Gossypium_hirsutum-XM_016814564.2
Gossypium_hirsutum-XP_040956424.1, Gossypium_hirsutum-XM_041100490.1
Gossypium_hirsutum-XP_016686926.2, Gossypium_hirsutum-XM_016831437.2
Gossypium_hirsutum-XP_016748521.2, Gossypium_hirsutum-XM_016893032.2
Gossypium_hirsutum-XP_016695706.2, Gossypium_hirsutum-XM_016840217.2
Gossypium_hirsutum-XP_040961425.1, Gossypium_hirsutum-XM_041105491.1
Gossypium_hirsutum-XP_016686788.2, Gossypium_hirsutum-XM_016831299.2
Gossypium_hirsutum-XP_016699797.1, Gossypium_hirsutum-XM_016844308.2
Gossypium_hirsutum-XP_040950543.1, Gossypium_hirsutum-XM_041094609.1
Gossypium_hirsutum-NP_001313771.1, Gossypium_hirsutum-NM_001326842.1
Gossypium_hirsutum-NP_001314105.1, Gossypium_hirsutum-NM_001327176.1
Gossypium_hirsutum-XP_016670667.1, Gossypium_hirsutum-XM_016815178.2
Gossypium_hirsutum-XP_016733250.1, Gossypium_hirsutum-XM_016877761.2
Gossypium_hirsutum-XP_016682104.2, Gossypium_hirsutum-XM_016826615.2
Gossypium_hirsutum-XP_016694822.1, Gossypium_hirsutum-XM_016839333.2
Gossypium_hirsutum-XP_016710341.2, Gossypium_hirsutum-XM_016854852.2
Gossypium_hirsutum-XP_016729299.1, Gossypium_hirsutum-XM_016873810.2
Gossypium_hirsutum-XP_016724172.1, Gossypium_hirsutum-XM_016868683.2
Gossypium_hirsutum-XP_016748708.1, Gossypium_hirsutum-XM_016893219.2
Gossypium_hirsutum-XP_016748709.1, Gossypium_hirsutum-XM_016893220.2
Gossypium_hirsutum-XP_016680881.2, Gossypium_hirsutum-XM_016825392.2
Gossypium_hirsutum-XP_016725218.1, Gossypium_hirsutum-XM_016869729.2
Gossypium_hirsutum-XP_016745452.2, Gossypium_hirsutum-XM_016889963.2
Gossypium_hirsutum-XP_040952642.1, Gossypium_hirsutum-XM_041096708.1
Gossypium_hirsutum-XP_040973845.1, Gossypium_hirsutum-XM_041117911.1
Gossypium_hirsutum-XP_016698301.1, Gossypium_hirsutum-XM_016842812.2
Gossypium_hirsutum-XP_040968024.1, Gossypium_hirsutum-XM_041112090.1
Gossypium_hirsutum-XP_016684903.1, Gossypium_hirsutum-XM_016829414.2
Gossypium_hirsutum-XP_016704770.1, Gossypium_hirsutum-XM_016849281.2
Gossypium_hirsutum-XP_016741883.1, Gossypium_hirsutum-XM_016886394.2
Gossypium_hirsutum-XP_016717745.1, Gossypium_hirsutum-XM_016862256.2
Gossypium_hirsutum-XP_016726927.1, Gossypium_hirsutum-XM_016871438.2
Gossypium_hirsutum-XP_016726928.1, Gossypium_hirsutum-XM_016871439.2
Gossypium_hirsutum-XP_016682886.2, Gossypium_hirsutum-XM_016827397.2
Gossypium_hirsutum-XP_016754403.1, Gossypium_hirsutum-XM_016898914.2
Gossypium_hirsutum-XP_016754404.1, Gossypium_hirsutum-XM_016898915.2
Gossypium_hirsutum-XP_016698193.1, Gossypium_hirsutum-XM_016842704.2
Gossypium_hirsutum-XP_016710340.1, Gossypium_hirsutum-XM_016854851.2
Gossypium_hirsutum-XP_016709977.2, Gossypium_hirsutum-XM_016854488.2
Gossypium_hirsutum-XP_040961969.1, Gossypium_hirsutum-XM_041106035.1
Gossypium_hirsutum-XP_040961970.1, Gossypium_hirsutum-XM_041106036.1
Gossypium_hirsutum-XP_016681131.2, Gossypium_hirsutum-XM_016825642.2
Gossypium_hirsutum-XP_016682095.1, Gossypium_hirsutum-XM_016826606.2
Gossypium_hirsutum-XP_016674556.1, Gossypium_hirsutum-XM_016819067.2
Gossypium_hirsutum-XP_016721558.1, Gossypium_hirsutum-XM_016866069.2
Gossypium_hirsutum-XP_016711028.2, Gossypium_hirsutum-XM_016855539.2
Gossypium_hirsutum-XP_016726194.1, Gossypium_hirsutum-XM_016870705.2
Gossypium_hirsutum-XP_016755393.2, Gossypium_hirsutum-XM_016899904.2
Gossypium_hirsutum-XP_016683261.1, Gossypium_hirsutum-XM_016827772.2
Gossypium_hirsutum-XP_016755043.1, Gossypium_hirsutum-XM_016899554.2
Gossypium_hirsutum-XP_016670873.1, Gossypium_hirsutum-XM_016815384.2
Gossypium_hirsutum-XP_016717359.1, Gossypium_hirsutum-XM_016861870.2
Gossypium_hirsutum-XP_016675823.2, Gossypium_hirsutum-XM_016820334.2
Gossypium_hirsutum-XP_016675824.2, Gossypium_hirsutum-XM_016820335.2
Gossypium_hirsutum-XP_016705323.1, Gossypium_hirsutum-XM_016849834.2
Gossypium_hirsutum-XP_016705324.1, Gossypium_hirsutum-XM_016849835.2
Gossypium_hirsutum-XP_040942013.1, Gossypium_hirsutum-XM_041086079.1
Gossypium_hirsutum-XP_016673821.2, Gossypium_hirsutum-XM_016818332.2
Gossypium_hirsutum-XP_016720493.2, Gossypium_hirsutum-XM_016865004.2
Gossypium_hirsutum-XP_040965313.1, Gossypium_hirsutum-XM_041109379.1
Gossypium_hirsutum-XP_016691893.1, Gossypium_hirsutum-XM_016836404.2
Gossypium_hirsutum-XP_016727390.2, Gossypium_hirsutum-XM_016871901.2
Gossypium_hirsutum-XP_016727391.2, Gossypium_hirsutum-XM_016871902.2
Gossypium_hirsutum-XP_040954834.1, Gossypium_hirsutum-XM_041098900.1
Gossypium_hirsutum-XP_016739566.1, Gossypium_hirsutum-XM_016884077.2
Gossypium_hirsutum-XP_040931449.1, Gossypium_hirsutum-XM_041075515.1
Gossypium_hirsutum-XP_040931450.1, Gossypium_hirsutum-XM_041075516.1
Gossypium_hirsutum-XP_040955314.1, Gossypium_hirsutum-XM_041099380.1
Gossypium_hirsutum-XP_016743485.1, Gossypium_hirsutum-XM_016887996.2
Gossypium_hirsutum-XP_016745877.1, Gossypium_hirsutum-XM_016890388.2
