protein, rna
Cicer_arietinum-XP_012572596.1, Cicer_arietinum-XM_012717142.2
Cicer_arietinum-XP_012569394.1, Cicer_arietinum-XM_012713940.2
Cicer_arietinum-XP_004508442.1, Cicer_arietinum-XM_004508385.3
Cicer_arietinum-XP_004505057.1, Cicer_arietinum-XM_004505000.3
Cicer_arietinum-XP_004487492.1, Cicer_arietinum-XM_004487435.3
Cicer_arietinum-XP_012573199.1, Cicer_arietinum-XM_012717745.2
Cicer_arietinum-XP_004489766.1, Cicer_arietinum-XM_004489709.3
Cicer_arietinum-XP_012573851.1, Cicer_arietinum-XM_012718397.2
Cicer_arietinum-XP_004494412.1, Cicer_arietinum-XM_004494355.1
Cicer_arietinum-XP_004505757.1, Cicer_arietinum-XM_004505700.3
Cicer_arietinum-XP_004493060.1, Cicer_arietinum-XM_004493003.3
Cicer_arietinum-XP_012571346.1, Cicer_arietinum-XM_012715892.2
Cicer_arietinum-XP_004502330.1, Cicer_arietinum-XM_004502273.3
Cicer_arietinum-XP_004486126.1, Cicer_arietinum-XM_004486069.3
Cicer_arietinum-XP_004507703.1, Cicer_arietinum-XM_004507646.3
Cicer_arietinum-XP_027192239.1, Cicer_arietinum-XM_027336438.1
Cicer_arietinum-XP_004487557.1, Cicer_arietinum-XM_004487500.3
Cicer_arietinum-XP_004516679.1, Cicer_arietinum-XM_004516622.3
Cicer_arietinum-XP_004501472.1, Cicer_arietinum-XM_004501415.3
Cicer_arietinum-XP_027190328.1, Cicer_arietinum-XM_027334527.1
Cicer_arietinum-XP_027188156.1, Cicer_arietinum-XM_027332355.1
Cicer_arietinum-XP_004486097.1, Cicer_arietinum-XM_004486040.3
Cicer_arietinum-XP_004486047.1, Cicer_arietinum-XM_004485990.3
Cicer_arietinum-XP_004508322.1, Cicer_arietinum-XM_004508265.3
Cicer_arietinum-XP_027186534.1, Cicer_arietinum-XM_027330733.1
Cicer_arietinum-XP_004496778.1, Cicer_arietinum-XM_004496721.3
Cicer_arietinum-XP_004507970.1, Cicer_arietinum-XM_004507913.3
Cicer_arietinum-XP_012568527.1, Cicer_arietinum-XM_012713073.2
Cicer_arietinum-XP_004511128.1, Cicer_arietinum-XM_004511071.3
Cicer_arietinum-XP_004491437.1, Cicer_arietinum-XM_004491380.3
Cicer_arietinum-XP_004501579.1, Cicer_arietinum-XM_004501522.3
Cicer_arietinum-XP_027190261.1, Cicer_arietinum-XM_027334460.1
Cicer_arietinum-XP_004509040.1, Cicer_arietinum-XM_004508983.3
Cicer_arietinum-XP_004488275.1, Cicer_arietinum-XM_004488218.3
Cicer_arietinum-XP_004500113.1, Cicer_arietinum-XM_004500056.3
Cicer_arietinum-XP_004501760.1, Cicer_arietinum-XM_004501703.3
Cicer_arietinum-XP_012572613.2, Cicer_arietinum-XM_012717159.2
Cicer_arietinum-XP_004498107.1, Cicer_arietinum-XM_004498050.3
Cicer_arietinum-XP_012570530.1, Cicer_arietinum-XM_012715076.2
Cicer_arietinum-XP_012570531.1, Cicer_arietinum-XM_012715077.2
Cicer_arietinum-XP_004503672.1, Cicer_arietinum-XM_004503615.3
Cicer_arietinum-XP_004507478.1, Cicer_arietinum-XM_004507421.3
Cicer_arietinum-XP_004510425.1, Cicer_arietinum-XM_004510368.3
Cicer_arietinum-XP_027192251.1, Cicer_arietinum-XM_027336450.1
Cicer_arietinum-XP_004514500.1, Cicer_arietinum-XM_004514443.3
Cicer_arietinum-XP_004496759.1, Cicer_arietinum-XM_004496702.3
Cicer_arietinum-XP_027189459.1, Cicer_arietinum-XM_027333658.1
Cicer_arietinum-NP_001265973.1, Cicer_arietinum-NM_001279044.1
Cicer_arietinum-XP_004504843.1, Cicer_arietinum-XM_004504786.2
Cicer_arietinum-XP_012572210.1, Cicer_arietinum-XM_012716756.2
Cicer_arietinum-XP_004491978.1, Cicer_arietinum-XM_004491921.3
Cicer_arietinum-XP_004498821.1, Cicer_arietinum-XM_004498764.3
Cicer_arietinum-XP_004499100.1, Cicer_arietinum-XM_004499043.3
Cicer_arietinum-XP_004510994.1, Cicer_arietinum-XM_004510937.3
Cicer_arietinum-XP_004493498.1, Cicer_arietinum-XM_004493441.3
Cicer_arietinum-XP_004506509.1, Cicer_arietinum-XM_004506452.3
Cicer_arietinum-XP_004513143.1, Cicer_arietinum-XM_004513086.3
Cicer_arietinum-XP_004495231.1, Cicer_arietinum-XM_004495174.3
Cicer_arietinum-XP_004492760.1, Cicer_arietinum-XM_004492703.3
Cicer_arietinum-XP_004499364.1, Cicer_arietinum-XM_004499307.3
Cicer_arietinum-XP_004499365.1, Cicer_arietinum-XM_004499308.3
Cicer_arietinum-XP_004508978.1, Cicer_arietinum-XM_004508921.3
Cicer_arietinum-XP_004514208.1, Cicer_arietinum-XM_004514151.3
Cicer_arietinum-XP_004513281.1, Cicer_arietinum-XM_004513224.3
Cicer_arietinum-XP_012574869.1, Cicer_arietinum-XM_012719415.2
Cicer_arietinum-XP_012574870.1, Cicer_arietinum-XM_012719416.2
Cicer_arietinum-XP_012574871.1, Cicer_arietinum-XM_012719417.2
Cicer_arietinum-XP_004501836.1, Cicer_arietinum-XM_004501779.3
Cicer_arietinum-XP_012568028.1, Cicer_arietinum-XM_012712574.2
Cicer_arietinum-XP_004503328.1, Cicer_arietinum-XM_004503271.3
Cicer_arietinum-XP_027189910.1, Cicer_arietinum-XM_027334109.1
Cicer_arietinum-XP_004514488.1, Cicer_arietinum-XM_004514431.3
Cicer_arietinum-XP_004493606.1, Cicer_arietinum-XM_004493549.3
Cicer_arietinum-XP_004512647.1, Cicer_arietinum-XM_004512590.3
Cicer_arietinum-XP_027192010.1, Cicer_arietinum-XM_027336209.1
Cicer_arietinum-XP_004512315.1, Cicer_arietinum-XM_004512258.3
Cicer_arietinum-XP_027190929.1, Cicer_arietinum-XM_027335128.1
Cicer_arietinum-XP_004515558.1, Cicer_arietinum-XM_004515501.3
Cicer_arietinum-XP_004492350.1, Cicer_arietinum-XM_004492293.3
Cicer_arietinum-XP_012568995.1, Cicer_arietinum-XM_012713541.2
Cicer_arietinum-XP_004497422.1, Cicer_arietinum-XM_004497365.3
Cicer_arietinum-XP_027189138.1, Cicer_arietinum-XM_027333337.1
Cicer_arietinum-XP_004502941.1, Cicer_arietinum-XM_004502884.3
Cicer_arietinum-XP_004502942.1, Cicer_arietinum-XM_004502885.3
Cicer_arietinum-XP_004513057.1, Cicer_arietinum-XM_004513000.3
Cicer_arietinum-XP_004492862.1, Cicer_arietinum-XM_004492805.3
Cicer_arietinum-XP_004488041.1, Cicer_arietinum-XM_004487984.3
Cicer_arietinum-XP_004485612.1, Cicer_arietinum-XM_004485555.3
Cicer_arietinum-XP_004500644.1, Cicer_arietinum-XM_004500587.3
Cicer_arietinum-XP_004486160.1, Cicer_arietinum-XM_004486103.3
Cicer_arietinum-XP_004486659.1, Cicer_arietinum-XM_004486602.3
Cicer_arietinum-XP_004502907.1, Cicer_arietinum-XM_004502850.3
Cicer_arietinum-XP_004485631.1, Cicer_arietinum-XM_004485574.2
Cicer_arietinum-XP_004515724.1, Cicer_arietinum-XM_004515667.3
Cicer_arietinum-XP_004487242.1, Cicer_arietinum-XM_004487185.3
Cicer_arietinum-XP_004488907.1, Cicer_arietinum-XM_004488850.3
Cicer_arietinum-XP_004499403.1, Cicer_arietinum-XM_004499346.3
Cicer_arietinum-XP_004510175.1, Cicer_arietinum-XM_004510118.3
Cicer_arietinum-XP_004499302.1, Cicer_arietinum-XM_004499245.3
Cicer_arietinum-XP_004500922.1, Cicer_arietinum-XM_004500865.3
Cicer_arietinum-XP_004486786.1, Cicer_arietinum-XM_004486729.3
Cicer_arietinum-XP_004510313.1, Cicer_arietinum-XM_004510256.3
Cicer_arietinum-XP_004502785.1, Cicer_arietinum-XM_004502728.3
Cicer_arietinum-XP_004499600.1, Cicer_arietinum-XM_004499543.3
Cicer_arietinum-XP_004495083.1, Cicer_arietinum-XM_004495026.3
Cicer_arietinum-XP_004511778.1, Cicer_arietinum-XM_004511721.3
Cicer_arietinum-XP_004497359.2, Cicer_arietinum-XM_004497302.3
Cicer_arietinum-XP_004508660.1, Cicer_arietinum-XM_004508603.3
Cicer_arietinum-XP_004496135.1, Cicer_arietinum-XM_004496078.3
Cicer_arietinum-XP_004512377.1, Cicer_arietinum-XM_004512320.3
Cicer_arietinum-XP_004512378.1, Cicer_arietinum-XM_004512321.2
Cicer_arietinum-XP_004512379.1, Cicer_arietinum-XM_004512322.3
Cicer_arietinum-XP_012574576.1, Cicer_arietinum-XM_012719122.2
Cicer_arietinum-XP_004498269.1, Cicer_arietinum-XM_004498212.3
Cicer_arietinum-XP_004503373.1, Cicer_arietinum-XM_004503316.3
Cicer_arietinum-XP_004499139.1, Cicer_arietinum-XM_004499082.3
Cicer_arietinum-XP_012571947.1, Cicer_arietinum-XM_012716493.2
Cicer_arietinum-XP_004497623.1, Cicer_arietinum-XM_004497566.3
Cicer_arietinum-XP_004488598.1, Cicer_arietinum-XM_004488541.3
Cicer_arietinum-XP_012567564.1, Cicer_arietinum-XM_012712110.2
Cicer_arietinum-XP_004491366.1, Cicer_arietinum-XM_004491309.2
Cicer_arietinum-XP_012568664.1, Cicer_arietinum-XM_012713210.2
Cicer_arietinum-XP_027191796.1, Cicer_arietinum-XM_027335995.1
Cicer_arietinum-XP_004489046.1, Cicer_arietinum-XM_004488989.3
Cicer_arietinum-XP_012568731.1, Cicer_arietinum-XM_012713277.2
Cicer_arietinum-XP_004500835.1, Cicer_arietinum-XM_004500778.3
Cicer_arietinum-XP_004488715.1, Cicer_arietinum-XM_004488658.3
Cicer_arietinum-XP_004504138.1, Cicer_arietinum-XM_004504081.3
Cicer_arietinum-XP_004501210.1, Cicer_arietinum-XM_004501153.3
Cicer_arietinum-XP_004502304.1, Cicer_arietinum-XM_004502247.3
Cicer_arietinum-XP_004492868.1, Cicer_arietinum-XM_004492811.3
Cicer_arietinum-XP_004504963.1, Cicer_arietinum-XM_004504906.3
Cicer_arietinum-XP_004508130.1, Cicer_arietinum-XM_004508073.3
Cicer_arietinum-XP_004509657.1, Cicer_arietinum-XM_004509600.3
Cicer_arietinum-XP_004511300.1, Cicer_arietinum-XM_004511243.3
Cicer_arietinum-XP_004486419.1, Cicer_arietinum-XM_004486362.3
Cicer_arietinum-XP_004486420.1, Cicer_arietinum-XM_004486363.2
Cicer_arietinum-XP_004486103.1, Cicer_arietinum-XM_004486046.3
Cicer_arietinum-XP_004486104.1, Cicer_arietinum-XM_004486047.3
Cicer_arietinum-XP_012568006.1, Cicer_arietinum-XM_012712552.2
Cicer_arietinum-XP_004510267.1, Cicer_arietinum-XM_004510210.3
Cicer_arietinum-XP_004510268.1, Cicer_arietinum-XM_004510211.3
Cicer_arietinum-XP_004512920.1, Cicer_arietinum-XM_004512863.3
Cicer_arietinum-XP_004488829.1, Cicer_arietinum-XM_004488772.3
Cicer_arietinum-XP_004510269.1, Cicer_arietinum-XM_004510212.3
Cicer_arietinum-XP_027192394.1, Cicer_arietinum-XM_027336593.1
Cicer_arietinum-XP_027192395.1, Cicer_arietinum-XM_027336594.1
Cicer_arietinum-XP_012569867.1, Cicer_arietinum-XM_012714413.2
Cicer_arietinum-XP_004494652.1, Cicer_arietinum-XM_004494595.3
Cicer_arietinum-XP_004499978.1, Cicer_arietinum-XM_004499921.3
Cicer_arietinum-XP_004497489.1, Cicer_arietinum-XM_004497432.3
Cicer_arietinum-XP_004507781.1, Cicer_arietinum-XM_004507724.3
Cicer_arietinum-XP_004491281.1, Cicer_arietinum-XM_004491224.3
Cicer_arietinum-XP_004491282.2, Cicer_arietinum-XM_004491225.3
Cicer_arietinum-XP_004490709.1, Cicer_arietinum-XM_004490652.3
Cicer_arietinum-XP_004514335.1, Cicer_arietinum-XM_004514278.3
Cicer_arietinum-XP_004497195.1, Cicer_arietinum-XM_004497138.3
Cicer_arietinum-XP_004510669.1, Cicer_arietinum-XM_004510612.3
Cicer_arietinum-XP_027191290.1, Cicer_arietinum-XM_027335489.1
Cicer_arietinum-XP_004516371.1, Cicer_arietinum-XM_004516314.3
Cicer_arietinum-XP_004495144.1, Cicer_arietinum-XM_004495087.3
Cicer_arietinum-XP_004511805.1, Cicer_arietinum-XM_004511748.3
Cicer_arietinum-XP_004486982.1, Cicer_arietinum-XM_004486925.3
Cicer_arietinum-XP_004507162.1, Cicer_arietinum-XM_004507105.3
Cicer_arietinum-XP_004501552.1, Cicer_arietinum-XM_004501495.3
Cicer_arietinum-XP_004489384.1, Cicer_arietinum-XM_004489327.3
Cicer_arietinum-XP_004505154.1, Cicer_arietinum-XM_004505097.3
Cicer_arietinum-XP_012572554.1, Cicer_arietinum-XM_012717100.2
Cicer_arietinum-XP_004495135.1, Cicer_arietinum-XM_004495078.3
Cicer_arietinum-XP_004503744.2, Cicer_arietinum-XM_004503687.2
Cicer_arietinum-XP_004501832.1, Cicer_arietinum-XM_004501775.3
Cicer_arietinum-XP_004515844.1, Cicer_arietinum-XM_004515787.3
Cicer_arietinum-XP_012571748.1, Cicer_arietinum-XM_012716294.2
Cicer_arietinum-XP_004506200.1, Cicer_arietinum-XM_004506143.3
Cicer_arietinum-XP_027191665.1, Cicer_arietinum-XM_027335864.1
Cicer_arietinum-XP_004490989.1, Cicer_arietinum-XM_004490932.3
Cicer_arietinum-XP_004499164.1, Cicer_arietinum-XM_004499107.3
Cicer_arietinum-XP_004492786.2, Cicer_arietinum-XM_004492729.3
Cicer_arietinum-XP_004508420.1, Cicer_arietinum-XM_004508363.3
Cicer_arietinum-XP_004508421.1, Cicer_arietinum-XM_004508364.3
Cicer_arietinum-XP_012570153.1, Cicer_arietinum-XM_012714699.2
Cicer_arietinum-XP_012570154.1, Cicer_arietinum-XM_012714700.2
Cicer_arietinum-XP_004490931.1, Cicer_arietinum-XM_004490874.3
Cicer_arietinum-XP_004503217.1, Cicer_arietinum-XM_004503160.3
Cicer_arietinum-XP_004510842.1, Cicer_arietinum-XM_004510785.3
Cicer_arietinum-XP_027192871.1, Cicer_arietinum-XM_027337070.1
Cicer_arietinum-XP_004494650.1, Cicer_arietinum-XM_004494593.3
Cicer_arietinum-XP_004494651.1, Cicer_arietinum-XM_004494594.3
Cicer_arietinum-XP_012569468.1, Cicer_arietinum-XM_012714014.2
Cicer_arietinum-XP_004491672.2, Cicer_arietinum-XM_004491615.3
Cicer_arietinum-XP_012568717.1, Cicer_arietinum-XM_012713263.2
Cicer_arietinum-XP_004498819.1, Cicer_arietinum-XM_004498762.3
Cicer_arietinum-XP_004497662.1, Cicer_arietinum-XM_004497605.3
Cicer_arietinum-XP_004502564.1, Cicer_arietinum-XM_004502507.3
Cicer_arietinum-XP_004498802.1, Cicer_arietinum-XM_004498745.3
Cicer_arietinum-XP_004512467.1, Cicer_arietinum-XM_004512410.3
Cicer_arietinum-XP_004509367.1, Cicer_arietinum-XM_004509310.3
Cicer_arietinum-XP_004488673.1, Cicer_arietinum-XM_004488616.3
Cicer_arietinum-XP_004486121.1, Cicer_arietinum-XM_004486064.3
Cicer_arietinum-XP_004500048.1, Cicer_arietinum-XM_004499991.3
Cicer_arietinum-XP_004511922.1, Cicer_arietinum-XM_004511865.3
Cicer_arietinum-XP_004502902.1, Cicer_arietinum-XM_004502845.2
Cicer_arietinum-XP_004492252.1, Cicer_arietinum-XM_004492195.3
Cicer_arietinum-XP_004510210.1, Cicer_arietinum-XM_004510153.3
Cicer_arietinum-XP_004492602.1, Cicer_arietinum-XM_004492545.3
Cicer_arietinum-XP_004509142.1, Cicer_arietinum-XM_004509085.3
Cicer_arietinum-XP_004511928.1, Cicer_arietinum-XM_004511871.3
Cicer_arietinum-XP_027193423.1, Cicer_arietinum-XM_027337622.1
Cicer_arietinum-XP_004512551.1, Cicer_arietinum-XM_004512494.3
Cicer_arietinum-XP_004503515.1, Cicer_arietinum-XM_004503458.3
Cicer_arietinum-XP_004500157.1, Cicer_arietinum-XM_004500100.3
Cicer_arietinum-XP_004504703.1, Cicer_arietinum-XM_004504646.3
Cicer_arietinum-XP_004516308.1, Cicer_arietinum-XM_004516251.3
Cicer_arietinum-XP_004507050.1, Cicer_arietinum-XM_004506993.3
Cicer_arietinum-XP_004504906.1, Cicer_arietinum-XM_004504849.3
Cicer_arietinum-XP_004506635.1, Cicer_arietinum-XM_004506578.3
Cicer_arietinum-XP_012572956.1, Cicer_arietinum-XM_012717502.2
Cicer_arietinum-XP_004513507.1, Cicer_arietinum-XM_004513450.2
Cicer_arietinum-XP_004500172.3, Cicer_arietinum-XM_004500115.3
Cicer_arietinum-XP_012571271.1, Cicer_arietinum-XM_012715817.2
Cicer_arietinum-XP_004486934.1, Cicer_arietinum-XM_004486877.3
Cicer_arietinum-XP_004515330.1, Cicer_arietinum-XM_004515273.3
Cicer_arietinum-XP_004493954.1, Cicer_arietinum-XM_004493897.3
Cicer_arietinum-XP_004509352.1, Cicer_arietinum-XM_004509295.3
Cicer_arietinum-XP_004510533.1, Cicer_arietinum-XM_004510476.3
Cicer_arietinum-XP_004510534.1, Cicer_arietinum-XM_004510477.3
Cicer_arietinum-XP_004503171.1, Cicer_arietinum-XM_004503114.3
Cicer_arietinum-XP_004490955.1, Cicer_arietinum-XM_004490898.3
Cicer_arietinum-XP_004497539.1, Cicer_arietinum-XM_004497482.2
Cicer_arietinum-XP_004510996.1, Cicer_arietinum-XM_004510939.3
Cicer_arietinum-XP_004508560.1, Cicer_arietinum-XM_004508503.3
Cicer_arietinum-XP_012575245.1, Cicer_arietinum-XM_012719791.2
Cicer_arietinum-XP_012575246.1, Cicer_arietinum-XM_012719792.2
Cicer_arietinum-XP_012575247.1, Cicer_arietinum-XM_012719793.2
Cicer_arietinum-XP_012575248.1, Cicer_arietinum-XM_012719794.2
Cicer_arietinum-XP_027186218.1, Cicer_arietinum-XM_027330417.1
Cicer_arietinum-XP_004489169.1, Cicer_arietinum-XM_004489112.3
Cicer_arietinum-XP_004489609.1, Cicer_arietinum-XM_004489552.3
Cicer_arietinum-XP_004494296.1, Cicer_arietinum-XM_004494239.3
Cicer_arietinum-XP_027188548.1, Cicer_arietinum-XM_027332747.1
Cicer_arietinum-XP_004487517.1, Cicer_arietinum-XM_004487460.3
Cicer_arietinum-XP_027192496.1, Cicer_arietinum-XM_027336695.1
Cicer_arietinum-XP_012570058.1, Cicer_arietinum-XM_012714604.2
Cicer_arietinum-XP_012568966.1, Cicer_arietinum-XM_012713512.2
Cicer_arietinum-XP_012568967.1, Cicer_arietinum-XM_012713513.2
Cicer_arietinum-XP_004512163.1, Cicer_arietinum-XM_004512106.3
Cicer_arietinum-XP_004504330.1, Cicer_arietinum-XM_004504273.3
Cicer_arietinum-XP_004509374.1, Cicer_arietinum-XM_004509317.3
Cicer_arietinum-XP_004508710.1, Cicer_arietinum-XM_004508653.3
Cicer_arietinum-XP_004509849.1, Cicer_arietinum-XM_004509792.2
Cicer_arietinum-XP_004513899.1, Cicer_arietinum-XM_004513842.3
Cicer_arietinum-XP_004513900.1, Cicer_arietinum-XM_004513843.3
Cicer_arietinum-XP_004490382.1, Cicer_arietinum-XM_004490325.3
Cicer_arietinum-XP_012568370.1, Cicer_arietinum-XM_012712916.2
Cicer_arietinum-XP_027187748.1, Cicer_arietinum-XM_027331947.1
Cicer_arietinum-XP_004503721.1, Cicer_arietinum-XM_004503664.3
Cicer_arietinum-XP_004487446.1, Cicer_arietinum-XM_004487389.3
Cicer_arietinum-XP_004487447.1, Cicer_arietinum-XM_004487390.3
Cicer_arietinum-XP_027192177.1, Cicer_arietinum-XM_027336376.1
Cicer_arietinum-XP_004515868.1, Cicer_arietinum-XM_004515811.3
Cicer_arietinum-XP_012571756.1, Cicer_arietinum-XM_012716302.2
Cicer_arietinum-XP_004509102.1, Cicer_arietinum-XM_004509045.3
Cicer_arietinum-XP_004506024.1, Cicer_arietinum-XM_004505967.3
Cicer_arietinum-XP_004500812.1, Cicer_arietinum-XM_004500755.3
Cicer_arietinum-XP_004507426.1, Cicer_arietinum-XM_004507369.3
Cicer_arietinum-XP_004485968.1, Cicer_arietinum-XM_004485911.3
Cicer_arietinum-XP_004508447.1, Cicer_arietinum-XM_004508390.3
Cicer_arietinum-XP_004501313.1, Cicer_arietinum-XM_004501256.3
Cicer_arietinum-XP_004505045.1, Cicer_arietinum-XM_004504988.2
Cicer_arietinum-XP_027191547.1, Cicer_arietinum-XM_027335746.1
Cicer_arietinum-XP_004503128.1, Cicer_arietinum-XM_004503071.3
Cicer_arietinum-XP_004500096.1, Cicer_arietinum-XM_004500039.3
Cicer_arietinum-XP_004498586.1, Cicer_arietinum-XM_004498529.3
Cicer_arietinum-XP_004508167.1, Cicer_arietinum-XM_004508110.3
Cicer_arietinum-XP_027192615.1, Cicer_arietinum-XM_027336814.1
Cicer_arietinum-XP_027192616.1, Cicer_arietinum-XM_027336815.1
Cicer_arietinum-XP_027192617.1, Cicer_arietinum-XM_027336816.1
Cicer_arietinum-XP_004511740.1, Cicer_arietinum-XM_004511683.3
Cicer_arietinum-XP_027193340.1, Cicer_arietinum-XM_027337539.1
Cicer_arietinum-XP_027193341.1, Cicer_arietinum-XM_027337540.1
Cicer_arietinum-XP_004489114.1, Cicer_arietinum-XM_004489057.3
Cicer_arietinum-XP_004516675.1, Cicer_arietinum-XM_004516618.3
Cicer_arietinum-XP_004512452.1, Cicer_arietinum-XM_004512395.3
Cicer_arietinum-XP_012569102.1, Cicer_arietinum-XM_012713648.2
Cicer_arietinum-XP_027186458.1, Cicer_arietinum-XM_027330657.1
Cicer_arietinum-XP_004507417.1, Cicer_arietinum-XM_004507360.3
Cicer_arietinum-XP_004486057.1, Cicer_arietinum-XM_004486000.3
Cicer_arietinum-XP_004486058.1, Cicer_arietinum-XM_004486001.3
Cicer_arietinum-XP_004485563.1, Cicer_arietinum-XM_004485506.2
Cicer_arietinum-XP_004495662.1, Cicer_arietinum-XM_004495605.3
Cicer_arietinum-XP_004490266.1, Cicer_arietinum-XM_004490209.3
Cicer_arietinum-XP_004509952.1, Cicer_arietinum-XM_004509895.3
Cicer_arietinum-XP_004486122.2, Cicer_arietinum-XM_004486065.3
Cicer_arietinum-XP_012573268.1, Cicer_arietinum-XM_012717814.2
Cicer_arietinum-XP_004503254.1, Cicer_arietinum-XM_004503197.3
Cicer_arietinum-XP_004512772.1, Cicer_arietinum-XM_004512715.3
Cicer_arietinum-XP_027191628.1, Cicer_arietinum-XM_027335827.1
Cicer_arietinum-XP_004505193.1, Cicer_arietinum-XM_004505136.3
Cicer_arietinum-XP_004505194.1, Cicer_arietinum-XM_004505137.3
Cicer_arietinum-XP_004495572.1, Cicer_arietinum-XM_004495515.3
Cicer_arietinum-XP_004495573.1, Cicer_arietinum-XM_004495516.3
Cicer_arietinum-XP_004509586.1, Cicer_arietinum-XM_004509529.3
Cicer_arietinum-XP_027192993.1, Cicer_arietinum-XM_027337192.1
Cicer_arietinum-XP_004489022.1, Cicer_arietinum-XM_004488965.3
Cicer_arietinum-XP_004503246.1, Cicer_arietinum-XM_004503189.2
Cicer_arietinum-XP_004496439.1, Cicer_arietinum-XM_004496382.3
Cicer_arietinum-XP_004486511.1, Cicer_arietinum-XM_004486454.3
Cicer_arietinum-XP_004485896.1, Cicer_arietinum-XM_004485839.2
Cicer_arietinum-XP_027188614.1, Cicer_arietinum-XM_027332813.1
Cicer_arietinum-XP_004500953.1, Cicer_arietinum-XM_004500896.3
Cicer_arietinum-XP_004492047.1, Cicer_arietinum-XM_004491990.3
Cicer_arietinum-XP_004505641.1, Cicer_arietinum-XM_004505584.3
Cicer_arietinum-XP_004501561.1, Cicer_arietinum-XM_004501504.3
Cicer_arietinum-XP_004509736.1, Cicer_arietinum-XM_004509679.3
Cicer_arietinum-XP_004499171.1, Cicer_arietinum-XM_004499114.3
Cicer_arietinum-XP_004501001.1, Cicer_arietinum-XM_004500944.2
Cicer_arietinum-XP_004491147.1, Cicer_arietinum-XM_004491090.3
Cicer_arietinum-XP_004491148.1, Cicer_arietinum-XM_004491091.3
Cicer_arietinum-XP_004513907.1, Cicer_arietinum-XM_004513850.3
Cicer_arietinum-XP_004495203.1, Cicer_arietinum-XM_004495146.3
Cicer_arietinum-XP_004504566.1, Cicer_arietinum-XM_004504509.3
Cicer_arietinum-XP_004488558.2, Cicer_arietinum-XM_004488501.3
Cicer_arietinum-XP_004510001.1, Cicer_arietinum-XM_004509944.3
Cicer_arietinum-XP_004500837.1, Cicer_arietinum-XM_004500780.3
Cicer_arietinum-XP_004499580.1, Cicer_arietinum-XM_004499523.3
Cicer_arietinum-XP_004496376.1, Cicer_arietinum-XM_004496319.3
Cicer_arietinum-XP_004501247.1, Cicer_arietinum-XM_004501190.3
Cicer_arietinum-XP_004504019.1, Cicer_arietinum-XM_004503962.3
Cicer_arietinum-XP_004516210.1, Cicer_arietinum-XM_004516153.3
Cicer_arietinum-XP_004516211.1, Cicer_arietinum-XM_004516154.3
Cicer_arietinum-XP_004486949.1, Cicer_arietinum-XM_004486892.3
Cicer_arietinum-XP_004507107.1, Cicer_arietinum-XM_004507050.3
Cicer_arietinum-XP_012572250.1, Cicer_arietinum-XM_012716796.2
Cicer_arietinum-XP_004508128.1, Cicer_arietinum-XM_004508071.2
Cicer_arietinum-XP_004490781.1, Cicer_arietinum-XM_004490724.3
Cicer_arietinum-XP_004494754.1, Cicer_arietinum-XM_004494697.3
Cicer_arietinum-XP_004516305.1, Cicer_arietinum-XM_004516248.3
Cicer_arietinum-XP_004510024.1, Cicer_arietinum-XM_004509967.3
Cicer_arietinum-XP_027192767.1, Cicer_arietinum-XM_027336966.1
Cicer_arietinum-XP_027192768.1, Cicer_arietinum-XM_027336967.1
Cicer_arietinum-XP_027192769.1, Cicer_arietinum-XM_027336968.1
Cicer_arietinum-XP_004510896.1, Cicer_arietinum-XM_004510839.2
Cicer_arietinum-XP_004493084.1, Cicer_arietinum-XM_004493027.3
Cicer_arietinum-XP_004489153.3, Cicer_arietinum-XM_004489096.3
Cicer_arietinum-XP_004486870.1, Cicer_arietinum-XM_004486813.3
Cicer_arietinum-XP_004507361.1, Cicer_arietinum-XM_004507304.3
Cicer_arietinum-XP_004500543.1, Cicer_arietinum-XM_004500486.3
Cicer_arietinum-NP_001265884.1, Cicer_arietinum-NM_001278955.1
Cicer_arietinum-XP_027187354.1, Cicer_arietinum-XM_027331553.1
Cicer_arietinum-XP_004506634.1, Cicer_arietinum-XM_004506577.3
Cicer_arietinum-XP_004500219.1, Cicer_arietinum-XM_004500162.3
Cicer_arietinum-XP_004500220.1, Cicer_arietinum-XM_004500163.3
Cicer_arietinum-XP_004493670.1, Cicer_arietinum-XM_004493613.3
Cicer_arietinum-XP_004495200.1, Cicer_arietinum-XM_004495143.3
Cicer_arietinum-XP_004492660.2, Cicer_arietinum-XM_004492603.3
Cicer_arietinum-XP_004513142.1, Cicer_arietinum-XM_004513085.3
Cicer_arietinum-XP_012572904.1, Cicer_arietinum-XM_012717450.2
Cicer_arietinum-XP_027193491.1, Cicer_arietinum-XM_027337690.1
Cicer_arietinum-XP_004515840.1, Cicer_arietinum-XM_004515783.3
Cicer_arietinum-XP_004490014.1, Cicer_arietinum-XM_004489957.3
Cicer_arietinum-XP_012569268.1, Cicer_arietinum-XM_012713814.2
Cicer_arietinum-XP_004494343.1, Cicer_arietinum-XM_004494286.3
Cicer_arietinum-XP_004502757.1, Cicer_arietinum-XM_004502700.3
Cicer_arietinum-XP_004490750.1, Cicer_arietinum-XM_004490693.3
Cicer_arietinum-XP_027187769.1, Cicer_arietinum-XM_027331968.1
Cicer_arietinum-XP_004498795.1, Cicer_arietinum-XM_004498738.3
Cicer_arietinum-XP_004501400.1, Cicer_arietinum-XM_004501343.3
Cicer_arietinum-XP_004508653.1, Cicer_arietinum-XM_004508596.3
