protein, rna
Solanum_lycopersicum-XP_004250076.1, Solanum_lycopersicum-XM_004250028.3
Solanum_lycopersicum-XP_004232794.1, Solanum_lycopersicum-XM_004232746.4
Solanum_lycopersicum-XP_004249932.1, Solanum_lycopersicum-XM_004249884.4
Solanum_lycopersicum-NP_001308625.1, Solanum_lycopersicum-NM_001321696.1
Solanum_lycopersicum-XP_004247785.1, Solanum_lycopersicum-XM_004247737.4
Solanum_lycopersicum-XP_004229463.1, Solanum_lycopersicum-XM_004229415.4
Solanum_lycopersicum-XP_019070729.1, Solanum_lycopersicum-XM_019215184.2
Solanum_lycopersicum-XP_025886762.1, Solanum_lycopersicum-XM_026030977.1
Solanum_lycopersicum-XP_004247079.1, Solanum_lycopersicum-XM_004247031.4
Solanum_lycopersicum-XP_004235759.1, Solanum_lycopersicum-XM_004235711.4
Solanum_lycopersicum-XP_010318614.1, Solanum_lycopersicum-XM_010320312.3
Solanum_lycopersicum-XP_025885976.1, Solanum_lycopersicum-XM_026030191.1
Solanum_lycopersicum-XP_004243983.1, Solanum_lycopersicum-XM_004243935.3
Solanum_lycopersicum-XP_004247080.1, Solanum_lycopersicum-XM_004247032.4
Solanum_lycopersicum-XP_004235989.1, Solanum_lycopersicum-XM_004235941.4
Solanum_lycopersicum-XP_010318827.1, Solanum_lycopersicum-XM_010320525.3
Solanum_lycopersicum-XP_025885904.1, Solanum_lycopersicum-XM_026030119.1
Solanum_lycopersicum-XP_004244899.1, Solanum_lycopersicum-XM_004244851.4
Solanum_lycopersicum-XP_010324831.1, Solanum_lycopersicum-XM_010326529.3
Solanum_lycopersicum-XP_004243213.1, Solanum_lycopersicum-XM_004243165.4
Solanum_lycopersicum-XP_004246673.1, Solanum_lycopersicum-XM_004246625.3
Solanum_lycopersicum-XP_004249496.1, Solanum_lycopersicum-XM_004249448.4
Solanum_lycopersicum-XP_025888518.1, Solanum_lycopersicum-XM_026032733.1
Solanum_lycopersicum-XP_004235987.1, Solanum_lycopersicum-XM_004235939.4
Solanum_lycopersicum-XP_004243616.1, Solanum_lycopersicum-XM_004243568.4
Solanum_lycopersicum-XP_010323926.1, Solanum_lycopersicum-XM_010325624.3
Solanum_lycopersicum-XP_004242548.2, Solanum_lycopersicum-XM_004242500.4
Solanum_lycopersicum-XP_010325559.1, Solanum_lycopersicum-XM_010327257.2
Solanum_lycopersicum-XP_004229798.1, Solanum_lycopersicum-XM_004229750.4
Solanum_lycopersicum-XP_010315389.1, Solanum_lycopersicum-XM_010317087.3
Solanum_lycopersicum-XP_004229987.1, Solanum_lycopersicum-XM_004229939.4
Solanum_lycopersicum-XP_004243401.1, Solanum_lycopersicum-XM_004243353.4
Solanum_lycopersicum-XP_004249215.1, Solanum_lycopersicum-XM_004249167.4
Solanum_lycopersicum-XP_004242349.1, Solanum_lycopersicum-XM_004242301.4
Solanum_lycopersicum-XP_004247336.1, Solanum_lycopersicum-XM_004247288.4
Solanum_lycopersicum-XP_004231949.1, Solanum_lycopersicum-XM_004231901.4
Solanum_lycopersicum-NP_001332902.1, Solanum_lycopersicum-NM_001345973.1
Solanum_lycopersicum-XP_004238128.1, Solanum_lycopersicum-XM_004238080.4
Solanum_lycopersicum-NP_001234209.1, Solanum_lycopersicum-NM_001247280.1
Solanum_lycopersicum-XP_004240997.1, Solanum_lycopersicum-XM_004240949.3
Solanum_lycopersicum-XP_004252883.1, Solanum_lycopersicum-XM_004252835.4
Solanum_lycopersicum-XP_004234310.1, Solanum_lycopersicum-XM_004234262.4
Solanum_lycopersicum-XP_004236313.1, Solanum_lycopersicum-XM_004236265.3
Solanum_lycopersicum-XP_004228460.2, Solanum_lycopersicum-XM_004228412.4
Solanum_lycopersicum-XP_004251075.1, Solanum_lycopersicum-XM_004251027.4
Solanum_lycopersicum-XP_004232241.1, Solanum_lycopersicum-XM_004232193.4
Solanum_lycopersicum-XP_004229884.1, Solanum_lycopersicum-XM_004229836.4
Solanum_lycopersicum-XP_004242733.1, Solanum_lycopersicum-XM_004242685.4
Solanum_lycopersicum-XP_004241151.1, Solanum_lycopersicum-XM_004241103.4
Solanum_lycopersicum-XP_004247528.3, Solanum_lycopersicum-XM_004247480.4
Solanum_lycopersicum-XP_004235056.1, Solanum_lycopersicum-XM_004235008.4
Solanum_lycopersicum-XP_004239923.1, Solanum_lycopersicum-XM_004239875.4
Solanum_lycopersicum-XP_004229927.1, Solanum_lycopersicum-XM_004229879.4
Solanum_lycopersicum-NP_001233778.2, Solanum_lycopersicum-NM_001246849.2
Solanum_lycopersicum-XP_010315882.1, Solanum_lycopersicum-XM_010317580.3
Solanum_lycopersicum-NP_001333065.1, Solanum_lycopersicum-NM_001346136.1
Solanum_lycopersicum-XP_004245217.1, Solanum_lycopersicum-XM_004245169.4
Solanum_lycopersicum-XP_004244507.1, Solanum_lycopersicum-XM_004244459.4
Solanum_lycopersicum-XP_004247989.1, Solanum_lycopersicum-XM_004247941.4
Solanum_lycopersicum-XP_004239653.1, Solanum_lycopersicum-XM_004239605.4
Solanum_lycopersicum-XP_004234531.1, Solanum_lycopersicum-XM_004234483.4
Solanum_lycopersicum-NP_001307204.1, Solanum_lycopersicum-NM_001320275.1
Solanum_lycopersicum-XP_004232723.1, Solanum_lycopersicum-XM_004232675.4
Solanum_lycopersicum-XP_004248345.1, Solanum_lycopersicum-XM_004248297.4
Solanum_lycopersicum-XP_004232024.1, Solanum_lycopersicum-XM_004231976.4
Solanum_lycopersicum-NP_001316061.1, Solanum_lycopersicum-NM_001329132.1
Solanum_lycopersicum-XP_004242438.1, Solanum_lycopersicum-XM_004242390.4
Solanum_lycopersicum-XP_004247030.1, Solanum_lycopersicum-XM_004246982.4
Solanum_lycopersicum-XP_004249018.1, Solanum_lycopersicum-XM_004248970.2
Solanum_lycopersicum-NP_001296233.1, Solanum_lycopersicum-NM_001309304.1
Solanum_lycopersicum-XP_004231980.1, Solanum_lycopersicum-XM_004231932.4
Solanum_lycopersicum-NP_001304912.1, Solanum_lycopersicum-NM_001317983.1
Solanum_lycopersicum-XP_004244023.1, Solanum_lycopersicum-XM_004243975.4
Solanum_lycopersicum-XP_004247830.1, Solanum_lycopersicum-XM_004247782.4
Solanum_lycopersicum-XP_004241743.1, Solanum_lycopersicum-XM_004241695.4
Solanum_lycopersicum-NP_001233835.1, Solanum_lycopersicum-NM_001246906.2
Solanum_lycopersicum-XP_004241676.1, Solanum_lycopersicum-XM_004241628.4
Solanum_lycopersicum-XP_010317317.2, Solanum_lycopersicum-XM_010319015.2
Solanum_lycopersicum-XP_004247087.1, Solanum_lycopersicum-XM_004247039.4
Solanum_lycopersicum-XP_025888618.1, Solanum_lycopersicum-XM_026032833.1
Solanum_lycopersicum-XP_004232266.1, Solanum_lycopersicum-XM_004232218.4
Solanum_lycopersicum-XP_010324229.1, Solanum_lycopersicum-XM_010325927.3
Solanum_lycopersicum-XP_004228627.1, Solanum_lycopersicum-XM_004228579.3
Solanum_lycopersicum-XP_004246071.1, Solanum_lycopersicum-XM_004246023.4
Solanum_lycopersicum-XP_004246680.1, Solanum_lycopersicum-XM_004246632.4
Solanum_lycopersicum-XP_004230973.1, Solanum_lycopersicum-XM_004230925.4
Solanum_lycopersicum-XP_004233552.1, Solanum_lycopersicum-XM_004233504.4
Solanum_lycopersicum-XP_004252397.1, Solanum_lycopersicum-XM_004252349.4
Solanum_lycopersicum-XP_010322337.1, Solanum_lycopersicum-XM_010324035.3
Solanum_lycopersicum-XP_004239938.1, Solanum_lycopersicum-XM_004239890.4
Solanum_lycopersicum-XP_004249482.1, Solanum_lycopersicum-XM_004249434.4
Solanum_lycopersicum-XP_004230873.1, Solanum_lycopersicum-XM_004230825.4
Solanum_lycopersicum-XP_010315319.1, Solanum_lycopersicum-XM_010317017.3
Solanum_lycopersicum-XP_010321067.1, Solanum_lycopersicum-XM_010322765.3
Solanum_lycopersicum-XP_010322739.1, Solanum_lycopersicum-XM_010324437.3
Solanum_lycopersicum-XP_010327724.1, Solanum_lycopersicum-XM_010329422.3
Solanum_lycopersicum-XP_010327725.1, Solanum_lycopersicum-XM_010329423.3
Solanum_lycopersicum-XP_010312197.1, Solanum_lycopersicum-XM_010313895.3
Solanum_lycopersicum-XP_004233588.1, Solanum_lycopersicum-XM_004233540.4
Solanum_lycopersicum-XP_010315917.1, Solanum_lycopersicum-XM_010317615.3
Solanum_lycopersicum-XP_019068110.1, Solanum_lycopersicum-XM_019212565.2
Solanum_lycopersicum-XP_004250770.1, Solanum_lycopersicum-XM_004250722.4
Solanum_lycopersicum-XP_025883870.1, Solanum_lycopersicum-XM_026028085.1
Solanum_lycopersicum-XP_004251035.1, Solanum_lycopersicum-XM_004250987.4
Solanum_lycopersicum-XP_004229818.1, Solanum_lycopersicum-XM_004229770.3
Solanum_lycopersicum-XP_025887531.1, Solanum_lycopersicum-XM_026031746.1
Solanum_lycopersicum-XP_004239704.1, Solanum_lycopersicum-XM_004239656.4
Solanum_lycopersicum-XP_010321334.1, Solanum_lycopersicum-XM_010323032.3
Solanum_lycopersicum-XP_010317667.1, Solanum_lycopersicum-XM_010319365.3
Solanum_lycopersicum-XP_004230896.1, Solanum_lycopersicum-XM_004230848.4
Solanum_lycopersicum-XP_004251237.1, Solanum_lycopersicum-XM_004251189.4
Solanum_lycopersicum-XP_004232502.1, Solanum_lycopersicum-XM_004232454.4
Solanum_lycopersicum-XP_025885286.1, Solanum_lycopersicum-XM_026029501.1
Solanum_lycopersicum-XP_004243564.1, Solanum_lycopersicum-XM_004243516.4
Solanum_lycopersicum-XP_004237942.1, Solanum_lycopersicum-XM_004237894.4
Solanum_lycopersicum-XP_004245607.1, Solanum_lycopersicum-XM_004245559.4
Solanum_lycopersicum-XP_004241350.1, Solanum_lycopersicum-XM_004241302.4
Solanum_lycopersicum-XP_004241351.1, Solanum_lycopersicum-XM_004241303.4
Solanum_lycopersicum-XP_004251225.1, Solanum_lycopersicum-XM_004251177.4
Solanum_lycopersicum-XP_025887471.1, Solanum_lycopersicum-XM_026031686.1
Solanum_lycopersicum-NP_001266233.1, Solanum_lycopersicum-NM_001279304.2
Solanum_lycopersicum-XP_004236264.1, Solanum_lycopersicum-XM_004236216.3
Solanum_lycopersicum-XP_004231883.1, Solanum_lycopersicum-XM_004231835.4
Solanum_lycopersicum-XP_004240385.1, Solanum_lycopersicum-XM_004240337.4
Solanum_lycopersicum-XP_010321735.1, Solanum_lycopersicum-XM_010323433.3
Solanum_lycopersicum-XP_010321736.1, Solanum_lycopersicum-XM_010323434.3
Solanum_lycopersicum-XP_019070010.1, Solanum_lycopersicum-XM_019214465.2
Solanum_lycopersicum-XP_019070011.1, Solanum_lycopersicum-XM_019214466.2
Solanum_lycopersicum-XP_004230898.1, Solanum_lycopersicum-XM_004230850.4
Solanum_lycopersicum-NP_001234459.2, Solanum_lycopersicum-NM_001247530.2
Solanum_lycopersicum-NP_001307578.1, Solanum_lycopersicum-NM_001320649.1
Solanum_lycopersicum-XP_004242745.2, Solanum_lycopersicum-XM_004242697.4
Solanum_lycopersicum-XP_004245031.1, Solanum_lycopersicum-XM_004244983.4
Solanum_lycopersicum-XP_004232855.1, Solanum_lycopersicum-XM_004232807.4
Solanum_lycopersicum-XP_019067850.1, Solanum_lycopersicum-XM_019212305.2
Solanum_lycopersicum-XP_004240032.1, Solanum_lycopersicum-XM_004239984.4
Solanum_lycopersicum-XP_004250177.1, Solanum_lycopersicum-XM_004250129.4
Solanum_lycopersicum-XP_004244100.1, Solanum_lycopersicum-XM_004244052.4
Solanum_lycopersicum-XP_025887950.1, Solanum_lycopersicum-XM_026032165.1
Solanum_lycopersicum-XP_025887951.1, Solanum_lycopersicum-XM_026032166.1
Solanum_lycopersicum-NP_001305094.1, Solanum_lycopersicum-NM_001318165.1
Solanum_lycopersicum-XP_004228996.1, Solanum_lycopersicum-XM_004228948.4
Solanum_lycopersicum-XP_010325528.1, Solanum_lycopersicum-XM_010327226.2
Solanum_lycopersicum-NP_001266167.1, Solanum_lycopersicum-NM_001279238.2
Solanum_lycopersicum-NP_001266171.1, Solanum_lycopersicum-NM_001279242.1
Solanum_lycopersicum-XP_010315862.1, Solanum_lycopersicum-XM_010317560.3
Solanum_lycopersicum-XP_010325582.1, Solanum_lycopersicum-XM_010327280.3
Solanum_lycopersicum-XP_004231551.1, Solanum_lycopersicum-XM_004231503.4
Solanum_lycopersicum-NP_001234684.1, Solanum_lycopersicum-NM_001247755.1
Solanum_lycopersicum-XP_004229596.1, Solanum_lycopersicum-XM_004229548.4
Solanum_lycopersicum-XP_010324252.1, Solanum_lycopersicum-XM_010325950.3
Solanum_lycopersicum-NP_001296291.1, Solanum_lycopersicum-NM_001309362.1
Solanum_lycopersicum-NP_001296324.1, Solanum_lycopersicum-NM_001309395.1
Solanum_lycopersicum-NP_001316878.1, Solanum_lycopersicum-NM_001329949.1
Solanum_lycopersicum-XP_010316336.1, Solanum_lycopersicum-XM_010318034.3
Solanum_lycopersicum-XP_025884813.1, Solanum_lycopersicum-XM_026029028.1
Solanum_lycopersicum-XP_025884814.1, Solanum_lycopersicum-XM_026029029.1
Solanum_lycopersicum-XP_025884815.1, Solanum_lycopersicum-XM_026029030.1
Solanum_lycopersicum-XP_004239015.1, Solanum_lycopersicum-XM_004238967.3
Solanum_lycopersicum-XP_025886317.1, Solanum_lycopersicum-XM_026030532.1
Solanum_lycopersicum-XP_004248402.1, Solanum_lycopersicum-XM_004248354.4
Solanum_lycopersicum-XP_004228462.1, Solanum_lycopersicum-XM_004228414.4
Solanum_lycopersicum-XP_004241336.1, Solanum_lycopersicum-XM_004241288.4
Solanum_lycopersicum-XP_004235756.1, Solanum_lycopersicum-XM_004235708.4
Solanum_lycopersicum-XP_004230805.1, Solanum_lycopersicum-XM_004230757.4
Solanum_lycopersicum-XP_019067451.1, Solanum_lycopersicum-XM_019211906.2
Solanum_lycopersicum-XP_004237158.1, Solanum_lycopersicum-XM_004237110.4
Solanum_lycopersicum-XP_010319274.1, Solanum_lycopersicum-XM_010320972.3
Solanum_lycopersicum-XP_004238979.1, Solanum_lycopersicum-XM_004238931.3
Solanum_lycopersicum-XP_004244283.2, Solanum_lycopersicum-XM_004244235.3
Solanum_lycopersicum-NP_001234368.1, Solanum_lycopersicum-NM_001247439.2
Solanum_lycopersicum-XP_019068125.1, Solanum_lycopersicum-XM_019212580.2
Solanum_lycopersicum-XP_004237827.1, Solanum_lycopersicum-XM_004237779.4
Solanum_lycopersicum-XP_004252569.1, Solanum_lycopersicum-XM_004252521.4
Solanum_lycopersicum-XP_004231575.1, Solanum_lycopersicum-XM_004231527.4
Solanum_lycopersicum-XP_010315647.1, Solanum_lycopersicum-XM_010317345.3
Solanum_lycopersicum-XP_010316981.1, Solanum_lycopersicum-XM_010318679.3
Solanum_lycopersicum-XP_004233081.1, Solanum_lycopersicum-XM_004233033.4
Solanum_lycopersicum-XP_004238336.1, Solanum_lycopersicum-XM_004238288.4
Solanum_lycopersicum-XP_004247994.1, Solanum_lycopersicum-XM_004247946.3
Solanum_lycopersicum-XP_004252972.1, Solanum_lycopersicum-XM_004252924.4
Solanum_lycopersicum-XP_010314741.1, Solanum_lycopersicum-XM_010316439.3
Solanum_lycopersicum-XP_004250921.1, Solanum_lycopersicum-XM_004250873.4
Solanum_lycopersicum-XP_010313265.1, Solanum_lycopersicum-XM_010314963.3
Solanum_lycopersicum-XP_025884230.1, Solanum_lycopersicum-XM_026028445.1
Solanum_lycopersicum-XP_004238149.1, Solanum_lycopersicum-XM_004238101.4
Solanum_lycopersicum-XP_004241444.1, Solanum_lycopersicum-XM_004241396.4
Solanum_lycopersicum-XP_004238266.1, Solanum_lycopersicum-XM_004238218.4
Solanum_lycopersicum-NP_001334163.1, Solanum_lycopersicum-NM_001347234.1
Solanum_lycopersicum-XP_004231127.1, Solanum_lycopersicum-XM_004231079.4
Solanum_lycopersicum-XP_004247163.1, Solanum_lycopersicum-XM_004247115.4
Solanum_lycopersicum-XP_010326373.1, Solanum_lycopersicum-XM_010328071.3
Solanum_lycopersicum-XP_004241957.1, Solanum_lycopersicum-XM_004241909.2
Solanum_lycopersicum-XP_004253137.1, Solanum_lycopersicum-XM_004253089.4
Solanum_lycopersicum-NP_001266198.1, Solanum_lycopersicum-NM_001279269.1
Solanum_lycopersicum-XP_004238451.1, Solanum_lycopersicum-XM_004238403.4
Solanum_lycopersicum-XP_010320480.1, Solanum_lycopersicum-XM_010322178.3
Solanum_lycopersicum-XP_025886688.1, Solanum_lycopersicum-XM_026030903.1
Solanum_lycopersicum-XP_004250631.1, Solanum_lycopersicum-XM_004250583.4
Solanum_lycopersicum-XP_004241828.1, Solanum_lycopersicum-XM_004241780.4
Solanum_lycopersicum-XP_010312935.1, Solanum_lycopersicum-XM_010314633.1
Solanum_lycopersicum-NP_001234331.2, Solanum_lycopersicum-NM_001247402.2
Solanum_lycopersicum-XP_004241422.1, Solanum_lycopersicum-XM_004241374.3
Solanum_lycopersicum-XP_004238785.1, Solanum_lycopersicum-XM_004238737.4
Solanum_lycopersicum-XP_010320678.1, Solanum_lycopersicum-XM_010322376.3
Solanum_lycopersicum-XP_004250864.1, Solanum_lycopersicum-XM_004250816.4
Solanum_lycopersicum-XP_019066664.1, Solanum_lycopersicum-XM_019211119.2
Solanum_lycopersicum-XP_019066665.1, Solanum_lycopersicum-XM_019211120.2
Solanum_lycopersicum-XP_004229021.1, Solanum_lycopersicum-XM_004228973.4
Solanum_lycopersicum-NP_001234078.1, Solanum_lycopersicum-NM_001247149.2
Solanum_lycopersicum-XP_004232677.1, Solanum_lycopersicum-XM_004232629.4
Solanum_lycopersicum-XP_004236796.1, Solanum_lycopersicum-XM_004236748.4
Solanum_lycopersicum-XP_004237556.1, Solanum_lycopersicum-XM_004237508.4
Solanum_lycopersicum-XP_004244250.1, Solanum_lycopersicum-XM_004244202.4
Solanum_lycopersicum-XP_004240113.1, Solanum_lycopersicum-XM_004240065.4
Solanum_lycopersicum-XP_010326836.1, Solanum_lycopersicum-XM_010328534.3
Solanum_lycopersicum-XP_010314737.1, Solanum_lycopersicum-XM_010316435.3
Solanum_lycopersicum-XP_010326961.3, Solanum_lycopersicum-XM_010328659.3
Solanum_lycopersicum-XP_010312448.1, Solanum_lycopersicum-XM_010314146.3
Solanum_lycopersicum-XP_004240906.1, Solanum_lycopersicum-XM_004240858.4
Solanum_lycopersicum-XP_010322161.1, Solanum_lycopersicum-XM_010323859.3
Solanum_lycopersicum-XP_010321381.1, Solanum_lycopersicum-XM_010323079.3
Solanum_lycopersicum-XP_004246433.1, Solanum_lycopersicum-XM_004246385.2
Solanum_lycopersicum-XP_004246972.1, Solanum_lycopersicum-XM_004246924.4
Solanum_lycopersicum-XP_025888885.1, Solanum_lycopersicum-XM_026033100.1
Solanum_lycopersicum-XP_004247168.1, Solanum_lycopersicum-XM_004247120.4
Solanum_lycopersicum-XP_019071339.1, Solanum_lycopersicum-XM_019215794.2
Solanum_lycopersicum-XP_004229816.1, Solanum_lycopersicum-XM_004229768.4
Solanum_lycopersicum-XP_004236316.1, Solanum_lycopersicum-XM_004236268.4
Solanum_lycopersicum-XP_004239496.1, Solanum_lycopersicum-XM_004239448.4
Solanum_lycopersicum-XP_019069671.1, Solanum_lycopersicum-XM_019214126.2
Solanum_lycopersicum-XP_019069672.1, Solanum_lycopersicum-XM_019214127.2
Solanum_lycopersicum-XP_004228392.1, Solanum_lycopersicum-XM_004228344.4
Solanum_lycopersicum-XP_004238777.1, Solanum_lycopersicum-XM_004238729.4
Solanum_lycopersicum-XP_004240534.1, Solanum_lycopersicum-XM_004240486.4
Solanum_lycopersicum-XP_010321847.1, Solanum_lycopersicum-XM_010323545.3
Solanum_lycopersicum-XP_004247449.1, Solanum_lycopersicum-XM_004247401.4
Solanum_lycopersicum-XP_004235021.1, Solanum_lycopersicum-XM_004234973.4
Solanum_lycopersicum-XP_010318058.1, Solanum_lycopersicum-XM_010319756.3
Solanum_lycopersicum-XP_019068455.1, Solanum_lycopersicum-XM_019212910.2
Solanum_lycopersicum-XP_004232651.1, Solanum_lycopersicum-XM_004232603.3
Solanum_lycopersicum-XP_004244513.1, Solanum_lycopersicum-XM_004244465.4
Solanum_lycopersicum-XP_010324553.1, Solanum_lycopersicum-XM_010326251.3
Solanum_lycopersicum-XP_004244495.1, Solanum_lycopersicum-XM_004244447.4
Solanum_lycopersicum-XP_004236074.1, Solanum_lycopersicum-XM_004236026.4
Solanum_lycopersicum-XP_004241610.1, Solanum_lycopersicum-XM_004241562.4
Solanum_lycopersicum-XP_019068609.1, Solanum_lycopersicum-XM_019213064.2
Solanum_lycopersicum-XP_025885883.1, Solanum_lycopersicum-XM_026030098.1
Solanum_lycopersicum-XP_004250322.1, Solanum_lycopersicum-XM_004250274.4
Solanum_lycopersicum-XP_004244469.1, Solanum_lycopersicum-XM_004244421.4
Solanum_lycopersicum-NP_001233840.2, Solanum_lycopersicum-NM_001246911.2
Solanum_lycopersicum-XP_004241427.1, Solanum_lycopersicum-XM_004241379.4
Solanum_lycopersicum-XP_019069725.1, Solanum_lycopersicum-XM_019214180.2
Solanum_lycopersicum-XP_004234422.1, Solanum_lycopersicum-XM_004234374.2
Solanum_lycopersicum-XP_004240724.1, Solanum_lycopersicum-XM_004240676.4
Solanum_lycopersicum-XP_004245045.1, Solanum_lycopersicum-XM_004244997.4
Solanum_lycopersicum-XP_004238772.1, Solanum_lycopersicum-XM_004238724.4
Solanum_lycopersicum-XP_004229414.1, Solanum_lycopersicum-XM_004229366.4
Solanum_lycopersicum-XP_010322517.1, Solanum_lycopersicum-XM_010324215.3
Solanum_lycopersicum-XP_004229680.1, Solanum_lycopersicum-XM_004229632.4
Solanum_lycopersicum-XP_004229523.1, Solanum_lycopersicum-XM_004229475.4
Solanum_lycopersicum-XP_004237382.1, Solanum_lycopersicum-XM_004237334.3
Solanum_lycopersicum-XP_004236735.1, Solanum_lycopersicum-XM_004236687.4
Solanum_lycopersicum-XP_025887037.1, Solanum_lycopersicum-XM_026031252.1
Solanum_lycopersicum-XP_004234328.1, Solanum_lycopersicum-XM_004234280.4
Solanum_lycopersicum-XP_004232621.1, Solanum_lycopersicum-XM_004232573.4
Solanum_lycopersicum-XP_019067910.1, Solanum_lycopersicum-XM_019212365.2
Solanum_lycopersicum-XP_004251652.1, Solanum_lycopersicum-XM_004251604.4
Solanum_lycopersicum-XP_004231091.1, Solanum_lycopersicum-XM_004231043.4
Solanum_lycopersicum-XP_004232379.1, Solanum_lycopersicum-XM_004232331.4
Solanum_lycopersicum-XP_004233504.1, Solanum_lycopersicum-XM_004233456.4
Solanum_lycopersicum-XP_004234564.1, Solanum_lycopersicum-XM_004234516.4
Solanum_lycopersicum-XP_004239849.1, Solanum_lycopersicum-XM_004239801.4
Solanum_lycopersicum-XP_004252986.1, Solanum_lycopersicum-XM_004252938.3
Solanum_lycopersicum-XP_025886162.1, Solanum_lycopersicum-XM_026030377.1
Solanum_lycopersicum-XP_004251481.1, Solanum_lycopersicum-XM_004251433.4
Solanum_lycopersicum-XP_025887562.1, Solanum_lycopersicum-XM_026031777.1
Solanum_lycopersicum-XP_004249363.1, Solanum_lycopersicum-XM_004249315.4
Solanum_lycopersicum-XP_004242632.1, Solanum_lycopersicum-XM_004242584.4
Solanum_lycopersicum-XP_004230776.1, Solanum_lycopersicum-XM_004230728.4
Solanum_lycopersicum-XP_004230777.1, Solanum_lycopersicum-XM_004230729.4
Solanum_lycopersicum-XP_019067419.1, Solanum_lycopersicum-XM_019211874.2
Solanum_lycopersicum-XP_019067420.1, Solanum_lycopersicum-XM_019211875.2
Solanum_lycopersicum-XP_019067421.1, Solanum_lycopersicum-XM_019211876.2
Solanum_lycopersicum-XP_019067422.1, Solanum_lycopersicum-XM_019211877.2
Solanum_lycopersicum-XP_019067423.1, Solanum_lycopersicum-XM_019211878.2
Solanum_lycopersicum-XP_004230734.1, Solanum_lycopersicum-XM_004230686.4
Solanum_lycopersicum-XP_004250179.1, Solanum_lycopersicum-XM_004250131.4
Solanum_lycopersicum-XP_025884136.1, Solanum_lycopersicum-XM_026028351.1
Solanum_lycopersicum-XP_004232477.1, Solanum_lycopersicum-XM_004232429.4
Solanum_lycopersicum-XP_004235843.2, Solanum_lycopersicum-XM_004235795.4
Solanum_lycopersicum-XP_004231916.1, Solanum_lycopersicum-XM_004231868.4
Solanum_lycopersicum-XP_004234650.1, Solanum_lycopersicum-XM_004234602.4
Solanum_lycopersicum-XP_010323956.1, Solanum_lycopersicum-XM_010325654.3
Solanum_lycopersicum-XP_004241223.1, Solanum_lycopersicum-XM_004241175.4
Solanum_lycopersicum-XP_004238363.1, Solanum_lycopersicum-XM_004238315.4
Solanum_lycopersicum-XP_025886672.1, Solanum_lycopersicum-XM_026030887.1
Solanum_lycopersicum-XP_004231957.1, Solanum_lycopersicum-XM_004231909.3
Solanum_lycopersicum-XP_004241613.1, Solanum_lycopersicum-XM_004241565.4
Solanum_lycopersicum-NP_001234337.2, Solanum_lycopersicum-NM_001247408.2
Solanum_lycopersicum-XP_010313368.1, Solanum_lycopersicum-XM_010315066.3
Solanum_lycopersicum-XP_004240438.1, Solanum_lycopersicum-XM_004240390.4
Solanum_lycopersicum-XP_004238156.1, Solanum_lycopersicum-XM_004238108.4
Solanum_lycopersicum-XP_004247039.1, Solanum_lycopersicum-XM_004246991.4
Solanum_lycopersicum-XP_004235454.1, Solanum_lycopersicum-XM_004235406.4
Solanum_lycopersicum-XP_004240923.1, Solanum_lycopersicum-XM_004240875.4
Solanum_lycopersicum-XP_004239184.1, Solanum_lycopersicum-XM_004239136.4
Solanum_lycopersicum-XP_004238422.1, Solanum_lycopersicum-XM_004238374.4
Solanum_lycopersicum-XP_004238858.1, Solanum_lycopersicum-XM_004238810.4
Solanum_lycopersicum-XP_004235498.1, Solanum_lycopersicum-XM_004235450.4
Solanum_lycopersicum-XP_010318421.1, Solanum_lycopersicum-XM_010320119.3
Solanum_lycopersicum-XP_010318422.1, Solanum_lycopersicum-XM_010320120.3
Solanum_lycopersicum-XP_004249966.1, Solanum_lycopersicum-XM_004249918.4
Solanum_lycopersicum-XP_004236392.1, Solanum_lycopersicum-XM_004236344.4
Solanum_lycopersicum-XP_019068729.1, Solanum_lycopersicum-XM_019213184.2
Solanum_lycopersicum-XP_004228999.1, Solanum_lycopersicum-XM_004228951.2
Solanum_lycopersicum-XP_004252919.1, Solanum_lycopersicum-XM_004252871.4
Solanum_lycopersicum-XP_004243518.1, Solanum_lycopersicum-XM_004243470.4
Solanum_lycopersicum-XP_025887822.1, Solanum_lycopersicum-XM_026032037.1
Solanum_lycopersicum-XP_004233438.1, Solanum_lycopersicum-XM_004233390.4
Solanum_lycopersicum-XP_025884278.1, Solanum_lycopersicum-XM_026028493.1
Solanum_lycopersicum-NP_001317550.1, Solanum_lycopersicum-NM_001330621.1
Solanum_lycopersicum-XP_004244383.1, Solanum_lycopersicum-XM_004244335.4
Solanum_lycopersicum-XP_004234490.1, Solanum_lycopersicum-XM_004234442.4
Solanum_lycopersicum-XP_010316562.1, Solanum_lycopersicum-XM_010318260.3
Solanum_lycopersicum-XP_010317668.1, Solanum_lycopersicum-XM_010319366.3
Solanum_lycopersicum-XP_004249556.1, Solanum_lycopersicum-XM_004249508.4
Solanum_lycopersicum-XP_010312350.1, Solanum_lycopersicum-XM_010314048.3
Solanum_lycopersicum-XP_004229381.1, Solanum_lycopersicum-XM_004229333.4
Solanum_lycopersicum-XP_010322339.1, Solanum_lycopersicum-XM_010324037.3
Solanum_lycopersicum-XP_004242660.1, Solanum_lycopersicum-XM_004242612.4
Solanum_lycopersicum-XP_004230036.1, Solanum_lycopersicum-XM_004229988.4
Solanum_lycopersicum-XP_025888041.1, Solanum_lycopersicum-XM_026032256.1
